epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.7356877326965332,,,,,,
0,19,,,0.6614899635314941,,,,,,
0,29,,,0.6101245284080505,,,,,,
0,36,0.4798206686973572,0.01896248757839203,,0.6238500475883484,0.01612653210759163,,,,
1,39,,,0.5387563109397888,,,,,,
1,49,,,0.5030643939971924,,,,,,
1,59,,,0.47372594475746155,,,,,,
1,69,,,0.44872191548347473,,,,,,
1,73,0.48634451627731323,0.014194881543517113,,0.4807315468788147,0.015727227553725243,,,,
2,79,,,0.42773300409317017,,,,,,
2,89,,,0.4039376974105835,,,,,,
2,99,,,0.38482552766799927,,,,,,
2,109,,,0.3637859523296356,,,,,,
2,110,0.4935818016529083,0.00848470814526081,,0.3885757327079773,0.0159651767462492,,,,
3,119,,,0.3507436215877533,,,,,,
3,129,,,0.33188945055007935,,,,,,
3,139,,,0.3176998496055603,,,,,,
3,147,0.506958544254303,0.004771933890879154,,0.31865471601486206,0.017139794304966927,,,,
4,149,,,0.2888242304325104,,,,,,
4,159,,,0.27641066908836365,,,,,,
4,169,,,0.26257577538490295,,,,,,
4,179,,,0.2531588673591614,,,,,,
4,184,0.4984681308269501,0.002534687053412199,,0.26483669877052307,0.016132667660713196,,,,
5,189,,,0.2401362955570221,,,,,,
5,199,,,0.23109085857868195,,,,,,
5,209,,,0.2218358814716339,,,,,,
5,219,,,0.2121288776397705,,,,,,
5,221,0.49915221333503723,0.0022321543656289577,,0.2244844138622284,0.016488520428538322,,,,
6,229,,,0.20685912668704987,,,,,,
6,239,,,0.20072856545448303,,,,,,
6,249,,,0.19185511767864227,,,,,,
6,258,0.5043213367462158,0.00025979711790569127,,0.19344168901443481,0.016380779445171356,,,,
7,259,,,0.17648477852344513,,,,,,
7,269,,,0.17394326627254486,,,,,,
7,279,,,0.16771842539310455,,,,,,
7,289,,,0.16023829579353333,,,,,,
7,295,0.4984724223613739,8.072490891208872e-05,,0.16872242093086243,0.01638530194759369,,,,
8,299,,,0.1606980562210083,,,,,,
8,309,,,0.15521255135536194,,,,,,
8,319,,,0.14962385594844818,,,,,,
8,329,,,0.148175448179245,,,,,,
8,332,0.4957764148712158,4.758752402267419e-05,,0.1503271907567978,0.016339551657438278,,,,
9,339,,,0.13922801613807678,,,,,,
9,349,,,0.13792502880096436,,,,,,
9,359,,,0.13537253439426422,,,,,,
9,369,,,0.13227003812789917,,,,,,
9,369,,,,,,0.5360822081565857,0.0,0.12375780940055847,0.020923679694533348
9,369,0.5015903115272522,0.00012178682663943619,,0.13549962639808655,0.016256097704172134,,,,
10,379,,,0.1287151277065277,,,,,,
10,389,,,0.1228865534067154,,,,,,
10,399,,,0.12109209597110748,,,,,,
10,406,0.4978031814098358,2.654119634826202e-05,,0.12322404235601425,0.016395702958106995,,,,
11,409,,,0.11658244580030441,,,,,,
11,419,,,0.11529423296451569,,,,,,
11,429,,,0.1131826862692833,,,,,,
11,439,,,0.112462617456913,,,,,,
11,443,0.5032071471214294,3.535711221047677e-05,,0.11370507627725601,0.017090722918510437,,,,
12,449,,,0.10504985600709915,,,,,,
12,459,,,0.10838886350393295,,,,,,
12,469,,,0.10415483266115189,,,,,,
12,479,,,0.10621327906847,,,,,,
12,480,0.5071243047714233,8.839270776661579e-06,,0.10574954003095627,0.016239484772086143,,,,
13,489,,,0.1026444360613823,,,,,,
13,499,,,0.10001998394727707,,,,,,
13,509,,,0.09825459122657776,,,,,,
13,517,0.5085541009902954,1.7678541553323157e-05,,0.09956597536802292,0.017304817214608192,,,,
14,519,,,0.09632392972707748,,,,,,
14,529,,,0.09819203615188599,,,,,,
14,539,,,0.09332608431577682,,,,,,
14,549,,,0.09038077294826508,,,,,,
14,554,0.5084989666938782,8.847052413329948e-06,,0.09407296776771545,0.016868555918335915,,,,
15,559,,,0.09510142356157303,,,,,,
15,569,,,0.0879470556974411,,,,,,
15,579,,,0.09131147712469101,,,,,,
15,589,,,0.08505605161190033,,,,,,
15,591,0.5009779334068298,6.184382800711319e-05,,0.08950456976890564,0.01633070409297943,,,,
16,599,,,0.08653456717729568,,,,,,
16,609,,,0.08990498632192612,,,,,,
16,619,,,0.08858350664377213,,,,,,
16,628,0.5076805353164673,1.7709693565848283e-05,,0.08549858629703522,0.016923030838370323,,,,
17,629,,,0.08248148113489151,,,,,,
17,639,,,0.08290747553110123,,,,,,
17,649,,,0.07954135537147522,,,,,,
17,659,,,0.08190155029296875,,,,,,
17,665,0.5102352499961853,5.294250149745494e-05,,0.08224427700042725,0.016837364062666893,,,,
18,669,,,0.08147994428873062,,,,,,
18,679,,,0.08102439343929291,,,,,,
18,689,,,0.0779881700873375,,,,,,
18,699,,,0.07714632898569107,,,,,,
18,702,0.5046219229698181,3.533378185238689e-05,,0.07993603497743607,0.0166759192943573,,,,
19,709,,,0.07943452894687653,,,,,,
19,719,,,0.08093047142028809,,,,,,
19,729,,,0.07440321147441864,,,,,,
19,739,,,0.0763029083609581,,,,,,
19,739,,,,,,0.5535199642181396,0.0,0.07400600612163544,0.023571660742163658
