epoch,step,total_grad_norm,total_weight_norm,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_auc_eval,val_f1,val_f1_eval,val_loss,val_loss_eval,val_map,val_map_eval
0,0,,,0.49915775656700134,0.015439210459589958,,,0.7398646044274918,0.0163495521992445,,0.4928925335407257,,0.015268168412148952,,0.7397287015860178,,0.01859378069639206
0,9,,,,,0.744977593421936,,,,,,,,,,,
0,19,,,,,0.6175692677497864,,,,,,,,,,,
0,29,,,,,0.5776254534721375,,,,,,,,,,,
0,39,,,,,0.5489625334739685,,,,,,,,,,,
0,49,,,,,0.5227075815200806,,,,,,,,,,,
0,59,,,,,0.4994705021381378,,,,,,,,,,,
0,69,,,,,0.4724283218383789,,,,,,,,,,,
0,79,,,,,0.45191389322280884,,,,,,,,,,,
0,89,,,,,0.428072065114975,,,,,,,,,,,
0,99,,,,,0.4067879915237427,,,,,,,,,,,
0,109,,,,,0.388975590467453,,,,,,,,,,,
0,119,,,,,0.3695797920227051,,,,,,,,,,,
0,129,,,,,0.35300004482269287,,,,,,,,,,,
0,139,,,,,0.33523744344711304,,,,,,,,,,,
0,149,,,,,0.3203331530094147,,,,,,,,,,,
0,159,,,,,0.3060092031955719,,,,,,,,,,,
0,169,,,,,0.292192280292511,,,,,,,,,,,
0,179,,,,,0.28082385659217834,,,,,,,,,,,
0,189,,,,,0.26774725317955017,,,,,,,,,,,
0,199,,,,,0.2515268623828888,,,,,,,,,,,
0,209,,,,,0.2440851777791977,,,,,,,,,,,
0,219,,,,,0.2347019761800766,,,,,,,,,,,
0,229,,,,,0.22866007685661316,,,,,,,,,,,
0,239,,,,,0.21927466988563538,,,,,,,,,,,
0,249,,,,,0.20719918608665466,,,,,,,,,,,
0,259,,,,,0.2052132487297058,,,,,,,,,,,
0,269,,,,,0.19137945771217346,,,,,,,,,,,
0,279,,,,,0.1885450929403305,,,,,,,,,,,
0,0,0.19627466147451186,78.19461906087733,,,,,,,,,,,,,,
0,282,,,,,,0.35051077604293823,,,,,,,,,,
1,289,,,,,0.18108779191970825,,,,,,,,,,,
1,299,,,,,0.17217008769512177,,,,,,,,,,,
1,309,,,,,0.1708395928144455,,,,,,,,,,,
1,319,,,,,0.16411875188350677,,,,,,,,,,,
1,329,,,,,0.15859101712703705,,,,,,,,,,,
1,339,,,,,0.15368551015853882,,,,,,,,,,,
1,349,,,,,0.14940714836120605,,,,,,,,,,,
1,359,,,,,0.14551801979541779,,,,,,,,,,,
1,369,,,,,0.14091990888118744,,,,,,,,,,,
1,379,,,,,0.13744394481182098,,,,,,,,,,,
1,389,,,,,0.13603779673576355,,,,,,,,,,,
1,399,,,,,0.13129957020282745,,,,,,,,,,,
1,409,,,,,0.12812919914722443,,,,,,,,,,,
1,419,,,,,0.12584716081619263,,,,,,,,,,,
1,429,,,,,0.12064459919929504,,,,,,,,,,,
1,439,,,,,0.11939457803964615,,,,,,,,,,,
1,449,,,,,0.11762968450784683,,,,,,,,,,,
1,459,,,,,0.11523191630840302,,,,,,,,,,,
1,469,,,,,0.1117914542555809,,,,,,,,,,,
1,479,,,,,0.11162988096475601,,,,,,,,,,,
1,489,,,,,0.10919816792011261,,,,,,,,,,,
1,499,,,,,0.10541979968547821,,,,,,,,,,,
1,509,,,,,0.10201939940452576,,,,,,,,,,,
1,519,,,,,0.10105177760124207,,,,,,,,,,,
1,529,,,,,0.09951236099004745,,,,,,,,,,,
1,539,,,,,0.10075895488262177,,,,,,,,,,,
1,549,,,,,0.09811780601739883,,,,,,,,,,,
1,559,,,,,0.09858696162700653,,,,,,,,,,,
1,1,0.06761990408669433,78.4211088548775,,,,,,,,,,,,,,
1,565,,,,,,0.12695501744747162,,,,,,,,,,
2,569,,,,,0.09441469609737396,,,,,,,,,,,
2,579,,,,,0.09136302769184113,,,,,,,,,,,
2,589,,,,,0.09205157309770584,,,,,,,,,,,
2,599,,,,,0.08867929130792618,,,,,,,,,,,
2,609,,,,,0.09181257337331772,,,,,,,,,,,
2,619,,,,,0.0867316722869873,,,,,,,,,,,
2,629,,,,,0.08917557448148727,,,,,,,,,,,
2,639,,,,,0.08759500831365585,,,,,,,,,,,
2,649,,,,,0.08333637565374374,,,,,,,,,,,
2,659,,,,,0.08412592858076096,,,,,,,,,,,
2,669,,,,,0.08397410809993744,,,,,,,,,,,
2,679,,,,,0.08223089575767517,,,,,,,,,,,
2,689,,,,,0.07877060025930405,,,,,,,,,,,
2,699,,,,,0.08228124678134918,,,,,,,,,,,
2,709,,,,,0.078310027718544,,,,,,,,,,,
2,719,,,,,0.08111182600259781,,,,,,,,,,,
2,729,,,,,0.07719135284423828,,,,,,,,,,,
2,739,,,,,0.07838191092014313,,,,,,,,,,,
2,749,,,,,0.07866412401199341,,,,,,,,,,,
2,759,,,,,0.07778850942850113,,,,,,,,,,,
2,769,,,,,0.07899836450815201,,,,,,,,,,,
2,779,,,,,0.07526902109384537,,,,,,,,,,,
2,789,,,,,0.0740843340754509,,,,,,,,,,,
2,799,,,,,0.07630965113639832,,,,,,,,,,,
2,809,,,,,0.07768391817808151,,,,,,,,,,,
2,819,,,,,0.07395733147859573,,,,,,,,,,,
2,829,,,,,0.0731671154499054,,,,,,,,,,,
2,839,,,,,0.06792176514863968,,,,,,,,,,,
2,2,0.032269286271628644,78.82263148758085,,,,,,,,,,,,,,
2,848,,,,,,0.08128996193408966,,,,,,,,,,
3,849,,,,,0.07175689190626144,,,,,,,,,,,
3,859,,,,,0.06934909522533417,,,,,,,,,,,
3,869,,,,,0.06743956357240677,,,,,,,,,,,
3,879,,,,,0.07499761879444122,,,,,,,,,,,
3,889,,,,,0.066466324031353,,,,,,,,,,,
3,899,,,,,0.07331470400094986,,,,,,,,,,,
3,909,,,,,0.07093919813632965,,,,,,,,,,,
3,919,,,,,0.07103200256824493,,,,,,,,,,,
3,929,,,,,0.06833033263683319,,,,,,,,,,,
3,939,,,,,0.06819241493940353,,,,,,,,,,,
3,949,,,,,0.07075866311788559,,,,,,,,,,,
3,959,,,,,0.07011453062295914,,,,,,,,,,,
3,969,,,,,0.06780343502759933,,,,,,,,,,,
3,979,,,,,0.06702115386724472,,,,,,,,,,,
3,989,,,,,0.06586835533380508,,,,,,,,,,,
3,999,,,,,0.06429126113653183,,,,,,,,,,,
3,1009,,,,,0.06832097470760345,,,,,,,,,,,
3,1019,,,,,0.0653272196650505,,,,,,,,,,,
3,1029,,,,,0.06871728599071503,,,,,,,,,,,
3,1039,,,,,0.06532049179077148,,,,,,,,,,,
3,1049,,,,,0.0654313862323761,,,,,,,,,,,
3,1059,,,,,0.06558109074831009,,,,,,,,,,,
3,1069,,,,,0.06284401565790176,,,,,,,,,,,
3,1079,,,,,0.06432387232780457,,,,,,,,,,,
3,1089,,,,,0.06328625977039337,,,,,,,,,,,
3,1099,,,,,0.06640975177288055,,,,,,,,,,,
3,1109,,,,,0.06116153299808502,,,,,,,,,,,
3,1119,,,,,0.06311806291341782,,,,,,,,,,,
3,1129,,,,,0.06560419499874115,,,,,,,,,,,
3,3,0.021873223259914393,79.29598947666373,,,,,,,,,,,,,,
3,1131,,,,,,0.06672510504722595,,,,,,,,,,
4,1139,,,,,0.058152999728918076,,,,,,,,,,,
4,1149,,,,,0.06118880584836006,,,,,,,,,,,
4,1159,,,,,0.06065170839428902,,,,,,,,,,,
4,1169,,,,,0.06327952444553375,,,,,,,,,,,
4,1179,,,,,0.06090351566672325,,,,,,,,,,,
4,1189,,,,,0.06178229674696922,,,,,,,,,,,
4,1199,,,,,0.0612795315682888,,,,,,,,,,,
4,1209,,,,,0.057051219046115875,,,,,,,,,,,
4,1219,,,,,0.06189935281872749,,,,,,,,,,,
4,1229,,,,,0.0584658682346344,,,,,,,,,,,
4,1239,,,,,0.06045803055167198,,,,,,,,,,,
4,1249,,,,,0.060697708278894424,,,,,,,,,,,
4,1259,,,,,0.0622878223657608,,,,,,,,,,,
4,1269,,,,,0.05986735597252846,,,,,,,,,,,
4,1279,,,,,0.060572825372219086,,,,,,,,,,,
4,1289,,,,,0.060587767511606216,,,,,,,,,,,
4,1299,,,,,0.05923082306981087,,,,,,,,,,,
4,1309,,,,,0.05610151216387749,,,,,,,,,,,
4,1319,,,,,0.06018233671784401,,,,,,,,,,,
4,1329,,,,,0.06071637570858002,,,,,,,,,,,
4,1339,,,,,0.05716460943222046,,,,,,,,,,,
4,1349,,,,,0.05574970692396164,,,,,,,,,,,
4,1359,,,,,0.05876561254262924,,,,,,,,,,,
4,1369,,,,,0.06067115440964699,,,,,,,,,,,
4,1379,,,,,0.05958518013358116,,,,,,,,,,,
4,1389,,,,,0.05744577571749687,,,,,,,,,,,
4,1399,,,,,0.060030248016119,,,,,,,,,,,
4,1409,,,,,0.055924516171216965,,,,,,,,,,,
4,4,0.021972812789070557,79.52083940670256,,,,,,,,,,,,,,
4,1414,,,,,,0.0596868135035038,,,,,,,,,,
5,1419,,,,,0.061944082379341125,,,,,,,,,,,
5,1429,,,,,0.05530998483300209,,,,,,,,,,,
5,1439,,,,,0.05530935525894165,,,,,,,,,,,
5,1449,,,,,0.057387057691812515,,,,,,,,,,,
5,1459,,,,,0.05800899490714073,,,,,,,,,,,
5,1469,,,,,0.05707953870296478,,,,,,,,,,,
5,1479,,,,,0.059848852455616,,,,,,,,,,,
5,1489,,,,,0.05702775716781616,,,,,,,,,,,
5,1499,,,,,0.056190263479948044,,,,,,,,,,,
5,1509,,,,,0.05756296217441559,,,,,,,,,,,
5,1519,,,,,0.05294390767812729,,,,,,,,,,,
5,1529,,,,,0.059220243245363235,,,,,,,,,,,
5,1539,,,,,0.05806035175919533,,,,,,,,,,,
5,1549,,,,,0.05530786141753197,,,,,,,,,,,
5,1559,,,,,0.05286778509616852,,,,,,,,,,,
5,1569,,,,,0.05589525029063225,,,,,,,,,,,
5,1579,,,,,0.053165167570114136,,,,,,,,,,,
5,1589,,,,,0.052667997777462006,,,,,,,,,,,
5,1599,,,,,0.056179918348789215,,,,,,,,,,,
5,1609,,,,,0.05240583419799805,,,,,,,,,,,
5,1619,,,,,0.05345499888062477,,,,,,,,,,,
5,1629,,,,,0.05294126272201538,,,,,,,,,,,
5,1639,,,,,0.05218060314655304,,,,,,,,,,,
5,1649,,,,,0.055145274847745895,,,,,,,,,,,
5,1659,,,,,0.05234428495168686,,,,,,,,,,,
5,1669,,,,,0.05820564925670624,,,,,,,,,,,
5,1679,,,,,0.049295760691165924,,,,,,,,,,,
5,1689,,,,,0.05335080251097679,,,,,,,,,,,
5,5,0.02814889720151451,79.7242552979267,,,,,,,,,,,,,,
