dino_loss,epoch,ibot_loss,koleo_loss,step,total_loss,total_loss_epoch
5.526823043823242,0,5.531009197235107,-0.24035364389419556,9,11.048218727111816,
5.524280071258545,0,5.522953987121582,-0.21372291445732117,19,11.038684844970703,
5.519839286804199,0,5.523748397827148,-0.2678459584712982,29,11.03287410736084,
5.518481254577637,0,5.514583587646484,-0.2698477804660797,39,11.022271156311035,
5.510679721832275,0,5.508037090301514,-0.2278134673833847,49,11.009604454040527,
5.49240779876709,0,5.495614528656006,-0.17857471108436584,59,10.980878829956055,
5.497152328491211,0,5.484135150909424,-0.21974749863147736,69,10.97249698638916,
5.47676944732666,0,5.450910568237305,-0.13790296018123627,79,10.922163963317871,
5.43887996673584,0,5.432130813598633,-0.1363886147737503,89,10.865554809570312,
5.436790943145752,0,5.403357028961182,-0.0944412425160408,99,10.836370468139648,
5.399163246154785,0,5.375816345214844,-0.0982789620757103,109,10.771048545837402,
5.361062049865723,0,5.357543468475342,0.08557949960231781,119,10.722027778625488,
5.321355819702148,0,5.320217609405518,-0.026591364294290543,129,10.640509605407715,
5.342504978179932,0,5.296424388885498,-0.02513645589351654,139,10.637924194335938,
5.260858535766602,0,5.2942118644714355,-0.00873392540961504,149,10.55472183227539,
5.188709735870361,0,5.235471248626709,0.14470650255680084,159,10.42996883392334,
5.128871917724609,0,5.211916446685791,0.13648270070552826,169,10.346246719360352,
5.0834245681762695,0,5.198100566864014,0.050469618290662766,179,10.283543586730957,
5.069202899932861,0,5.153432846069336,0.08145738393068314,189,10.2258939743042,
4.937918186187744,0,5.107516765594482,0.15294019877910614,199,10.051552772521973,
4.967002868652344,0,5.078670501708984,0.187831312417984,209,10.053186416625977,
4.953840732574463,0,5.065651893615723,0.23859073221683502,219,10.029036521911621,
4.946305274963379,0,5.040449142456055,0.28272178769111633,229,9.998063087463379,
4.843401908874512,0,5.009495258331299,0.36031442880630493,239,9.867310523986816,
4.878628730773926,0,4.980495929718018,0.27720093727111816,249,9.870213508605957,
4.874068260192871,0,4.930849552154541,0.35690900683403015,259,9.819194793701172,
