epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
0,0,,,,,,,,,,,0.0,13.041764259338379,0.0,12.54356575012207,0.0,0.0,0.0,0.0,19.59709930419922,19.56650161743164,27.719261169433594,19.597492218017578
0,0,,,,,,,,,,,,,,,,,,,,,,
0,0,0.5133014917373657,0.019703533500432968,,,0.37063631689945575,0.01588638685643673,,,,,,,,,,,,,,,,
0,9,,,0.36994460225105286,,,,,,,,,,,,,,,,,,,
0,19,,,0.3532627522945404,,,,,,,,,,,,,,,,,,,
0,29,,,0.3332854211330414,,,,,,,,,,,,,,,,,,,
0,39,,,0.2943885028362274,,,,,,,,,,,,,,,,,,,
0,49,,,0.2657397985458374,,,,,,,,,,,,,,,,,,,
0,59,,,0.23316000401973724,,,,,,,,,,,,,,,,,,,
0,69,,,0.20784303545951843,,,,,,,,,,,,,,,,,,,
0,79,,,0.1801028847694397,,,,,,,,,,,,,,,,,,,
0,89,,,0.15899477899074554,,,,,,,,,,,,,,,,,,,
0,99,,,0.13331758975982666,,,,,,,,,,,,,,,,,,,
0,109,,,0.11454138159751892,,,,,,,,,,,,,,,,,,,
0,119,,,0.10231529921293259,,,,,,,,,,,,,,,,,,,
0,129,,,0.0921330377459526,,,,,,,,,,,,,,,,,,,
0,139,,,0.08169178664684296,,,,,,,,,,,,,,,,,,,
0,149,,,0.07744835317134857,,,,,,,,,,,,,,,,,,,
0,159,,,0.07370351254940033,,,,,,,,,,,,,,,,,,,
0,169,,,0.06781043112277985,,,,,,,,,,,,,,,,,,,
0,179,,,0.06421525031328201,,,,,,,,,,,,,,,,,,,
0,189,,,0.06164403259754181,,,,,,,,,,,,,,,,,,,
0,199,,,0.06263351440429688,,,,,,,,,,,,,,,,,,,
0,209,,,0.059225257486104965,,,,,,,,,,,,,,,,,,,
0,219,,,0.055062733590602875,,,,,,,,,,,,,,,,,,,
0,229,,,0.055597979575395584,,,,,,,,,,,,,,,,,,,
0,239,,,0.05857072398066521,,,,,,,,,,,,,,,,,,,
0,249,,,0.05766596645116806,,,,,,,,,,,,,,,,,,,
0,259,,,0.059376511722803116,,,,,,,,,,,,,,,,,,,
0,269,,,0.05677924305200577,,,,,,,,,,,,,,,,,,,
0,279,,,0.06016390025615692,,,,,,,,,,,,,,,,,,,
0,282,,,,0.1294199377298355,,,,,,,,,,,,,,,,,,
1,289,,,0.05751896649599075,,,,,,,,,,,,,,,,,,,
1,299,,,0.05332653969526291,,,,,,,,,,,,,,,,,,,
1,309,,,0.05950500816106796,,,,,,,,,,,,,,,,,,,
1,319,,,0.05243031680583954,,,,,,,,,,,,,,,,,,,
1,329,,,0.05641131103038788,,,,,,,,,,,,,,,,,,,
1,339,,,0.056835684925317764,,,,,,,,,,,,,,,,,,,
1,349,,,0.056620560586452484,,,,,,,,,,,,,,,,,,,
1,359,,,0.0532471239566803,,,,,,,,,,,,,,,,,,,
1,369,,,0.05781635269522667,,,,,,,,,,,,,,,,,,,
1,379,,,0.05607005953788757,,,,,,,,,,,,,,,,,,,
1,389,,,0.050436124205589294,,,,,,,,,,,,,,,,,,,
1,399,,,0.051241785287857056,,,,,,,,,,,,,,,,,,,
1,409,,,0.05152856558561325,,,,,,,,,,,,,,,,,,,
1,419,,,0.04986482113599777,,,,,,,,,,,,,,,,,,,
1,429,,,0.05749344080686569,,,,,,,,,,,,,,,,,,,
1,439,,,0.05981767922639847,,,,,,,,,,,,,,,,,,,
1,449,,,0.05459456890821457,,,,,,,,,,,,,,,,,,,
1,459,,,0.054154619574546814,,,,,,,,,,,,,,,,,,,
1,469,,,0.057172857224941254,,,,,,,,,,,,,,,,,,,
1,479,,,0.05131679028272629,,,,,,,,,,,,,,,,,,,
1,489,,,0.05299843102693558,,,,,,,,,,,,,,,,,,,
1,499,,,0.05394936352968216,,,,,,,,,,,,,,,,,,,
1,509,,,0.0510355681180954,,,,,,,,,,,,,,,,,,,
1,519,,,0.05382600426673889,,,,,,,,,,,,,,,,,,,
1,529,,,0.057284776121377945,,,,,,,,,,,,,,,,,,,
1,539,,,0.05434323847293854,,,,,,,,,,,,,,,,,,,
