dino_loss,epoch,ibot_loss,koleo_loss,step,total_loss,total_loss_epoch
5.531442642211914,0,5.5331950187683105,-0.2123429924249649,9,11.056144714355469,
5.529500961303711,0,5.525278568267822,-0.2570813000202179,19,11.044495582580566,
5.523741245269775,0,5.520078659057617,-0.2595028281211853,29,11.033439636230469,
5.520570755004883,0,5.513624668121338,-0.2755044400691986,39,11.023175239562988,
5.50257682800293,0,5.500718593597412,-0.2603084444999695,49,10.992883682250977,
5.500601768493652,0,5.48513126373291,-0.2466142326593399,59,10.975868225097656,
5.483450889587402,0,5.470963001251221,-0.21543622016906738,69,10.945796966552734,
5.483607292175293,0,5.4632792472839355,-0.20045457780361176,79,10.938867568969727,
5.446498870849609,0,5.416731357574463,-0.14251038432121277,89,10.857529640197754,
5.43625020980835,0,5.375303745269775,-0.1242990642786026,99,10.8065824508667,
5.391932487487793,0,5.353847503662109,-0.1309308409690857,109,10.7405424118042,
5.316795349121094,0,5.326751708984375,-0.027661174535751343,119,10.642440795898438,
5.270673751831055,0,5.270285129547119,-0.03401929885149002,129,10.539597511291504,
5.294240474700928,0,5.257171630859375,0.01053948700428009,139,10.551834106445312,
5.255914688110352,0,5.191588401794434,0.010482986457645893,149,10.447922706604004,
5.221672534942627,0,5.145886421203613,-0.016332142055034637,159,10.36690616607666,
5.176167964935303,0,5.135678291320801,0.013312924653291702,169,10.3123779296875,
5.091231822967529,0,5.098654270172119,0.07041779160499573,179,10.192703247070312,
5.056343078613281,0,5.059438228607178,0.07964090257883072,189,10.118967056274414,
4.983519077301025,0,5.007138252258301,0.09565521776676178,199,9.994483947753906,
4.9658918380737305,0,4.976810932159424,0.1176590546965599,209,9.947409629821777,
4.929923057556152,0,4.967071533203125,0.1701720654964447,219,9.903801918029785,
5.018675804138184,0,4.937169075012207,0.19321313500404358,229,9.963573455810547,
4.805333137512207,0,4.895914554595947,0.31877413392066956,239,9.713998794555664,
4.791438579559326,0,4.861508369445801,0.35152631998062134,249,9.667007446289062,
4.850920677185059,0,4.858579158782959,0.29447072744369507,259,9.721278190612793,
4.673835277557373,0,4.831573963165283,0.47185614705085754,269,9.524283409118652,
4.67679500579834,0,4.814675331115723,0.467992901802063,279,9.5101900100708,
4.739565372467041,0,4.79464054107666,0.4534742832183838,289,9.552345275878906,
4.663684368133545,0,4.778267860412598,0.629045307636261,299,9.467113494873047,
4.7164306640625,0,4.776238918304443,0.644991934299469,309,9.51846981048584,
4.639627456665039,0,4.768366813659668,0.6849303245544434,319,9.435391426086426,
4.546821594238281,0,4.752587795257568,0.7878419756889343,329,9.330923080444336,
4.571977615356445,0,4.765854358673096,0.7715322375297546,339,9.368692398071289,
4.609135150909424,0,4.722588539123535,0.8079110383987427,349,9.36404037475586,
4.545943260192871,0,4.714588642120361,0.9195610284805298,359,9.297314643859863,
4.496469974517822,0,4.710225582122803,0.8876651525497437,369,9.242201805114746,
4.505289077758789,0,4.689772129058838,0.9618587493896484,379,9.233534812927246,
4.568816661834717,0,4.698116302490234,0.946317195892334,389,9.30478572845459,
4.506821155548096,0,4.688770294189453,0.9458962678909302,399,9.233427047729492,
4.471102714538574,0,4.677066802978516,1.034716248512268,409,9.189558029174805,
4.514504909515381,0,4.662714958190918,1.0251390933990479,419,9.21822452545166,
4.421648979187012,0,4.668233394622803,0.9839654564857483,429,9.129240036010742,
4.455941677093506,0,4.649963855743408,1.0103760957717896,439,9.146320343017578,
4.43997049331665,0,4.62386417388916,1.031113862991333,449,9.105079650878906,
4.421501159667969,0,4.6356377601623535,1.0510281324386597,459,9.0991792678833,
4.453466892242432,0,4.608683109283447,0.990574061870575,469,9.101773262023926,
4.447949409484863,0,4.59079647064209,1.119761347770691,479,9.083536148071289,
4.4653472900390625,0,4.603153228759766,1.0425776243209839,489,9.110203742980957,
4.453065872192383,0,4.603901386260986,1.0932801961898804,499,9.10069751739502,
4.422537326812744,0,4.600654602050781,1.1479992866516113,509,9.069111824035645,
4.426565647125244,0,4.606968402862549,1.097678780555725,519,9.077441215515137,
4.373296737670898,0,4.571427345275879,1.1979936361312866,529,8.992643356323242,
4.457794189453125,0,4.591721534729004,1.133233904838562,539,9.094844818115234,
4.4393534660339355,0,4.555179119110107,1.0752619504928589,549,9.037543296813965,
4.404031753540039,0,4.551569938659668,1.0730916261672974,559,8.998525619506836,
4.341804504394531,0,4.567267417907715,1.1685396432876587,569,8.95581340789795,
4.362386703491211,0,4.549690246582031,1.214353084564209,579,8.960651397705078,
4.341829299926758,0,4.538357734680176,1.1302709579467773,589,8.925397872924805,
4.366695404052734,0,4.567727565765381,1.0909091234207153,599,8.978059768676758,
4.357943058013916,0,4.547544956207275,1.086063027381897,609,8.948930740356445,
4.296839714050293,0,4.544919013977051,1.2620582580566406,619,8.892241477966309,
4.363398551940918,0,4.525702953338623,1.052100419998169,629,8.931184768676758,
4.30362606048584,0,4.5197062492370605,1.211525559425354,639,8.871792793273926,
4.35286808013916,0,4.5508012771606445,1.191536545753479,649,8.95133113861084,
4.442378997802734,0,4.54244327545166,1.1078667640686035,659,9.029136657714844,
4.337766170501709,0,4.511574745178223,1.1144325733184814,669,8.89391803741455,
4.295778751373291,0,4.530152797698975,1.1452295780181885,679,8.871740341186523,
4.317359447479248,0,4.521086692810059,1.1227664947509766,689,8.883356094360352,
4.3000335693359375,0,4.506045341491699,1.1828854084014893,699,8.853394508361816,
4.246847629547119,0,4.49592399597168,1.1571718454360962,709,8.789057731628418,
4.308742046356201,0,4.510782718658447,1.065791368484497,719,8.862156867980957,
4.284067153930664,0,4.509509563446045,1.1623979806900024,729,8.840073585510254,
4.258858680725098,0,4.494883060455322,1.2136660814285278,739,8.802289009094238,
4.295967102050781,0,4.493622779846191,1.1161171197891235,749,8.834234237670898,
4.297397613525391,0,4.499633312225342,1.2072404623031616,759,8.845320701599121,
4.224137306213379,0,4.4925007820129395,1.3702715635299683,769,8.771449089050293,
4.272559642791748,0,4.485330581665039,1.2138283252716064,779,8.80644416809082,
4.22622013092041,0,4.462144374847412,1.1240164041519165,789,8.733325004577637,
4.24665641784668,0,4.485797882080078,1.23477041721344,799,8.781845092773438,
4.280290603637695,0,4.471805095672607,1.2264539003372192,809,8.801154136657715,
