dino_loss,dino_loss_epoch,epoch,step
4.141519546508789,,2,869
4.149627685546875,,2,879
4.164391994476318,,2,889
4.155821323394775,,2,899
4.140904903411865,,2,909
4.155373573303223,,2,919
4.159257411956787,,2,929
4.14832878112793,,2,939
4.139060020446777,,2,949
4.14653205871582,,2,959
4.165626049041748,,2,969
4.164584159851074,,2,979
4.13832426071167,,2,989
,4.174332618713379,2,995
4.147040367126465,,3,999
4.129824638366699,,3,1009
4.129850387573242,,3,1019
4.15540885925293,,3,1029
4.197549819946289,,3,1039
4.1375861167907715,,3,1049
4.134331226348877,,3,1059
4.124844074249268,,3,1069
4.1352925300598145,,3,1079
4.129147529602051,,3,1089
4.171929359436035,,3,1099
4.128172397613525,,3,1109
4.1254072189331055,,3,1119
4.136282444000244,,3,1129
4.117691993713379,,3,1139
4.1251726150512695,,3,1149
4.12736177444458,,3,1159
4.145241737365723,,3,1169
4.129693508148193,,3,1179
4.14783239364624,,3,1189
4.13395881652832,,3,1199
4.123019218444824,,3,1209
4.132227897644043,,3,1219
4.115627765655518,,3,1229
4.121553421020508,,3,1239
4.1378397941589355,,3,1249
4.126166343688965,,3,1259
4.1042633056640625,,3,1269
4.132187366485596,,3,1279
4.151154518127441,,3,1289
4.127450466156006,,3,1299
4.120156764984131,,3,1309
4.113280773162842,,3,1319
,4.13510799407959,3,1327
4.132887363433838,,4,1329
4.114144802093506,,4,1339
4.117407321929932,,4,1349
4.132241249084473,,4,1359
4.11676549911499,,4,1369
4.121802806854248,,4,1379
4.081459999084473,,4,1389
4.136125564575195,,4,1399
4.0969133377075195,,4,1409
4.114638328552246,,4,1419
4.164572238922119,,4,1429
4.0887675285339355,,4,1439
4.106698989868164,,4,1449
4.110167503356934,,4,1459
4.109356880187988,,4,1469
4.160245895385742,,4,1479
4.124061107635498,,4,1489
4.103849411010742,,4,1499
4.102149486541748,,4,1509
4.101335525512695,,4,1519
4.1137375831604,,4,1529
4.098591327667236,,4,1539
4.103005409240723,,4,1549
4.124599933624268,,4,1559
4.088749885559082,,4,1569
4.116973876953125,,4,1579
4.115314960479736,,4,1589
4.152809143066406,,4,1599
4.101640224456787,,4,1609
4.092079162597656,,4,1619
4.075083255767822,,4,1629
4.087095737457275,,4,1639
4.100405216217041,,4,1649
4.091790199279785,,4,1659
,4.114285945892334,4,1659
4.118342876434326,,5,1669
4.116015434265137,,5,1679
4.081906795501709,,5,1689
4.112317085266113,,5,1699
4.124045372009277,,5,1709
4.119569778442383,,5,1719
4.073302745819092,,5,1729
4.067515850067139,,5,1739
4.109523773193359,,5,1749
4.161377906799316,,5,1759
4.098929405212402,,5,1769
4.079330921173096,,5,1779
4.078464984893799,,5,1789
4.081721305847168,,5,1799
4.090604782104492,,5,1809
4.1195244789123535,,5,1819
4.077849388122559,,5,1829
4.139455318450928,,5,1839
4.121436595916748,,5,1849
4.100884437561035,,5,1859
4.077778339385986,,5,1869
4.125880718231201,,5,1879
4.093514919281006,,5,1889
4.104555606842041,,5,1899
4.080367088317871,,5,1909
4.119346618652344,,5,1919
4.071376800537109,,5,1929
4.1371588706970215,,5,1939
4.087756633758545,,5,1949
4.084161281585693,,5,1959
4.095686435699463,,5,1969
4.0674896240234375,,5,1979
4.0621843338012695,,5,1989
,4.097679615020752,5,1991
4.130429744720459,,6,1999
4.063953876495361,,6,2009
4.066344261169434,,6,2019
4.0675740242004395,,6,2029
4.081617832183838,,6,2039
4.081274509429932,,6,2049
4.109712600708008,,6,2059
4.102302074432373,,6,2069
4.075564384460449,,6,2079
4.1012091636657715,,6,2089
4.101856708526611,,6,2099
4.068055629730225,,6,2109
4.086677074432373,,6,2119
4.094298839569092,,6,2129
4.103853225708008,,6,2139
4.058685779571533,,6,2149
4.068840026855469,,6,2159
4.078831672668457,,6,2169
4.076700210571289,,6,2179
4.079919338226318,,6,2189
4.111532688140869,,6,2199
4.092072486877441,,6,2209
4.04968786239624,,6,2219
4.081961631774902,,6,2229
4.094479084014893,,6,2239
4.094624996185303,,6,2249
4.114174842834473,,6,2259
4.060826301574707,,6,2269
4.086423397064209,,6,2279
4.043508052825928,,6,2289
4.118975639343262,,6,2299
4.0608811378479,,6,2309
4.0731000900268555,,6,2319
,4.086590766906738,6,2323
4.0437517166137695,,7,2329
4.079028606414795,,7,2339
4.090335845947266,,7,2349
4.110659599304199,,7,2359
4.061372756958008,,7,2369
4.1241044998168945,,7,2379
4.045592784881592,,7,2389
4.078362941741943,,7,2399
4.0609660148620605,,7,2409
4.073068618774414,,7,2419
4.11228609085083,,7,2429
4.078798294067383,,7,2439
4.086671829223633,,7,2449
4.072373390197754,,7,2459
4.0828962326049805,,7,2469
4.049386024475098,,7,2479
4.075240612030029,,7,2489
4.0547308921813965,,7,2499
4.0698981285095215,,7,2509
4.089006423950195,,7,2519
4.097352027893066,,7,2529
4.052935600280762,,7,2539
4.048829078674316,,7,2549
4.1166558265686035,,7,2559
4.061532020568848,,7,2569
4.041528224945068,,7,2579
4.099301815032959,,7,2589
4.063368320465088,,7,2599
4.0683913230896,,7,2609
4.090098857879639,,7,2619
4.06528377532959,,7,2629
4.062009811401367,,7,2639
4.07324743270874,,7,2649
,4.0741071701049805,7,2655
4.072972774505615,,8,2659
4.066457271575928,,8,2669
4.075329303741455,,8,2679
4.066275596618652,,8,2689
4.049860000610352,,8,2699
4.102914810180664,,8,2709
4.071833610534668,,8,2719
4.090888977050781,,8,2729
4.07436466217041,,8,2739
4.0265984535217285,,8,2749
4.066385269165039,,8,2759
4.033999443054199,,8,2769
4.019782543182373,,8,2779
4.073619842529297,,8,2789
4.041096210479736,,8,2799
4.04244327545166,,8,2809
4.0649237632751465,,8,2819
4.055168151855469,,8,2829
4.0573344230651855,,8,2839
4.079501628875732,,8,2849
4.008389472961426,,8,2859
4.0844268798828125,,8,2869
4.088737964630127,,8,2879
4.046919822692871,,8,2889
4.080892086029053,,8,2899
4.066093444824219,,8,2909
4.0789475440979,,8,2919
4.0103559494018555,,8,2929
4.019735813140869,,8,2939
4.081721782684326,,8,2949
4.081672191619873,,8,2959
4.043559551239014,,8,2969
4.003985404968262,,8,2979
,4.058606147766113,8,2987
4.077066421508789,,9,2989
4.073594093322754,,9,2999
4.0692877769470215,,9,3009
4.052761554718018,,9,3019
4.047523498535156,,9,3029
4.03723669052124,,9,3039
4.035469055175781,,9,3049
4.057001113891602,,9,3059
4.024543762207031,,9,3069
4.003963470458984,,9,3079
4.0114359855651855,,9,3089
4.065130710601807,,9,3099
4.0026774406433105,,9,3109
4.0284271240234375,,9,3119
4.05726957321167,,9,3129
4.03773307800293,,9,3139
3.99849009513855,,9,3149
4.084000587463379,,9,3159
4.1031951904296875,,9,3169
4.037791728973389,,9,3179
4.0373148918151855,,9,3189
4.054949760437012,,9,3199
4.056114196777344,,9,3209
4.025912284851074,,9,3219
4.055405616760254,,9,3229
4.079614639282227,,9,3239
4.100505828857422,,9,3249
4.0466156005859375,,9,3259
4.039100170135498,,9,3269
4.036291599273682,,9,3279
4.025933742523193,,9,3289
4.088942050933838,,9,3299
4.046999931335449,,9,3309
4.043576717376709,,9,3319
,4.04949426651001,9,3319
4.020454406738281,,10,3329
4.074793815612793,,10,3339
4.02108907699585,,10,3349
4.070764064788818,,10,3359
4.033324241638184,,10,3369
4.030498027801514,,10,3379
4.0582804679870605,,10,3389
4.031206130981445,,10,3399
4.039260387420654,,10,3409
4.020874977111816,,10,3419
4.007688045501709,,10,3429
4.003535270690918,,10,3439
3.998446464538574,,10,3449
4.015951156616211,,10,3459
4.016463756561279,,10,3469
4.034197807312012,,10,3479
4.03218936920166,,10,3489
4.014068603515625,,10,3499
4.034820556640625,,10,3509
4.036235332489014,,10,3519
4.04488468170166,,10,3529
3.9835336208343506,,10,3539
4.064335346221924,,10,3549
4.035036087036133,,10,3559
3.971008777618408,,10,3569
4.018886089324951,,10,3579
4.020995140075684,,10,3589
3.9804627895355225,,10,3599
3.9920852184295654,,10,3609
4.036383152008057,,10,3619
4.032099723815918,,10,3629
4.0318098068237305,,10,3639
4.019230365753174,,10,3649
,4.027626037597656,10,3651
4.005666255950928,,11,3659
4.018347263336182,,11,3669
4.015493392944336,,11,3679
4.016993522644043,,11,3689
4.0217366218566895,,11,3699
4.0155487060546875,,11,3709
3.9841456413269043,,11,3719
4.033001899719238,,11,3729
4.036008358001709,,11,3739
4.029951572418213,,11,3749
4.042247772216797,,11,3759
4.043223857879639,,11,3769
4.01882791519165,,11,3779
4.046019554138184,,11,3789
3.9885852336883545,,11,3799
4.046363830566406,,11,3809
4.00496768951416,,11,3819
3.954005002975464,,11,3829
3.9603240489959717,,11,3839
3.9670934677124023,,11,3849
3.9935600757598877,,11,3859
4.00752067565918,,11,3869
3.9844024181365967,,11,3879
4.032175064086914,,11,3889
3.964409112930298,,11,3899
3.9797637462615967,,11,3909
4.009490966796875,,11,3919
3.9631829261779785,,11,3929
4.012118339538574,,11,3939
4.008406639099121,,11,3949
4.031675338745117,,11,3959
4.017495632171631,,11,3969
4.081315040588379,,11,3979
,4.010456085205078,11,3983
3.9853169918060303,,12,3989
4.011998176574707,,12,3999
3.992546558380127,,12,4009
4.013556957244873,,12,4019
3.9732789993286133,,12,4029
3.9644811153411865,,12,4039
4.003749370574951,,12,4049
4.03474760055542,,12,4059
3.96208119392395,,12,4069
4.030999183654785,,12,4079
4.027387619018555,,12,4089
4.046309947967529,,12,4099
3.9706568717956543,,12,4109
3.9856364727020264,,12,4119
3.956265687942505,,12,4129
4.007065296173096,,12,4139
4.014657497406006,,12,4149
3.9801456928253174,,12,4159
4.0281805992126465,,12,4169
3.984503746032715,,12,4179
4.008383750915527,,12,4189
3.990638256072998,,12,4199
3.9496288299560547,,12,4209
4.012781143188477,,12,4219
3.9958813190460205,,12,4229
3.959806442260742,,12,4239
3.959764003753662,,12,4249
3.9480252265930176,,12,4259
3.959019422531128,,12,4269
3.944863796234131,,12,4279
3.97005033493042,,12,4289
4.007375240325928,,12,4299
3.977947950363159,,12,4309
,3.990816116333008,12,4315
3.954655170440674,,13,4319
3.9879424571990967,,13,4329
4.0238165855407715,,13,4339
4.018603324890137,,13,4349
3.973314046859741,,13,4359
3.9722061157226562,,13,4369
3.9551446437835693,,13,4379
3.934659242630005,,13,4389
3.948417901992798,,13,4399
3.9850454330444336,,13,4409
3.9990506172180176,,13,4419
3.9809958934783936,,13,4429
3.9773948192596436,,13,4439
3.933610439300537,,13,4449
3.969916820526123,,13,4459
3.982957363128662,,13,4469
3.9541308879852295,,13,4479
3.937072277069092,,13,4489
3.9602129459381104,,13,4499
3.9300432205200195,,13,4509
4.010374069213867,,13,4519
3.9677650928497314,,13,4529
3.9894206523895264,,13,4539
3.9397642612457275,,13,4549
3.9489283561706543,,13,4559
4.0034894943237305,,13,4569
3.9770054817199707,,13,4579
3.9724278450012207,,13,4589
3.9722776412963867,,13,4599
3.925273895263672,,13,4609
3.984672784805298,,13,4619
3.957867383956909,,13,4629
3.9430835247039795,,13,4639
,3.966376304626465,13,4647
3.961872100830078,,14,4649
3.9493463039398193,,14,4659
3.944873809814453,,14,4669
3.9421212673187256,,14,4679
3.9115893840789795,,14,4689
3.9075419902801514,,14,4699
3.974719762802124,,14,4709
3.9789183139801025,,14,4719
3.9198644161224365,,14,4729
3.949766159057617,,14,4739
3.959906578063965,,14,4749
3.943107843399048,,14,4759
3.9493041038513184,,14,4769
4.009815216064453,,14,4779
3.913505792617798,,14,4789
3.902355194091797,,14,4799
3.895937919616699,,14,4809
3.939983367919922,,14,4819
3.904874801635742,,14,4829
3.929159164428711,,14,4839
3.9540014266967773,,14,4849
3.913252830505371,,14,4859
3.973458766937256,,14,4869
3.928196668624878,,14,4879
3.9056365489959717,,14,4889
3.977588653564453,,14,4899
3.892080068588257,,14,4909
4.048484802246094,,14,4919
3.9205753803253174,,14,4929
3.9621965885162354,,14,4939
3.966538667678833,,14,4949
3.9276111125946045,,14,4959
3.928159475326538,,14,4969
3.955256223678589,,14,4979
,3.9421489238739014,14,4979
3.9107234477996826,,15,4989
3.9918620586395264,,15,4999
3.916491985321045,,15,5009
3.9203174114227295,,15,5019
3.917769193649292,,15,5029
3.920853853225708,,15,5039
3.9492247104644775,,15,5049
3.951324939727783,,15,5059
3.8776931762695312,,15,5069
3.9292855262756348,,15,5079
3.9133622646331787,,15,5089
3.9196419715881348,,15,5099
3.941441059112549,,15,5109
3.940762758255005,,15,5119
3.931610345840454,,15,5129
3.9216270446777344,,15,5139
3.934617519378662,,15,5149
3.9664952754974365,,15,5159
3.875680446624756,,15,5169
3.9345996379852295,,15,5179
3.954271078109741,,15,5189
3.895203113555908,,15,5199
3.8949522972106934,,15,5209
3.933400869369507,,15,5219
3.8438916206359863,,15,5229
3.962453842163086,,15,5239
3.9028053283691406,,15,5249
3.9064266681671143,,15,5259
3.899782657623291,,15,5269
3.899796724319458,,15,5279
3.880924940109253,,15,5289
3.895272731781006,,15,5299
3.9394643306732178,,15,5309
,3.9233696460723877,15,5311
3.9043734073638916,,16,5319
3.8814985752105713,,16,5329
3.958690643310547,,16,5339
4.054378032684326,,16,5349
3.910614013671875,,16,5359
3.931889295578003,,16,5369
3.884894609451294,,16,5379
3.940317392349243,,16,5389
3.8998305797576904,,16,5399
3.892744779586792,,16,5409
3.929810047149658,,16,5419
3.8655312061309814,,16,5429
3.897304058074951,,16,5439
3.8876054286956787,,16,5449
3.8861279487609863,,16,5459
3.9124791622161865,,16,5469
3.873608112335205,,16,5479
3.8816936016082764,,16,5489
3.9185893535614014,,16,5499
3.8772521018981934,,16,5509
3.8816094398498535,,16,5519
3.9213218688964844,,16,5529
3.8921520709991455,,16,5539
3.912186861038208,,16,5549
3.887557029724121,,16,5559
3.8773252964019775,,16,5569
3.9241552352905273,,16,5579
3.8996477127075195,,16,5589
3.908470630645752,,16,5599
3.8862884044647217,,16,5609
3.877742290496826,,16,5619
3.9431350231170654,,16,5629
3.9403235912323,,16,5639
,3.9040944576263428,16,5643
3.9423296451568604,,17,5649
3.937831401824951,,17,5659
3.9228129386901855,,17,5669
3.9355459213256836,,17,5679
3.8235080242156982,,17,5689
3.823852062225342,,17,5699
3.866478443145752,,17,5709
3.877281665802002,,17,5719
3.826125383377075,,17,5729
3.8739280700683594,,17,5739
3.903703451156616,,17,5749
3.9066648483276367,,17,5759
3.8532676696777344,,17,5769
3.920053720474243,,17,5779
3.943662405014038,,17,5789
3.8674895763397217,,17,5799
3.899663209915161,,17,5809
3.8979716300964355,,17,5819
3.9518425464630127,,17,5829
3.8929061889648438,,17,5839
3.8444719314575195,,17,5849
3.850292682647705,,17,5859
3.891273021697998,,17,5869
3.89426326751709,,17,5879
3.851118803024292,,17,5889
3.9527862071990967,,17,5899
3.8543002605438232,,17,5909
3.903316020965576,,17,5919
3.8339250087738037,,17,5929
3.9283885955810547,,17,5939
3.8467369079589844,,17,5949
3.8870177268981934,,17,5959
3.9146318435668945,,17,5969
,3.88558292388916,17,5975
3.9516379833221436,,18,5979
3.89017391204834,,18,5989
3.88493275642395,,18,5999
3.863222360610962,,18,6009
3.8029210567474365,,18,6019
3.8546745777130127,,18,6029
3.8888843059539795,,18,6039
3.8456027507781982,,18,6049
3.8309080600738525,,18,6059
3.9182119369506836,,18,6069
3.8183629512786865,,18,6079
3.81536865234375,,18,6089
3.8784942626953125,,18,6099
3.834129571914673,,18,6109
3.874318838119507,,18,6119
3.8628454208374023,,18,6129
3.808966875076294,,18,6139
3.8465471267700195,,18,6149
3.8282322883605957,,18,6159
3.8880698680877686,,18,6169
3.8463358879089355,,18,6179
3.7899510860443115,,18,6189
3.848902702331543,,18,6199
3.8516039848327637,,18,6209
3.8461852073669434,,18,6219
3.8820855617523193,,18,6229
3.835942506790161,,18,6239
3.849252939224243,,18,6249
3.823206663131714,,18,6259
3.888792037963867,,18,6269
3.809149742126465,,18,6279
3.822319746017456,,18,6289
3.805072546005249,,18,6299
,3.857333183288574,18,6307
3.8384177684783936,,19,6309
3.7966418266296387,,19,6319
3.8379228115081787,,19,6329
3.820314884185791,,19,6339
3.824509859085083,,19,6349
3.840543031692505,,19,6359
3.7894773483276367,,19,6369
3.8753767013549805,,19,6379
3.788092851638794,,19,6389
3.869889974594116,,19,6399
3.8358964920043945,,19,6409
3.865604877471924,,19,6419
3.8006486892700195,,19,6429
3.842684268951416,,19,6439
3.854234457015991,,19,6449
3.8528590202331543,,19,6459
3.796494960784912,,19,6469
3.7473418712615967,,19,6479
3.863652229309082,,19,6489
3.8747398853302,,19,6499
3.868717670440674,,19,6509
3.7987844944000244,,19,6519
3.853304624557495,,19,6529
3.8215625286102295,,19,6539
3.868197441101074,,19,6549
3.891990900039673,,19,6559
3.8262481689453125,,19,6569
3.8508946895599365,,19,6579
3.864447832107544,,19,6589
3.8216164112091064,,19,6599
3.779954671859741,,19,6609
3.7955808639526367,,19,6619
3.792466402053833,,19,6629
3.88191294670105,,19,6639
,3.8340206146240234,19,6639
3.779188871383667,,20,6649
3.8606834411621094,,20,6659
3.7695934772491455,,20,6669
3.826538562774658,,20,6679
3.786222457885742,,20,6689
3.8063628673553467,,20,6699
3.759343385696411,,20,6709
3.7640533447265625,,20,6719
3.77956223487854,,20,6729
3.8069376945495605,,20,6739
3.8011834621429443,,20,6749
3.8217735290527344,,20,6759
3.8114452362060547,,20,6769
3.8577122688293457,,20,6779
3.8326354026794434,,20,6789
3.7852275371551514,,20,6799
3.8031818866729736,,20,6809
3.8766613006591797,,20,6819
3.856403350830078,,20,6829
3.7972404956817627,,20,6839
3.7955121994018555,,20,6849
3.760911226272583,,20,6859
3.9026849269866943,,20,6869
3.7981536388397217,,20,6879
3.8370351791381836,,20,6889
3.78619122505188,,20,6899
3.823845148086548,,20,6909
3.771054267883301,,20,6919
3.830841302871704,,20,6929
3.8038413524627686,,20,6939
3.7920117378234863,,20,6949
3.764674663543701,,20,6959
3.777785062789917,,20,6969
,3.812460422515869,20,6971
3.7391700744628906,,21,6979
3.767895460128784,,21,6989
3.7999401092529297,,21,6999
3.8329155445098877,,21,7009
3.905762195587158,,21,7019
3.8117454051971436,,21,7029
3.7388689517974854,,21,7039
3.8086159229278564,,21,7049
3.778301954269409,,21,7059
3.7626945972442627,,21,7069
3.749215841293335,,21,7079
3.8111748695373535,,21,7089
3.757791042327881,,21,7099
3.8099753856658936,,21,7109
3.7707126140594482,,21,7119
3.734656810760498,,21,7129
3.7383952140808105,,21,7139
3.7891411781311035,,21,7149
3.767944812774658,,21,7159
3.808833122253418,,21,7169
3.7866015434265137,,21,7179
3.7444353103637695,,21,7189
3.816798210144043,,21,7199
3.8046138286590576,,21,7209
3.819117307662964,,21,7219
3.7871639728546143,,21,7229
3.822282314300537,,21,7239
3.7961807250976562,,21,7249
3.7353057861328125,,21,7259
3.7815873622894287,,21,7269
3.782857656478882,,21,7279
3.802741050720215,,21,7289
3.766172170639038,,21,7299
,3.7914927005767822,21,7303
3.7779719829559326,,22,7309
3.798698663711548,,22,7319
3.7385072708129883,,22,7329
3.820718288421631,,22,7339
3.8201611042022705,,22,7349
3.7741198539733887,,22,7359
3.7509090900421143,,22,7369
3.825178861618042,,22,7379
3.753666639328003,,22,7389
3.796694755554199,,22,7399
3.7635438442230225,,22,7409
3.8110907077789307,,22,7419
3.7744696140289307,,22,7429
3.778472900390625,,22,7439
3.7917394638061523,,22,7449
3.7474923133850098,,22,7459
3.7400405406951904,,22,7469
3.7838592529296875,,22,7479
3.8141119480133057,,22,7489
3.7143893241882324,,22,7499
3.802171468734741,,22,7509
3.7704272270202637,,22,7519
3.7321910858154297,,22,7529
3.784120798110962,,22,7539
3.828054666519165,,22,7549
3.770430564880371,,22,7559
3.772854804992676,,22,7569
3.7776217460632324,,22,7579
3.7762441635131836,,22,7589
3.74924373626709,,22,7599
3.725364923477173,,22,7609
3.750397205352783,,22,7619
3.7341740131378174,,22,7629
,3.777984380722046,22,7635
3.775820255279541,,23,7639
3.7349607944488525,,23,7649
3.8201982975006104,,23,7659
3.748870372772217,,23,7669
3.7921690940856934,,23,7679
3.7532875537872314,,23,7689
3.746368408203125,,23,7699
3.8512697219848633,,23,7709
3.749236583709717,,23,7719
3.790135383605957,,23,7729
3.7968461513519287,,23,7739
3.7358598709106445,,23,7749
3.754880905151367,,23,7759
3.7583224773406982,,23,7769
3.8050537109375,,23,7779
3.7378082275390625,,23,7789
3.798816204071045,,23,7799
3.7823894023895264,,23,7809
3.755618095397949,,23,7819
3.8382160663604736,,23,7829
3.732492685317993,,23,7839
3.712402820587158,,23,7849
3.7615628242492676,,23,7859
3.7489192485809326,,23,7869
3.73936128616333,,23,7879
3.785374164581299,,23,7889
3.731433629989624,,23,7899
3.7397944927215576,,23,7909
3.7534337043762207,,23,7919
3.734625816345215,,23,7929
3.7489707469940186,,23,7939
3.803157329559326,,23,7949
3.766449213027954,,23,7959
,3.766913414001465,23,7967
3.757056474685669,,24,7969
3.7954485416412354,,24,7979
3.836041212081909,,24,7989
3.759587526321411,,24,7999
3.764166831970215,,24,8009
3.7079973220825195,,24,8019
3.8084864616394043,,24,8029
3.7578625679016113,,24,8039
3.725321054458618,,24,8049
3.746528148651123,,24,8059
3.7920048236846924,,24,8069
3.768049955368042,,24,8079
3.808589458465576,,24,8089
3.7107317447662354,,24,8099
3.762726306915283,,24,8109
3.7242534160614014,,24,8119
3.692331552505493,,24,8129
3.7551751136779785,,24,8139
3.7277889251708984,,24,8149
3.7963693141937256,,24,8159
3.766758918762207,,24,8169
3.7657885551452637,,24,8179
3.7075021266937256,,24,8189
3.7391271591186523,,24,8199
3.764539957046509,,24,8209
3.7882933616638184,,24,8219
3.799143075942993,,24,8229
3.7585668563842773,,24,8239
3.7356972694396973,,24,8249
3.729578971862793,,24,8259
3.6931872367858887,,24,8269
3.7981996536254883,,24,8279
3.7114598751068115,,24,8289
3.8192667961120605,,24,8299
,3.74617338180542,24,8299
3.794945478439331,,25,8309
3.7530267238616943,,25,8319
3.6770875453948975,,25,8329
3.707217216491699,,25,8339
3.766050338745117,,25,8349
3.7572784423828125,,25,8359
3.7351646423339844,,25,8369
3.7394139766693115,,25,8379
3.6993463039398193,,25,8389
3.6710760593414307,,25,8399
3.7343130111694336,,25,8409
3.74068284034729,,25,8419
3.7137694358825684,,25,8429
3.7822515964508057,,25,8439
3.703782320022583,,25,8449
3.7596006393432617,,25,8459
3.742763042449951,,25,8469
3.71445369720459,,25,8479
3.7220842838287354,,25,8489
3.6680376529693604,,25,8499
3.6862614154815674,,25,8509
3.7128429412841797,,25,8519
3.6747517585754395,,25,8529
3.698882579803467,,25,8539
3.727527141571045,,25,8549
3.6919078826904297,,25,8559
3.697713613510132,,25,8569
3.65938401222229,,25,8579
3.697720766067505,,25,8589
3.7237071990966797,,25,8599
3.703425407409668,,25,8609
3.7898292541503906,,25,8619
3.7126171588897705,,25,8629
,3.724334716796875,25,8631
3.6803276538848877,,26,8639
3.788848876953125,,26,8649
3.7889604568481445,,26,8659
3.679509162902832,,26,8669
3.638051748275757,,26,8679
3.7233147621154785,,26,8689
3.7360780239105225,,26,8699
3.7451014518737793,,26,8709
3.72328782081604,,26,8719
3.64551043510437,,26,8729
3.7299644947052,,26,8739
3.653846263885498,,26,8749
3.6324222087860107,,26,8759
3.662810802459717,,26,8769
3.721752166748047,,26,8779
3.672536611557007,,26,8789
3.6239688396453857,,26,8799
3.701385498046875,,26,8809
3.6706175804138184,,26,8819
3.7103655338287354,,26,8829
3.782876491546631,,26,8839
3.655701160430908,,26,8849
3.6212594509124756,,26,8859
3.6748290061950684,,26,8869
3.642169713973999,,26,8879
3.6898577213287354,,26,8889
3.7343132495880127,,26,8899
3.7515008449554443,,26,8909
3.6706273555755615,,26,8919
3.6828694343566895,,26,8929
3.699418783187866,,26,8939
3.7330589294433594,,26,8949
3.6984100341796875,,26,8959
,3.6915788650512695,26,8963
3.663212299346924,,27,8969
3.688075542449951,,27,8979
3.674861431121826,,27,8989
3.6734795570373535,,27,8999
3.644517183303833,,27,9009
3.688110828399658,,27,9019
3.6397275924682617,,27,9029
3.6438446044921875,,27,9039
3.7131762504577637,,27,9049
3.6290853023529053,,27,9059
3.581393241882324,,27,9069
3.6169729232788086,,27,9079
3.6233971118927,,27,9089
3.628699541091919,,27,9099
3.6488945484161377,,27,9109
3.6873488426208496,,27,9119
3.628986120223999,,27,9129
3.542747735977173,,27,9139
3.6035172939300537,,27,9149
3.623058795928955,,27,9159
3.585533380508423,,27,9169
3.6089928150177,,27,9179
3.6346287727355957,,27,9189
3.5723233222961426,,27,9199
3.6564085483551025,,27,9209
3.630751609802246,,27,9219
3.5866899490356445,,27,9229
3.555959701538086,,27,9239
3.6485323905944824,,27,9249
3.5527303218841553,,27,9259
3.5732367038726807,,27,9269
3.611934185028076,,27,9279
3.579486846923828,,27,9289
,3.624553680419922,27,9295
3.5647354125976562,,28,9299
3.5718798637390137,,28,9309
3.6189489364624023,,28,9319
3.5469188690185547,,28,9329
3.592439889907837,,28,9339
3.6025264263153076,,28,9349
3.5672590732574463,,28,9359
3.6827328205108643,,28,9369
3.6083691120147705,,28,9379
3.5400304794311523,,28,9389
3.564873218536377,,28,9399
3.527292490005493,,28,9409
3.5576140880584717,,28,9419
3.558553457260132,,28,9429
3.484523296356201,,28,9439
3.514969825744629,,28,9449
3.576582670211792,,28,9459
3.5635435581207275,,28,9469
3.5265026092529297,,28,9479
3.6506285667419434,,28,9489
3.5301170349121094,,28,9499
