epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.7474558353424072,,,,,,
0,19,,,0.6215746402740479,,,,,,
0,29,,,0.5752607583999634,,,,,,
0,36,0.5052737593650818,0.01779305748641491,,0.5951762795448303,0.01741187460720539,,,,
1,39,,,0.5186575651168823,,,,,,
1,49,,,0.49259519577026367,,,,,,
1,59,,,0.4665308892726898,,,,,,
1,69,,,0.44678783416748047,,,,,,
1,73,0.4993361234664917,0.009854484349489212,,0.4748240113258362,0.01624758541584015,,,,
2,79,,,0.4315531253814697,,,,,,
2,89,,,0.41177669167518616,,,,,,
2,99,,,0.39256665110588074,,,,,,
2,109,,,0.3711889088153839,,,,,,
2,110,0.5014438033103943,0.007541615515947342,,0.3956022262573242,0.016626795753836632,,,,
3,119,,,0.36247581243515015,,,,,,
3,129,,,0.3409864604473114,,,,,,
3,139,,,0.3288571238517761,,,,,,
3,147,0.5108187198638916,0.003992116078734398,,0.3302381634712219,0.016135813668370247,,,,
4,149,,,0.30129948258399963,,,,,,
4,159,,,0.2891664206981659,,,,,,
4,169,,,0.2767762541770935,,,,,,
4,179,,,0.2656325399875641,,,,,,
4,184,0.49810314178466797,0.002720949472859502,,0.2777378261089325,0.016454773023724556,,,,
5,189,,,0.2519260048866272,,,,,,
5,199,,,0.24405373632907867,,,,,,
5,209,,,0.2325551062822342,,,,,,
5,219,,,0.22505319118499756,,,,,,
5,221,0.504520058631897,0.001793420291505754,,0.23555000126361847,0.01646004244685173,,,,
6,229,,,0.21679945290088654,,,,,,
6,239,,,0.20673900842666626,,,,,,
6,249,,,0.2009989321231842,,,,,,
6,258,0.512958824634552,0.0006704868283122778,,0.20325879752635956,0.017228251323103905,,,,
7,259,,,0.1899004429578781,,,,,,
7,269,,,0.18215209245681763,,,,,,
7,279,,,0.1751909852027893,,,,,,
7,289,,,0.17138132452964783,,,,,,
7,295,0.5112005472183228,0.0002062816492980346,,0.17782069742679596,0.01692843809723854,,,,
8,299,,,0.16418085992336273,,,,,,
8,309,,,0.1599026620388031,,,,,,
8,319,,,0.1539766937494278,,,,,,
8,329,,,0.15095067024230957,,,,,,
8,332,0.5031967759132385,4.392592381918803e-05,,0.15730899572372437,0.0178091898560524,,,,
9,339,,,0.14844797551631927,,,,,,
9,349,,,0.14698608219623566,,,,,,
