dino_loss,epoch,ibot_loss,koleo_loss,step,total_loss,total_loss_epoch
5.532011985778809,0,5.531885147094727,-0.23680584132671356,9,11.054425239562988,
5.530244827270508,0,5.520905017852783,-0.23026461899280548,19,11.041938781738281,
5.528467178344727,0,5.519957542419434,-0.2697550654411316,29,11.03763484954834,
5.509428024291992,0,5.509199142456055,-0.27798381447792053,39,11.007508277893066,
5.501956462860107,0,5.497950553894043,-0.2284592092037201,49,10.990768432617188,
5.501273155212402,0,5.4799723625183105,-0.22152666747570038,59,10.972383499145508,
5.48769998550415,0,5.456375598907471,-0.16019251942634583,69,10.937667846679688,
5.478821754455566,0,5.438512802124023,-0.15512283146381378,79,10.91112995147705,
5.451593399047852,0,5.420889854431152,-0.11047082394361496,89,10.868064880371094,
5.401371002197266,0,5.381568908691406,-0.06437189877033234,99,10.780364990234375,
5.402334213256836,0,5.3512067794799805,0.008267928846180439,109,10.75387191772461,
5.348245620727539,0,5.328676700592041,-0.038022205233573914,119,10.675400733947754,
5.30457878112793,0,5.272905349731445,-0.004954246338456869,129,10.577285766601562,
5.274114608764648,0,5.267493724822998,0.05724060907959938,139,10.543898582458496,
5.208959102630615,0,5.217077732086182,-0.016696030274033546,149,10.425369262695312,
5.193558692932129,0,5.200008869171143,-0.028687406331300735,159,10.392420768737793,
5.245075225830078,0,5.179907321929932,0.02837846241891384,169,10.426116943359375,
5.129520416259766,0,5.138192176818848,0.07116325199604034,179,10.270559310913086,
5.09550666809082,0,5.09733247756958,0.014745105057954788,189,10.193428039550781,
4.989603042602539,0,5.046926498413086,0.03938988596200943,199,10.038105010986328,
5.049942493438721,0,5.046513557434082,0.020946316421031952,209,10.097294807434082,
4.923766136169434,0,4.985777854919434,0.20163074135780334,219,9.917609214782715,
4.894828796386719,0,4.931387424468994,0.30937033891677856,229,9.838590621948242,
4.790030002593994,0,4.928347587585449,0.2768952250480652,239,9.729454040527344,
4.805666923522949,0,4.897125244140625,0.4195648729801178,249,9.719574928283691,
4.825938701629639,0,4.869842529296875,0.3603614270687103,259,9.710196495056152,
4.73236083984375,0,4.841723918914795,0.3583318591117859,269,9.588418960571289,
4.704179763793945,0,4.8590192794799805,0.3894249200820923,279,9.578776359558105,
4.657775402069092,0,4.832151889801025,0.5468814373016357,289,9.511802673339844,
4.615068435668945,0,4.816781520843506,0.5929132699966431,299,9.455567359924316,
4.696785926818848,0,4.828141212463379,0.5756680965423584,309,9.547953605651855,
4.61979866027832,0,4.774600028991699,0.6480136513710022,319,9.420319557189941,
4.649360656738281,0,4.791978359222412,0.7199966311454773,329,9.470139503479004,
4.565767288208008,0,4.787374496459961,0.7432910799980164,339,9.38287353515625,
4.502328395843506,0,4.7512946128845215,0.8547674417495728,349,9.287814140319824,
4.5030646324157715,0,4.754223823547363,0.8021811842918396,359,9.289375305175781,
4.5692033767700195,0,4.74088191986084,0.7282640337944031,369,9.339216232299805,
4.494377613067627,0,4.736488342285156,0.9489177465438843,379,9.268821716308594,
4.580243110656738,0,4.746552467346191,0.9119104743003845,389,9.363271713256836,
4.48967170715332,0,4.718319416046143,0.971953272819519,399,9.246869087219238,
4.524643898010254,0,4.716583728790283,0.9939779043197632,409,9.280986785888672,
4.417568683624268,0,4.715968608856201,1.0283827781677246,419,9.174673080444336,
4.460806846618652,0,4.677703857421875,0.9872305989265442,429,9.177999496459961,
4.48697566986084,0,4.688304424285889,1.0770182609558105,439,9.21835994720459,
4.478878021240234,0,4.65244722366333,1.022159218788147,449,9.172210693359375,
4.469858646392822,0,4.657966613769531,1.0366183519363403,459,9.169289588928223,
4.398438453674316,0,4.673984527587891,1.040026307106018,469,9.11402416229248,
4.449698448181152,0,4.669741153717041,1.172318935394287,479,9.166333198547363,
4.504136562347412,0,4.659333229064941,0.9827157258987427,489,9.202777862548828,
4.40114688873291,0,4.62575626373291,1.219262719154358,499,9.075674057006836,
4.39428186416626,0,4.644361972808838,1.0482611656188965,509,9.080574035644531,
4.370944023132324,0,4.595085144042969,1.1577222347259521,519,9.012337684631348,
4.413064002990723,0,4.6143388748168945,1.1749639511108398,529,9.07440185546875,
4.343366622924805,0,4.586686134338379,1.2535264492034912,539,8.980194091796875,
4.428025722503662,0,4.605964660644531,1.0966455936431885,549,9.07785701751709,
4.323780059814453,0,4.588624954223633,1.2484346628189087,559,8.962342262268066,
4.357973575592041,0,4.581057071685791,1.0711967945098877,569,8.981878280639648,
4.302878379821777,0,4.558577060699463,1.3108407258987427,579,8.91388988494873,
4.353926658630371,0,4.572502136230469,1.1733031272888184,589,8.973361015319824,
4.340857028961182,0,4.567397117614746,1.1817259788513184,599,8.955523490905762,
4.330921173095703,0,4.576013565063477,1.2110881805419922,609,8.955378532409668,
4.315646171569824,0,4.5748820304870605,1.1573315858840942,619,8.936820983886719,
4.349168300628662,0,4.563663482666016,1.1270596981048584,629,8.957914352416992,
4.30595588684082,0,4.511860370635986,1.374172329902649,639,8.872782707214355,
4.294220924377441,0,4.5500168800354,1.2531260251998901,649,8.894363403320312,
4.372162818908691,0,4.55645227432251,1.1755508184432983,659,8.975637435913086,
4.320981979370117,0,4.55094051361084,1.2070775032043457,669,8.920206069946289,
4.375535011291504,0,4.553239345550537,1.2616194486618042,679,8.979238510131836,
4.279580116271973,0,4.551380634307861,1.2106207609176636,689,8.879385948181152,
4.354646682739258,0,4.539921283721924,1.1729298830032349,699,8.941484451293945,
4.302023887634277,0,4.545701503753662,1.3614346981048584,709,8.902182579040527,
4.291579723358154,0,4.550123691558838,1.2567002773284912,719,8.891971588134766,
4.29722785949707,0,4.551376819610596,1.3663760423660278,729,8.90325927734375,
4.243941783905029,0,4.5128560066223145,1.3603240251541138,739,8.811210632324219,
4.26555871963501,0,4.5499749183654785,1.296207308769226,749,8.867382049560547,
4.258368015289307,0,4.504851818084717,1.3209469318389893,759,8.816058158874512,
4.273789405822754,0,4.560229778289795,1.297873616218567,769,8.885933876037598,
4.266495704650879,0,4.525068283081055,1.2022303342819214,779,8.839653015136719,
4.231639385223389,0,4.516263484954834,1.3110238313674927,789,8.80034351348877,
4.272821426391602,0,4.5075225830078125,1.2705358266830444,799,8.831165313720703,
4.229935169219971,0,4.542410373687744,1.285559058189392,809,8.82376766204834,
4.224354267120361,0,4.541411876678467,1.3045216798782349,819,8.817947387695312,
4.252337455749512,0,4.537990570068359,1.2676283121109009,829,8.841032981872559,
4.265868186950684,0,4.543935298919678,1.1885813474655151,839,8.857346534729004,
4.235182762145996,0,4.505126476287842,1.4916883707046509,849,8.799976348876953,
4.202458381652832,0,4.524261951446533,1.385115146636963,859,8.782125473022461,
4.188973426818848,0,4.489681720733643,1.3423956632614136,869,8.732351303100586,
4.23109245300293,0,4.511784553527832,1.2056667804718018,879,8.79110336303711,
4.205474853515625,0,4.495940208435059,1.3769654035568237,889,8.75649356842041,
4.231307506561279,0,4.530411243438721,1.277734398841858,899,8.812828063964844,
4.264913082122803,0,4.486083984375,1.3449987173080444,909,8.804797172546387,
4.219202041625977,0,4.509423732757568,1.3484447002410889,919,8.782564163208008,
4.236380577087402,0,4.518932819366455,1.3286521434783936,929,8.808460235595703,
4.234040260314941,0,4.505527973175049,1.2940633296966553,939,8.79133129119873,
4.206355571746826,0,4.470511436462402,1.3527913093566895,949,8.730978012084961,
4.199509620666504,0,4.44783353805542,1.377285361289978,959,8.702434539794922,
4.242541313171387,0,4.492753505706787,1.3499153852462769,969,8.789291381835938,
4.226875305175781,0,4.488994121551514,1.3162553310394287,979,8.76852035522461,
4.202178001403809,0,4.482979774475098,1.388461947441101,989,8.74069595336914,
4.196343421936035,0,4.436107635498047,1.395114541053772,999,8.688255310058594,
4.198602676391602,0,4.483641147613525,1.3352793455123901,1009,8.735654830932617,
4.266425132751465,0,4.477291584014893,1.3083161115646362,1019,8.796050071716309,
4.221209526062012,0,4.454545497894287,1.3204553127288818,1029,8.728572845458984,
,0,,,1036,,9.36953353881836
