epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
0,0,,,,,,,,,,,0.0,13.126986503601074,0.0,12.494836807250977,0.0,0.0,0.0,0.0,19.60395622253418,19.623266220092773,27.731040954589844,19.603796005249023
0,0,,,,,,,,,,,,,,,,,,,,,,
0,0,0.5037877559661865,0.019351918250322342,,,0.04560001596576098,0.015120274387300014,,,,,,,,,,,,,,,,
0,9,,,0.04830198734998703,,,,,,,,,,,,,,,,,,,
0,19,,,0.04736347496509552,,,,,,,,,,,,,,,,,,,
0,29,,,0.0444338396191597,,,,,,,,,,,,,,,,,,,
0,39,,,0.039434533566236496,,,,,,,,,,,,,,,,,,,
0,49,,,0.04654167965054512,,,,,,,,,,,,,,,,,,,
0,59,,,0.04376060888171196,,,,,,,,,,,,,,,,,,,
0,69,,,0.041958827525377274,,,,,,,,,,,,,,,,,,,
0,79,,,0.04431159421801567,,,,,,,,,,,,,,,,,,,
0,89,,,0.03795221447944641,,,,,,,,,,,,,,,,,,,
0,99,,,0.03958413004875183,,,,,,,,,,,,,,,,,,,
0,109,,,0.03924918174743652,,,,,,,,,,,,,,,,,,,
0,119,,,0.042283616960048676,,,,,,,,,,,,,,,,,,,
0,129,,,0.038691770285367966,,,,,,,,,,,,,,,,,,,
0,139,,,0.04286950081586838,,,,,,,,,,,,,,,,,,,
0,149,,,0.04279178008437157,,,,,,,,,,,,,,,,,,,
0,159,,,0.034253280609846115,,,,,,,,,,,,,,,,,,,
0,169,,,0.03702917322516441,,,,,,,,,,,,,,,,,,,
0,179,,,0.03505328670144081,,,,,,,,,,,,,,,,,,,
0,189,,,0.041191376745700836,,,,,,,,,,,,,,,,,,,
0,199,,,0.032618120312690735,,,,,,,,,,,,,,,,,,,
0,209,,,0.036029696464538574,,,,,,,,,,,,,,,,,,,
0,219,,,0.033134277909994125,,,,,,,,,,,,,,,,,,,
0,229,,,0.03575451299548149,,,,,,,,,,,,,,,,,,,
0,239,,,0.031706832349300385,,,,,,,,,,,,,,,,,,,
0,249,,,0.03168891742825508,,,,,,,,,,,,,,,,,,,
0,259,,,0.035463038831949234,,,,,,,,,,,,,,,,,,,
0,269,,,0.029381414875388145,,,,,,,,,,,,,,,,,,,
0,279,,,0.029130427166819572,,,,,,,,,,,,,,,,,,,
0,282,,,,0.03792243450880051,,,,,,,,,,,,,,,,,,
1,289,,,0.034088049083948135,,,,,,,,,,,,,,,,,,,
1,299,,,0.02625655196607113,,,,,,,,,,,,,,,,,,,
1,309,,,0.032095953822135925,,,,,,,,,,,,,,,,,,,
1,319,,,0.026425383985042572,,,,,,,,,,,,,,,,,,,
1,329,,,0.032145313918590546,,,,,,,,,,,,,,,,,,,
1,339,,,0.031573336571455,,,,,,,,,,,,,,,,,,,
1,349,,,0.034979868680238724,,,,,,,,,,,,,,,,,,,
1,359,,,0.02653934806585312,,,,,,,,,,,,,,,,,,,
1,369,,,0.029067447409033775,,,,,,,,,,,,,,,,,,,
1,379,,,0.03338698670268059,,,,,,,,,,,,,,,,,,,
1,389,,,0.02721528150141239,,,,,,,,,,,,,,,,,,,
1,399,,,0.027735771611332893,,,,,,,,,,,,,,,,,,,
1,409,,,0.029455017298460007,,,,,,,,,,,,,,,,,,,
1,419,,,0.03337155655026436,,,,,,,,,,,,,,,,,,,
1,429,,,0.028934992849826813,,,,,,,,,,,,,,,,,,,
1,439,,,0.022678697481751442,,,,,,,,,,,,,,,,,,,
1,449,,,0.033562447875738144,,,,,,,,,,,,,,,,,,,
1,459,,,0.028995374217629433,,,,,,,,,,,,,,,,,,,
1,469,,,0.028696147724986076,,,,,,,,,,,,,,,,,,,
1,479,,,0.030688399448990822,,,,,,,,,,,,,,,,,,,
1,489,,,0.026540042832493782,,,,,,,,,,,,,,,,,,,
1,499,,,0.03512347862124443,,,,,,,,,,,,,,,,,,,
1,509,,,0.027340620756149292,,,,,,,,,,,,,,,,,,,
1,519,,,0.030026767402887344,,,,,,,,,,,,,,,,,,,
1,529,,,0.021181875839829445,,,,,,,,,,,,,,,,,,,
1,539,,,0.02843772992491722,,,,,,,,,,,,,,,,,,,
1,549,,,0.02954990044236183,,,,,,,,,,,,,,,,,,,
1,559,,,0.02887609414756298,,,,,,,,,,,,,,,,,,,
1,565,,,,0.029830744490027428,,,,,,,,,,,,,,,,,,
2,569,,,0.026774296537041664,,,,,,,,,,,,,,,,,,,
2,579,,,0.026604365557432175,,,,,,,,,,,,,,,,,,,
2,589,,,0.027692966163158417,,,,,,,,,,,,,,,,,,,
2,599,,,0.022794276475906372,,,,,,,,,,,,,,,,,,,
2,609,,,0.028940150514245033,,,,,,,,,,,,,,,,,,,
2,619,,,0.02566290833055973,,,,,,,,,,,,,,,,,,,
2,629,,,0.028234781697392464,,,,,,,,,,,,,,,,,,,
2,639,,,0.027051333338022232,,,,,,,,,,,,,,,,,,,
2,649,,,0.023112880066037178,,,,,,,,,,,,,,,,,,,
2,659,,,0.023832418024539948,,,,,,,,,,,,,,,,,,,
2,669,,,0.02298862859606743,,,,,,,,,,,,,,,,,,,
2,679,,,0.026168150827288628,,,,,,,,,,,,,,,,,,,
2,689,,,0.025727219879627228,,,,,,,,,,,,,,,,,,,
2,699,,,0.022906390950083733,,,,,,,,,,,,,,,,,,,
2,709,,,0.033847738057374954,,,,,,,,,,,,,,,,,,,
2,719,,,0.026338962838053703,,,,,,,,,,,,,,,,,,,
2,729,,,0.02380523830652237,,,,,,,,,,,,,,,,,,,
2,739,,,0.027328388765454292,,,,,,,,,,,,,,,,,,,
2,749,,,0.02428615279495716,,,,,,,,,,,,,,,,,,,
2,759,,,0.02340753562748432,,,,,,,,,,,,,,,,,,,
2,769,,,0.029179099947214127,,,,,,,,,,,,,,,,,,,
2,779,,,0.025471558794379234,,,,,,,,,,,,,,,,,,,
2,789,,,0.02449675090610981,,,,,,,,,,,,,,,,,,,
2,799,,,0.031043685972690582,,,,,,,,,,,,,,,,,,,
2,809,,,0.029918603599071503,,,,,,,,,,,,,,,,,,,
2,819,,,0.02375824563205242,,,,,,,,,,,,,,,,,,,
2,829,,,0.026859870180487633,,,,,,,,,,,,,,,,,,,
2,839,,,0.02784176543354988,,,,,,,,,,,,,,,,,,,
2,848,,,,0.026356063783168793,,,,,,,,,,,,,,,,,,
3,849,,,0.030092619359493256,,,,,,,,,,,,,,,,,,,
3,859,,,0.027356430888175964,,,,,,,,,,,,,,,,,,,
3,869,,,0.022262582555413246,,,,,,,,,,,,,,,,,,,
3,879,,,0.027086302638053894,,,,,,,,,,,,,,,,,,,
3,889,,,0.02397959865629673,,,,,,,,,,,,,,,,,,,
3,899,,,0.02738659642636776,,,,,,,,,,,,,,,,,,,
3,909,,,0.024937815964221954,,,,,,,,,,,,,,,,,,,
3,919,,,0.023865148425102234,,,,,,,,,,,,,,,,,,,
3,929,,,0.022188937291502953,,,,,,,,,,,,,,,,,,,
3,939,,,0.02410721778869629,,,,,,,,,,,,,,,,,,,
3,949,,,0.026130087673664093,,,,,,,,,,,,,,,,,,,
