epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
0,0,,,,,,,,,,,0.0,13.008759498596191,0.0,12.501875877380371,0.0,0.0,0.0,0.0,19.609413146972656,19.603328704833984,27.698060989379883,19.60173797607422
0,0,,,,,,,,,,,,,,,,,,,,,,
0,0,0.5195412039756775,0.021944284439086914,,,0.10998934261305462,0.015878211706876755,,,,,,,,,,,,,,,,
0,9,,,0.10687261819839478,,,,,,,,,,,,,,,,,,,
0,19,,,0.10596394538879395,,,,,,,,,,,,,,,,,,,
0,29,,,0.10759855806827545,,,,,,,,,,,,,,,,,,,
0,39,,,0.10280142724514008,,,,,,,,,,,,,,,,,,,
0,49,,,0.0985964983701706,,,,,,,,,,,,,,,,,,,
0,59,,,0.09655307233333588,,,,,,,,,,,,,,,,,,,
0,69,,,0.09493497759103775,,,,,,,,,,,,,,,,,,,
0,79,,,0.08215431869029999,,,,,,,,,,,,,,,,,,,
0,89,,,0.08473529666662216,,,,,,,,,,,,,,,,,,,
0,99,,,0.08548910915851593,,,,,,,,,,,,,,,,,,,
0,109,,,0.0765255019068718,,,,,,,,,,,,,,,,,,,
0,119,,,0.06591720134019852,,,,,,,,,,,,,,,,,,,
0,129,,,0.0664169192314148,,,,,,,,,,,,,,,,,,,
0,139,,,0.06419216841459274,,,,,,,,,,,,,,,,,,,
0,149,,,0.0669124647974968,,,,,,,,,,,,,,,,,,,
0,159,,,0.061669498682022095,,,,,,,,,,,,,,,,,,,
0,169,,,0.05673125758767128,,,,,,,,,,,,,,,,,,,
0,179,,,0.05431099981069565,,,,,,,,,,,,,,,,,,,
0,189,,,0.04953556880354881,,,,,,,,,,,,,,,,,,,
0,199,,,0.05525529384613037,,,,,,,,,,,,,,,,,,,
0,209,,,0.04949011653661728,,,,,,,,,,,,,,,,,,,
0,219,,,0.051434945315122604,,,,,,,,,,,,,,,,,,,
0,229,,,0.04755418747663498,,,,,,,,,,,,,,,,,,,
0,239,,,0.04841393977403641,,,,,,,,,,,,,,,,,,,
0,249,,,0.04747198522090912,,,,,,,,,,,,,,,,,,,
0,259,,,0.04793642461299896,,,,,,,,,,,,,,,,,,,
0,269,,,0.043833766132593155,,,,,,,,,,,,,,,,,,,
0,279,,,0.041007041931152344,,,,,,,,,,,,,,,,,,,
0,282,,,,0.06914058327674866,,,,,,,,,,,,,,,,,,
1,289,,,0.04364922642707825,,,,,,,,,,,,,,,,,,,
1,299,,,0.04692460596561432,,,,,,,,,,,,,,,,,,,
1,309,,,0.04189259931445122,,,,,,,,,,,,,,,,,,,
1,319,,,0.050125084817409515,,,,,,,,,,,,,,,,,,,
1,329,,,0.041777290403842926,,,,,,,,,,,,,,,,,,,
1,339,,,0.04107990488409996,,,,,,,,,,,,,,,,,,,
1,349,,,0.04946602135896683,,,,,,,,,,,,,,,,,,,
1,359,,,0.045628465712070465,,,,,,,,,,,,,,,,,,,
1,369,,,0.047874871641397476,,,,,,,,,,,,,,,,,,,
1,379,,,0.05114723742008209,,,,,,,,,,,,,,,,,,,
1,389,,,0.041300348937511444,,,,,,,,,,,,,,,,,,,
1,399,,,0.049137819558382034,,,,,,,,,,,,,,,,,,,
1,409,,,0.04490415006875992,,,,,,,,,,,,,,,,,,,
1,419,,,0.05281168594956398,,,,,,,,,,,,,,,,,,,
1,429,,,0.048338066786527634,,,,,,,,,,,,,,,,,,,
1,439,,,0.04037069156765938,,,,,,,,,,,,,,,,,,,
1,449,,,0.04601806029677391,,,,,,,,,,,,,,,,,,,
1,459,,,0.043000996112823486,,,,,,,,,,,,,,,,,,,
1,469,,,0.0444486029446125,,,,,,,,,,,,,,,,,,,
1,479,,,0.049810074269771576,,,,,,,,,,,,,,,,,,,
1,489,,,0.044519394636154175,,,,,,,,,,,,,,,,,,,
1,499,,,0.04493645206093788,,,,,,,,,,,,,,,,,,,
1,509,,,0.04202481359243393,,,,,,,,,,,,,,,,,,,
1,519,,,0.04433997720479965,,,,,,,,,,,,,,,,,,,
1,529,,,0.04674244299530983,,,,,,,,,,,,,,,,,,,
1,539,,,0.049437347799539566,,,,,,,,,,,,,,,,,,,
1,549,,,0.0428469255566597,,,,,,,,,,,,,,,,,,,
1,559,,,0.04530281201004982,,,,,,,,,,,,,,,,,,,
1,565,,,,0.04521429166197777,,,,,,,,,,,,,,,,,,
2,569,,,0.04069645330309868,,,,,,,,,,,,,,,,,,,
