epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
28,7999,,,0.056367356330156326,,,,,,,
28,8099,,,0.04726977273821831,,,,,,,
28,8199,,,0.04851511865854263,,,,,,,
28,8206,,,,0.04942937195301056,,,,,,
29,8299,,,0.04868475720286369,,,,,,,
29,8399,,,0.051755137741565704,,,,,,,
29,8489,,,,,,,0.36507827043533325,0.011980694718658924,0.04789196327328682,0.10638830810785294
29,8489,,,,0.04932994768023491,,,,,,
30,8499,,,0.05173336714506149,,,,,,,
30,8599,,,0.04973701760172844,,,,,,,
30,8699,,,0.04656320810317993,,,,,,,
30,8772,,,,0.04927927628159523,,,,,,
31,8799,,,0.04810179024934769,,,,,,,
31,8899,,,0.049437712877988815,,,,,,,
31,8999,,,0.04975253343582153,,,,,,,
31,9055,,,,0.04917120188474655,,,,,,
32,9099,,,0.04672091081738472,,,,,,,
32,9199,,,0.0473611019551754,,,,,,,
32,9299,,,0.0459667406976223,,,,,,,
32,9338,,,,0.04925256222486496,,,,,,
33,9399,,,0.05294681340456009,,,,,,,
33,9499,,,0.04784056171774864,,,,,,,
33,9599,,,0.05124135687947273,,,,,,,
33,9621,,,,0.04904824122786522,,,,,,
34,9699,,,0.045703526586294174,,,,,,,
34,9799,,,0.05019378662109375,,,,,,,
34,9899,,,0.04370921850204468,,,,,,,
34,9904,,,,0.04898229241371155,,,,,,
35,9999,,,0.04867841675877571,,,,,,,
35,10099,,,0.04576456919312477,,,,,,,
35,10187,,,,0.04917582497000694,,,,,,
36,10199,,,0.05070485547184944,,,,,,,
36,10299,,,0.04991789907217026,,,,,,,
36,10399,,,0.05233587697148323,,,,,,,
36,10470,,,,0.04910556972026825,,,,,,
37,10499,,,0.04941346123814583,,,,,,,
37,10599,,,0.04477763921022415,,,,,,,
37,10699,,,0.05060138553380966,,,,,,,
37,10753,,,,0.049100592732429504,,,,,,
38,10799,,,0.04732546955347061,,,,,,,
38,10899,,,0.047128356993198395,,,,,,,
38,10999,,,0.04993424564599991,,,,,,,
38,11036,,,,0.048991404473781586,,,,,,
39,11099,,,0.048060182482004166,,,,,,,
39,11199,,,0.04792320728302002,,,,,,,
39,11299,,,0.04670974984765053,,,,,,,
39,11319,,,,,,,0.37445366382598877,0.007324185222387314,0.04751969501376152,0.1193384900689125
39,11319,,,,0.0490737222135067,,,,,,
40,11399,,,0.05040550231933594,,,,,,,
40,11499,,,0.047461144626140594,,,,,,,
40,11599,,,0.05007234960794449,,,,,,,
40,11602,,,,0.04894527047872543,,,,,,
41,11699,,,0.05000510811805725,,,,,,,
41,11799,,,0.048494625836610794,,,,,,,
41,11885,,,,0.04910203069448471,,,,,,
42,11899,,,0.04907761514186859,,,,,,,
42,11999,,,0.05252040922641754,,,,,,,
42,12099,,,0.047695353627204895,,,,,,,
42,12168,,,,0.04907462000846863,,,,,,
43,12199,,,0.04612523689866066,,,,,,,
43,12299,,,0.049374911934137344,,,,,,,
43,12399,,,0.043622661381959915,,,,,,,
43,12451,,,,0.04895634576678276,,,,,,
44,12499,,,0.05003782734274864,,,,,,,
44,12599,,,0.05269644781947136,,,,,,,
44,12699,,,0.05160681530833244,,,,,,,
44,12734,,,,0.04910590127110481,,,,,,
45,12799,,,0.048751432448625565,,,,,,,
45,12899,,,0.0516594760119915,,,,,,,
45,12999,,,0.04941820725798607,,,,,,,
45,13017,,,,0.04884612560272217,,,,,,
46,13099,,,0.04713529720902443,,,,,,,
46,13199,,,0.05030971020460129,,,,,,,
46,13299,,,0.047498948872089386,,,,,,,
46,13300,,,,0.048796944320201874,,,,,,
47,13399,,,0.04591080918908119,,,,,,,
47,13499,,,0.04907860606908798,,,,,,,
47,13583,,,,0.048995934426784515,,,,,,
48,13599,,,0.04605454206466675,,,,,,,
48,13699,,,0.04967540502548218,,,,,,,
48,13799,,,0.0498817004263401,,,,,,,
48,13866,,,,0.04894671216607094,,,,,,
49,13899,,,0.049080587923526764,,,,,,,
49,13999,,,0.048217497766017914,,,,,,,
49,14099,,,0.04579437896609306,,,,,,,
49,14149,,,,,,,0.379048615694046,0.006785714067518711,0.0471668541431427,0.12099721282720566
49,14149,,,,0.04883485287427902,,,,,,
50,14199,,,0.053332433104515076,,,,,,,
50,14299,,,0.052555035799741745,,,,,,,
50,14399,,,0.045854851603507996,,,,,,,
50,14432,,,,0.0489523708820343,,,,,,
51,14499,,,0.04681240767240524,,,,,,,
51,14599,,,0.04815850779414177,,,,,,,
51,14699,,,0.053854309022426605,,,,,,,
51,14715,,,,0.048820611089468,,,,,,
52,14799,,,0.048534005880355835,,,,,,,
52,14899,,,0.04616795480251312,,,,,,,
52,14998,,,,0.04885529726743698,,,,,,
53,14999,,,0.04759487882256508,,,,,,,
53,15099,,,0.0499330535531044,,,,,,,
53,15199,,,0.05025895684957504,,,,,,,
53,15281,,,,0.0487636961042881,,,,,,
54,15299,,,0.048302434384822845,,,,,,,
54,15399,,,0.04485777020454407,,,,,,,
54,15499,,,0.048485931009054184,,,,,,,
54,15564,,,,0.04891395941376686,,,,,,
55,15599,,,0.04875820502638817,,,,,,,
55,15699,,,0.0492396205663681,,,,,,,
55,15799,,,0.05200010910630226,,,,,,,
55,15847,,,,0.0488256961107254,,,,,,
56,15899,,,0.05103214457631111,,,,,,,
56,15999,,,0.04876618832349777,,,,,,,
56,16099,,,0.046924345195293427,,,,,,,
56,16130,,,,0.04882994294166565,,,,,,
57,16199,,,0.04630396142601967,,,,,,,
57,16299,,,0.05342017859220505,,,,,,,
57,16399,,,0.05323668569326401,,,,,,,
57,16413,,,,0.048821449279785156,,,,,,
58,16499,,,0.046295128762722015,,,,,,,
58,16599,,,0.0491349920630455,,,,,,,
58,16696,,,,0.0489223338663578,,,,,,
59,16699,,,0.05048259720206261,,,,,,,
59,16799,,,0.04628883674740791,,,,,,,
59,16899,,,0.04574690759181976,,,,,,,
59,16979,,,,,,,0.3718128204345703,0.013074134476482868,0.04842101410031319,0.10137656331062317
59,16979,,,,0.0487668476998806,,,,,,
60,16999,,,0.05030408501625061,,,,,,,
60,17099,,,0.05255601555109024,,,,,,,
60,17199,,,0.0478711873292923,,,,,,,
60,17262,,,,0.048755474388599396,,,,,,
61,17299,,,0.05028713122010231,,,,,,,
61,17399,,,0.05449730530381203,,,,,,,
61,17499,,,0.047410160303115845,,,,,,,
61,17545,,,,0.048687513917684555,,,,,,
62,17599,,,0.047321341931819916,,,,,,,
62,17699,,,0.0499129444360733,,,,,,,
62,17799,,,0.050111569464206696,,,,,,,
62,17828,,,,0.04869978502392769,,,,,,
63,17899,,,0.04755416885018349,,,,,,,
63,17999,,,0.05222546309232712,,,,,,,
63,18099,,,0.04775853082537651,,,,,,,
63,18111,,,,0.04875742644071579,,,,,,
64,18199,,,0.0491333045065403,,,,,,,
64,18299,,,0.04769529774785042,,,,,,,
64,18394,,,,0.04879150912165642,,,,,,
65,18399,,,0.049554526805877686,,,,,,,
65,18499,,,0.047849081456661224,,,,,,,
65,18599,,,0.04692086577415466,,,,,,,
65,18677,,,,0.048696137964725494,,,,,,
66,18699,,,0.05126137658953667,,,,,,,
66,18799,,,0.053256675601005554,,,,,,,
66,18899,,,0.045068107545375824,,,,,,,
66,18960,,,,0.048766590654850006,,,,,,
67,18999,,,0.05146417021751404,,,,,,,
67,19099,,,0.051956042647361755,,,,,,,
67,19199,,,0.04921044409275055,,,,,,,
67,19243,,,,0.048724181950092316,,,,,,
68,19299,,,0.04700668901205063,,,,,,,
68,19399,,,0.047390587627887726,,,,,,,
68,19499,,,0.04547078162431717,,,,,,,
68,19526,,,,0.04884389415383339,,,,,,
69,19599,,,0.04768695682287216,,,,,,,
69,19699,,,0.050654150545597076,,,,,,,
69,19799,,,0.048310790210962296,,,,,,,
69,19809,,,,,,,0.37523478269577026,0.009710834361612797,0.04640109837055206,0.12650427222251892
69,19809,,,,0.04853484407067299,,,,,,
70,19899,,,0.04890560358762741,,,,,,,
70,19999,,,0.05072498321533203,,,,,,,
70,20092,,,,0.048784978687763214,,,,,,
71,20099,,,0.05082555115222931,,,,,,,
71,20199,,,0.054785843938589096,,,,,,,
71,20299,,,0.044820450246334076,,,,,,,
71,20375,,,,0.048747602850198746,,,,,,
72,20399,,,0.04625502601265907,,,,,,,
72,20499,,,0.04739077016711235,,,,,,,
72,20599,,,0.046753156930208206,,,,,,,
72,20658,,,,0.04876811429858208,,,,,,
73,20699,,,0.04837457835674286,,,,,,,
73,20799,,,0.04760967940092087,,,,,,,
73,20899,,,0.05017289146780968,,,,,,,
73,20941,,,,0.048705995082855225,,,,,,
74,20999,,,0.04579831287264824,,,,,,,
74,21099,,,0.053088314831256866,,,,,,,
74,21199,,,0.04987358674407005,,,,,,,
74,21224,,,,0.04868847131729126,,,,,,
75,21299,,,0.052706822752952576,,,,,,,
75,21399,,,0.049171678721904755,,,,,,,
75,21499,,,0.04870764538645744,,,,,,,
75,21507,,,,0.04847804084420204,,,,,,
76,21599,,,0.052154138684272766,,,,,,,
76,21699,,,0.04856523126363754,,,,,,,
76,21790,,,,0.04861169308423996,,,,,,
77,21799,,,0.047964032739400864,,,,,,,
77,21899,,,0.048082251101732254,,,,,,,
77,21999,,,0.046511609107255936,,,,,,,
77,22073,,,,0.048787519335746765,,,,,,
78,22099,,,0.046917881816625595,,,,,,,
78,22199,,,0.04738454520702362,,,,,,,
78,22299,,,0.04843529686331749,,,,,,,
78,22356,,,,0.048738427460193634,,,,,,
79,22399,,,0.04759640619158745,,,,,,,
79,22499,,,0.0503796748816967,,,,,,,
79,22599,,,0.04644155874848366,,,,,,,
79,22639,,,,,,,0.3734548091888428,0.009789915755391121,0.045054033398628235,0.11992302536964417
79,22639,,,,0.048589013516902924,,,,,,
80,22699,,,0.05128677934408188,,,,,,,
80,22799,,,0.04848889634013176,,,,,,,
80,22899,,,0.04643111303448677,,,,,,,
80,22922,,,,0.04868538677692413,,,,,,
81,22999,,,0.048062823712825775,,,,,,,
81,23099,,,0.04972560331225395,,,,,,,
81,23199,,,0.04544120281934738,,,,,,,
81,23205,,,,0.04860977828502655,,,,,,
82,23299,,,0.05783289670944214,,,,,,,
82,23399,,,0.048731476068496704,,,,,,,
82,23488,,,,0.04862941429018974,,,,,,
83,23499,,,0.0479203537106514,,,,,,,
83,23599,,,0.04361924156546593,,,,,,,
83,23699,,,0.04426310583949089,,,,,,,
83,23771,,,,0.04860364645719528,,,,,,
84,23799,,,0.05212565138936043,,,,,,,
84,23899,,,0.05072950944304466,,,,,,,
84,23999,,,0.0478631854057312,,,,,,,
84,24054,,,,0.048469819128513336,,,,,,
85,24099,,,0.04923373460769653,,,,,,,
85,24199,,,0.04692254960536957,,,,,,,
85,24299,,,0.04952376335859299,,,,,,,
85,24337,,,,0.04858657717704773,,,,,,
86,24399,,,0.04972699657082558,,,,,,,
86,24499,,,0.0514163076877594,,,,,,,
86,24599,,,0.0509955994784832,,,,,,,
86,24620,,,,0.04871634021401405,,,,,,
87,24699,,,0.046986181288957596,,,,,,,
87,24799,,,0.04779531806707382,,,,,,,
87,24899,,,0.04594123736023903,,,,,,,
87,24903,,,,0.04858638346195221,,,,,,
88,24999,,,0.04607483372092247,,,,,,,
88,25099,,,0.04999975487589836,,,,,,,
88,25186,,,,0.04854076728224754,,,,,,
89,25199,,,0.055358078330755234,,,,,,,
89,25299,,,0.051612433046102524,,,,,,,
89,25399,,,0.04854513332247734,,,,,,,
89,25469,,,,,,,0.3750731647014618,0.014991150237619877,0.045588418841362,0.1182248592376709
89,25469,,,,0.04868219047784805,,,,,,
90,25499,,,0.05154070258140564,,,,,,,
90,25599,,,0.04670805111527443,,,,,,,
90,25699,,,0.049214061349630356,,,,,,,
90,25752,,,,0.04855693131685257,,,,,,
91,25799,,,0.05205253139138222,,,,,,,
91,25899,,,0.04774358496069908,,,,,,,
91,25999,,,0.043533723801374435,,,,,,,
91,26035,,,,0.048449788242578506,,,,,,
92,26099,,,0.050587352365255356,,,,,,,
92,26199,,,0.04905295372009277,,,,,,,
92,26299,,,0.050116825848817825,,,,,,,
92,26318,,,,0.04857254400849342,,,,,,
93,26399,,,0.04422040656208992,,,,,,,
93,26499,,,0.05361700803041458,,,,,,,
93,26599,,,0.04920481890439987,,,,,,,
93,26601,,,,0.048539839684963226,,,,,,
94,26699,,,0.04628685861825943,,,,,,,
94,26799,,,0.05157812312245369,,,,,,,
94,26884,,,,0.04857543855905533,,,,,,
95,26899,,,0.051656607538461685,,,,,,,
95,26999,,,0.05122027546167374,,,,,,,
95,27099,,,0.051961999386548996,,,,,,,
95,27167,,,,0.048599954694509506,,,,,,
96,27199,,,0.0524163544178009,,,,,,,
96,27299,,,0.053810425102710724,,,,,,,
96,27399,,,0.05042834207415581,,,,,,,
96,27450,,,,0.04847058281302452,,,,,,
97,27499,,,0.04891267046332359,,,,,,,
97,27599,,,0.049217257648706436,,,,,,,
97,27699,,,0.048573050647974014,,,,,,,
97,27733,,,,0.0485822856426239,,,,,,
98,27799,,,0.049579545855522156,,,,,,,
98,27899,,,0.04772723838686943,,,,,,,
98,27999,,,0.049846142530441284,,,,,,,
98,28016,,,,0.0484447181224823,,,,,,
99,28099,,,0.051129620522260666,,,,,,,
99,28199,,,0.051141075789928436,,,,,,,
99,28299,,,0.05062057822942734,,,,,,,
99,28299,,,,,,,0.3778224587440491,0.014142857864499092,0.044968217611312866,0.12011876702308655
99,28299,,,,0.04863359406590462,,,,,,
100,28399,,,0.0463143028318882,,,,,,,
100,28499,,,0.05337575078010559,,,,,,,
100,28582,,,,0.048559606075286865,,,,,,
101,28599,,,0.04650815203785896,,,,,,,
101,28699,,,0.049011487513780594,,,,,,,
101,28799,,,0.04702021926641464,,,,,,,
101,28865,,,,0.04854996129870415,,,,,,
102,28899,,,0.043839070945978165,,,,,,,
102,28999,,,0.0464116595685482,,,,,,,
102,29099,,,0.04576357826590538,,,,,,,
102,29148,,,,0.04845065623521805,,,,,,
103,29199,,,0.0461043156683445,,,,,,,
103,29299,,,0.048106152564287186,,,,,,,
103,29399,,,0.05088968947529793,,,,,,,
103,29431,,,,0.048530738800764084,,,,,,
104,29499,,,0.04967067763209343,,,,,,,
104,29599,,,0.04874600097537041,,,,,,,
104,29699,,,0.047687727957963943,,,,,,,
104,29714,,,,0.0485198050737381,,,,,,
105,29799,,,0.047822631895542145,,,,,,,
105,29899,,,0.04503469914197922,,,,,,,
105,29997,,,,0.04844340309500694,,,,,,
106,29999,,,0.0492485873401165,,,,,,,
106,30099,,,0.044488538056612015,,,,,,,
106,30199,,,0.04638294503092766,,,,,,,
106,30280,,,,0.04858751222491264,,,,,,
107,30299,,,0.04808524623513222,,,,,,,
107,30399,,,0.04704342409968376,,,,,,,
107,30499,,,0.047309812158346176,,,,,,,
107,30563,,,,0.04846572130918503,,,,,,
108,30599,,,0.04746308922767639,,,,,,,
108,30699,,,0.04726933315396309,,,,,,,
108,30799,,,0.04770546033978462,,,,,,,
108,30846,,,,0.04850305616855621,,,,,,
109,30899,,,0.04887847602367401,,,,,,,
109,30999,,,0.04592767730355263,,,,,,,
109,31099,,,0.04609516263008118,,,,,,,
109,31129,,,,,,,0.36647433042526245,0.013028264977037907,0.04637586697936058,0.12691405415534973
109,31129,,,,0.04847260192036629,,,,,,
110,31199,,,0.04828105494379997,,,,,,,
110,31299,,,0.049575723707675934,,,,,,,
110,31399,,,0.04570060595870018,,,,,,,
110,31412,,,,0.04839843884110451,,,,,,
111,31499,,,0.046385593712329865,,,,,,,
111,31599,,,0.045703787356615067,,,,,,,
111,31695,,,,0.04838298261165619,,,,,,
112,31699,,,0.04407915472984314,,,,,,,
112,31799,,,0.04956015944480896,,,,,,,
112,31899,,,0.05016980320215225,,,,,,,
112,31978,,,,0.04851292073726654,,,,,,
113,31999,,,0.04968459531664848,,,,,,,
113,32099,,,0.04594932869076729,,,,,,,
113,32199,,,0.0493706539273262,,,,,,,
113,32261,,,,0.04844474419951439,,,,,,
114,32299,,,0.048522695899009705,,,,,,,
114,32399,,,0.04715752974152565,,,,,,,
114,32499,,,0.04943555220961571,,,,,,,
114,32544,,,,0.04850025847554207,,,,,,
115,32599,,,0.049767978489398956,,,,,,,
115,32699,,,0.044995006173849106,,,,,,,
115,32799,,,0.046341221779584885,,,,,,,
115,32827,,,,0.04839949309825897,,,,,,
116,32899,,,0.04678230732679367,,,,,,,
116,32999,,,0.05391993373632431,,,,,,,
116,33099,,,0.047179076820611954,,,,,,,
116,33110,,,,0.04836735501885414,,,,,,
117,33199,,,0.0472751185297966,,,,,,,
117,33299,,,0.045938506722450256,,,,,,,
117,33393,,,,0.04844038188457489,,,,,,
118,33399,,,0.049583688378334045,,,,,,,
118,33499,,,0.0480138398706913,,,,,,,
118,33599,,,0.045856889337301254,,,,,,,
118,33676,,,,0.04841591417789459,,,,,,
119,33699,,,0.04980001226067543,,,,,,,
119,33799,,,0.04949599504470825,,,,,,,
119,33899,,,0.04990527033805847,,,,,,,
119,33959,,,,,,,0.3737322986125946,0.013215321116149426,0.04508141428232193,0.11334486305713654
119,33959,,,,0.04832584038376808,,,,,,
120,33999,,,0.04180461913347244,,,,,,,
120,34099,,,0.04831536486744881,,,,,,,
120,34199,,,0.04980897530913353,,,,,,,
120,34242,,,,0.048356328159570694,,,,,,
121,34299,,,0.04634607583284378,,,,,,,
121,34399,,,0.045403800904750824,,,,,,,
121,34499,,,0.04574603587388992,,,,,,,
121,34525,,,,0.04837353900074959,,,,,,
122,34599,,,0.04360426962375641,,,,,,,
122,34699,,,0.043163470923900604,,,,,,,
122,34799,,,0.04525846615433693,,,,,,,
122,34808,,,,0.0483357235789299,,,,,,
123,34899,,,0.05291420593857765,,,,,,,
123,34999,,,0.050384484231472015,,,,,,,
123,35091,,,,0.048473406583070755,,,,,,
124,35099,,,0.049775101244449615,,,,,,,
124,35199,,,0.04534639045596123,,,,,,,
124,35299,,,0.05089927464723587,,,,,,,
124,35374,,,,0.0484502874314785,,,,,,
125,35399,,,0.046964045614004135,,,,,,,
125,35499,,,0.04669244587421417,,,,,,,
125,35599,,,0.048450954258441925,,,,,,,
125,35657,,,,0.04828312620520592,,,,,,
126,35699,,,0.05303514748811722,,,,,,,
126,35799,,,0.049885474145412445,,,,,,,
126,35899,,,0.04751860722899437,,,,,,,
126,35940,,,,0.04845176264643669,,,,,,
127,35999,,,0.050429943948984146,,,,,,,
127,36099,,,0.0523349903523922,,,,,,,
127,36199,,,0.04686800390481949,,,,,,,
127,36223,,,,0.04840906336903572,,,,,,
128,36299,,,0.04953242838382721,,,,,,,
128,36399,,,0.04885627329349518,,,,,,,
128,36499,,,0.04695332422852516,,,,,,,
128,36506,,,,0.04834572225809097,,,,,,
129,36599,,,0.04645925015211105,,,,,,,
129,36699,,,0.049286358058452606,,,,,,,
129,36789,,,,,,,0.37763750553131104,0.011581320315599442,0.04671550169587135,0.1333559900522232
129,36789,,,,0.04846440628170967,,,,,,
130,36799,,,0.048813920468091965,,,,,,,
130,36899,,,0.04743632301688194,,,,,,,
130,36999,,,0.046034593135118484,,,,,,,
130,37072,,,,0.04834355413913727,,,,,,
131,37099,,,0.049849193543195724,,,,,,,
131,37199,,,0.05326936021447182,,,,,,,
131,37299,,,0.04607466980814934,,,,,,,
131,37355,,,,0.04862767457962036,,,,,,
132,37399,,,0.052541930228471756,,,,,,,
132,37499,,,0.04846487566828728,,,,,,,
132,37599,,,0.047647979110479355,,,,,,,
132,37638,,,,0.04837871342897415,,,,,,
133,37699,,,0.05044112354516983,,,,,,,
133,37799,,,0.04933203011751175,,,,,,,
133,37899,,,0.04998696595430374,,,,,,,
133,37921,,,,0.04822060838341713,,,,,,
134,37999,,,0.048604607582092285,,,,,,,
134,38099,,,0.04922948032617569,,,,,,,
134,38199,,,0.05342123284935951,,,,,,,
134,38204,,,,0.048317115753889084,,,,,,
135,38299,,,0.04683896526694298,,,,,,,
135,38399,,,0.046667344868183136,,,,,,,
135,38487,,,,0.04843619093298912,,,,,,
136,38499,,,0.0490386039018631,,,,,,,
136,38599,,,0.04860435798764229,,,,,,,
136,38699,,,0.04659246280789375,,,,,,,
136,38770,,,,0.04833194240927696,,,,,,
137,38799,,,0.04603109136223793,,,,,,,
137,38899,,,0.05099618434906006,,,,,,,
137,38999,,,0.04575690999627113,,,,,,,
137,39053,,,,0.0482872873544693,,,,,,
138,39099,,,0.04813757166266441,,,,,,,
138,39199,,,0.04772019386291504,,,,,,,
138,39299,,,0.05430670455098152,,,,,,,
138,39336,,,,0.04851558804512024,,,,,,
139,39399,,,0.04863857105374336,,,,,,,
139,39499,,,0.04541468247771263,,,,,,,
139,39599,,,0.048436325043439865,,,,,,,
139,39619,,,,,,,0.3780316412448883,0.014574388042092323,0.045303475111722946,0.12535764276981354
139,39619,,,,0.048245642334222794,,,,,,
140,39699,,,0.04747679457068443,,,,,,,
140,39799,,,0.050923220813274384,,,,,,,
140,39899,,,0.047832854092121124,,,,,,,
140,39902,,,,0.04834957793354988,,,,,,
141,39999,,,0.046903420239686966,,,,,,,
141,40099,,,0.04650535061955452,,,,,,,
141,40185,,,,0.04865649715065956,,,,,,
142,40199,,,0.044941239058971405,,,,,,,
142,40299,,,0.04978638514876366,,,,,,,
142,40399,,,0.05480073764920235,,,,,,,
142,40468,,,,0.0483131930232048,,,,,,
143,40499,,,0.048611320555210114,,,,,,,
143,40599,,,0.05150945484638214,,,,,,,
143,40699,,,0.045510075986385345,,,,,,,
143,40751,,,,0.04824644327163696,,,,,,
144,40799,,,0.05300198867917061,,,,,,,
144,40899,,,0.049152761697769165,,,,,,,
144,40999,,,0.04648347198963165,,,,,,,
144,41034,,,,0.04829331859946251,,,,,,
145,41099,,,0.04944387078285217,,,,,,,
145,41199,,,0.04710709676146507,,,,,,,
145,41299,,,0.048701684921979904,,,,,,,
145,41317,,,,0.04833770915865898,,,,,,
146,41399,,,0.047570858150720596,,,,,,,
146,41499,,,0.04431530833244324,,,,,,,
146,41599,,,0.04963521659374237,,,,,,,
146,41600,,,,0.048342056572437286,,,,,,
147,41699,,,0.04467689245939255,,,,,,,
147,41799,,,0.053011827170848846,,,,,,,
147,41883,,,,0.04823112487792969,,,,,,
148,41899,,,0.052784714847803116,,,,,,,
148,41999,,,0.046947937458753586,,,,,,,
148,42099,,,0.050152622163295746,,,,,,,
148,42166,,,,0.048226721584796906,,,,,,
149,42199,,,0.046548180282115936,,,,,,,
149,42299,,,0.05087120458483696,,,,,,,
