epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.6029890179634094,,,,,,
0,19,,,0.5615765452384949,,,,,,
0,29,,,0.527929425239563,,,,,,
0,39,,,0.5086115002632141,,,,,,
0,49,,,0.48617085814476013,,,,,,
0,57,,,,,,0.5209755301475525,0.0034674382768571377,0.44048893451690674,0.02397921495139599
0,57,0.49430978298187256,0.017072267830371857,,0.5296153426170349,0.01582249626517296,,,,
1,59,,,0.4526423215866089,,,,,,
1,69,,,0.4332224726676941,,,,,,
1,79,,,0.41447022557258606,,,,,,
1,89,,,0.3979701101779938,,,,,,
1,99,,,0.37567710876464844,,,,,,
1,109,,,0.3618082106113434,,,,,,
1,115,,,,,,0.5433806777000427,0.0006638298509642482,0.3330042064189911,0.02617213875055313
1,115,0.5002136826515198,0.0076430258341133595,,0.3985464870929718,0.016333160921931267,,,,
2,119,,,0.34769129753112793,,,,,,
2,129,,,0.3260327875614166,,,,,,
2,139,,,0.3121289312839508,,,,,,
2,149,,,0.3009466528892517,,,,,,
2,159,,,0.28235235810279846,,,,,,
2,169,,,0.2771172821521759,,,,,,
2,173,,,,,,0.5551323890686035,1.7142241631518118e-05,0.25438016653060913,0.028163934126496315
2,173,0.5023593306541443,0.004007468465715647,,0.3021756410598755,0.01623251847922802,,,,
3,179,,,0.2543400526046753,,,,,,
3,189,,,0.24989721179008484,,,,,,
3,199,,,0.24022124707698822,,,,,,
3,209,,,0.22362440824508667,,,,,,
3,219,,,0.21863390505313873,,,,,,
3,229,,,0.20958858728408813,,,,,,
3,231,,,,,,0.5623798370361328,0.0,0.2000887244939804,0.029843119904398918
3,231,0.48692139983177185,0.000901874853298068,,0.2345343679189682,0.015594453550875187,,,,
4,239,,,0.20580808818340302,,,,,,
4,249,,,0.19423119723796844,,,,,,
4,259,,,0.18540231883525848,,,,,,
4,269,,,0.18296685814857483,,,,,,
4,279,,,0.17482639849185944,,,,,,
4,289,,,0.16789168119430542,,,,,,
4,289,,,,,,0.5621485114097595,0.0,0.16275185346603394,0.030910126864910126
4,289,0.4923214614391327,0.0004481673240661621,,0.18772968649864197,0.016285032033920288,,,,
5,299,,,0.17074941098690033,,,,,,
5,309,,,0.16309551894664764,,,,,,
5,319,,,0.15779222548007965,,,,,,
5,329,,,0.15328499674797058,,,,,,
5,339,,,0.14694561064243317,,,,,,
5,347,,,,,,0.5621662735939026,0.0,0.1367224156856537,0.03108443133533001
5,347,0.497957706451416,6.652760202996433e-05,,0.15486399829387665,0.015936333686113358,,,,
6,349,,,0.14102214574813843,,,,,,
6,359,,,0.14146363735198975,,,,,,
6,369,,,0.14065907895565033,,,,,,
6,379,,,0.12843897938728333,,,,,,
6,389,,,0.12441263347864151,,,,,,
6,399,,,0.1259046047925949,,,,,,
6,405,,,,,,0.5637685060501099,0.0,0.11830027401447296,0.03183852136135101
6,405,0.5008394718170166,7.01749449945055e-05,,0.13265112042427063,0.015628278255462646,,,,
7,409,,,0.1200348436832428,,,,,,
7,419,,,0.12080381065607071,,,,,,
7,429,,,0.11386733502149582,,,,,,
7,439,,,0.1205250546336174,,,,,,
7,449,,,0.11416056752204895,,,,,,
7,459,,,0.10796289145946503,,,,,,
7,463,,,,,,0.5610485076904297,0.0,0.10492575168609619,0.03021475486457348
7,463,0.4928188621997833,3.5264041798654944e-05,,0.11626498401165009,0.016005339100956917,,,,
8,469,,,0.11332245916128159,,,,,,
8,479,,,0.10328108817338943,,,,,,
8,489,,,0.10100884735584259,,,,,,
8,499,,,0.10293340682983398,,,,,,
8,509,,,0.09993744641542435,,,,,,
8,519,,,0.10738376528024673,,,,,,
8,521,,,,,,0.5553288459777832,0.0,0.0950864627957344,0.029349427670240402
8,521,0.49976661801338196,3.511004979372956e-05,,0.10371923446655273,0.01614982821047306,,,,
9,529,,,0.0946442186832428,,,,,,
9,539,,,0.09697689116001129,,,,,,
9,549,,,0.0930446907877922,,,,,,
9,559,,,0.08974015712738037,,,,,,
