epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_ih_l0,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_ih_l0
0,0,0.5056048631668091,0.014955001883208752,,,0.6933238774136733,0.015854913741350174,,,,,,,,,,,,
,0,,,,,,,,,,,0.394616037607193,6.517313480377197,0.6967868804931641,8.21121883392334,1.0091919898986816,1.0084794759750366,15.999813079833984,27.69550323486328
0,9,,,0.6933026909828186,,,,,,,,,,,,,,,
0,19,,,0.06635972857475281,,,,,,,,,,,,,,,
0,29,,,0.060792624950408936,,,,,,,,,,,,,,,
0,39,,,0.059686001390218735,,,,,,,,,,,,,,,
0,49,,,0.05711149796843529,,,,,,,,,,,,,,,
0,59,,,0.057401254773139954,,,,,,,,,,,,,,,
0,69,,,0.05762108042836189,,,,,,,,,,,,,,,
0,79,,,0.05839399993419647,,,,,,,,,,,,,,,
0,89,,,0.05949368700385094,,,,,,,,,,,,,,,
0,99,,,0.06055771932005882,,,,,,,,,,,,,,,
0,109,,,0.05892980843782425,,,,,,,,,,,,,,,
0,119,,,0.05718103423714638,,,,,,,,,,,,,,,
0,129,,,0.058749716728925705,,,,,,,,,,,,,,,
0,139,,,0.05782267823815346,,,,,,,,,,,,,,,
0,149,,,0.05761540308594704,,,,,,,,,,,,,,,
0,159,,,0.05815662816166878,,,,,,,,,,,,,,,
0,169,,,0.058919768780469894,,,,,,,,,,,,,,,
0,179,,,0.06044410169124603,,,,,,,,,,,,,,,
0,189,,,0.060788653790950775,,,,,,,,,,,,,,,
0,199,,,0.05575477331876755,,,,,,,,,,,,,,,
0,209,,,0.05799400433897972,,,,,,,,,,,,,,,
0,219,,,0.060500938445329666,,,,,,,,,,,,,,,
0,229,,,0.05696956813335419,,,,,,,,,,,,,,,
0,239,,,0.058762479573488235,,,,,,,,,,,,,,,
0,249,,,0.0603472962975502,,,,,,,,,,,,,,,
0,259,,,0.055143803358078,,,,,,,,,,,,,,,
0,269,,,0.05901337042450905,,,,,,,,,,,,,,,
0,279,,,0.05505232512950897,,,,,,,,,,,,,,,
0,282,,,,0.06294029951095581,,,,,,,,,,,,,,
1,289,,,0.05790641903877258,,,,,,,,,,,,,,,
1,299,,,0.055764392018318176,,,,,,,,,,,,,,,
1,309,,,0.05465294048190117,,,,,,,,,,,,,,,
1,319,,,0.055375609546899796,,,,,,,,,,,,,,,
1,329,,,0.05612592026591301,,,,,,,,,,,,,,,
1,339,,,0.05532315373420715,,,,,,,,,,,,,,,
1,349,,,0.05530374497175217,,,,,,,,,,,,,,,
1,359,,,0.05594437196850777,,,,,,,,,,,,,,,
1,369,,,0.05527485907077789,,,,,,,,,,,,,,,
1,379,,,0.0583629384636879,,,,,,,,,,,,,,,
1,389,,,0.05643424391746521,,,,,,,,,,,,,,,
1,399,,,0.05939273536205292,,,,,,,,,,,,,,,
1,409,,,0.060426708310842514,,,,,,,,,,,,,,,
1,419,,,0.05349824205040932,,,,,,,,,,,,,,,
1,429,,,0.054939623922109604,,,,,,,,,,,,,,,
1,439,,,0.055429283529520035,,,,,,,,,,,,,,,
1,449,,,0.057094261050224304,,,,,,,,,,,,,,,
1,459,,,0.06422235071659088,,,,,,,,,,,,,,,
1,469,,,0.05273979529738426,,,,,,,,,,,,,,,
1,479,,,0.05961107462644577,,,,,,,,,,,,,,,
1,489,,,0.05849473550915718,,,,,,,,,,,,,,,
1,499,,,0.05559897422790527,,,,,,,,,,,,,,,
1,509,,,0.054322995245456696,,,,,,,,,,,,,,,
1,519,,,0.05514634773135185,,,,,,,,,,,,,,,
1,529,,,0.05934256315231323,,,,,,,,,,,,,,,
1,539,,,0.05756799131631851,,,,,,,,,,,,,,,
1,549,,,0.053751785308122635,,,,,,,,,,,,,,,
1,559,,,0.057681407779455185,,,,,,,,,,,,,,,
1,565,,,,0.0564693920314312,,,,,,,,,,,,,,
2,569,,,0.057852599769830704,,,,,,,,,,,,,,,
2,579,,,0.061177343130111694,,,,,,,,,,,,,,,
2,589,,,0.056119006127119064,,,,,,,,,,,,,,,
2,599,,,0.05508643761277199,,,,,,,,,,,,,,,
2,609,,,0.05477267876267433,,,,,,,,,,,,,,,
2,619,,,0.05637611076235771,,,,,,,,,,,,,,,
2,629,,,0.054963476955890656,,,,,,,,,,,,,,,
2,639,,,0.04946113005280495,,,,,,,,,,,,,,,
2,649,,,0.057533372193574905,,,,,,,,,,,,,,,
2,659,,,0.054748278111219406,,,,,,,,,,,,,,,
2,669,,,0.05182826891541481,,,,,,,,,,,,,,,
2,679,,,0.05936793237924576,,,,,,,,,,,,,,,
2,689,,,0.05314146727323532,,,,,,,,,,,,,,,
2,699,,,0.0545126311480999,,,,,,,,,,,,,,,
2,709,,,0.0580158606171608,,,,,,,,,,,,,,,
2,719,,,0.062241360545158386,,,,,,,,,,,,,,,
2,729,,,0.060201890766620636,,,,,,,,,,,,,,,
2,739,,,0.05334734916687012,,,,,,,,,,,,,,,
2,749,,,0.058738961815834045,,,,,,,,,,,,,,,
2,759,,,0.05529969930648804,,,,,,,,,,,,,,,
2,769,,,0.05736348778009415,,,,,,,,,,,,,,,
2,779,,,0.05648151785135269,,,,,,,,,,,,,,,
2,789,,,0.056125279515981674,,,,,,,,,,,,,,,
2,799,,,0.05443684011697769,,,,,,,,,,,,,,,
2,809,,,0.05884229764342308,,,,,,,,,,,,,,,
2,819,,,0.056905247271060944,,,,,,,,,,,,,,,
2,829,,,0.05265739560127258,,,,,,,,,,,,,,,
2,839,,,0.053244076669216156,,,,,,,,,,,,,,,
2,848,,,,0.055969711393117905,,,,,,,,,,,,,,
3,849,,,0.05890495330095291,,,,,,,,,,,,,,,
3,859,,,0.05852343142032623,,,,,,,,,,,,,,,
3,869,,,0.05877578631043434,,,,,,,,,,,,,,,
3,879,,,0.052240725606679916,,,,,,,,,,,,,,,
3,889,,,0.05150269716978073,,,,,,,,,,,,,,,
3,899,,,0.0477239228785038,,,,,,,,,,,,,,,
3,909,,,0.050533391535282135,,,,,,,,,,,,,,,
3,919,,,0.05599088594317436,,,,,,,,,,,,,,,
3,929,,,0.05661085247993469,,,,,,,,,,,,,,,
3,939,,,0.0564211942255497,,,,,,,,,,,,,,,
3,949,,,0.055055901408195496,,,,,,,,,,,,,,,
3,959,,,0.056368663907051086,,,,,,,,,,,,,,,
3,969,,,0.05820536985993385,,,,,,,,,,,,,,,
3,979,,,0.05268655717372894,,,,,,,,,,,,,,,
3,989,,,0.05520065873861313,,,,,,,,,,,,,,,
3,999,,,0.05657018721103668,,,,,,,,,,,,,,,
3,1009,,,0.05337275192141533,,,,,,,,,,,,,,,
3,1019,,,0.05700254812836647,,,,,,,,,,,,,,,
3,1029,,,0.05739873647689819,,,,,,,,,,,,,,,
3,1039,,,0.05480348318815231,,,,,,,,,,,,,,,
3,1049,,,0.055551011115312576,,,,,,,,,,,,,,,
3,1059,,,0.05846579372882843,,,,,,,,,,,,,,,
3,1069,,,0.056313443928956985,,,,,,,,,,,,,,,
3,1079,,,0.05927996709942818,,,,,,,,,,,,,,,
3,1089,,,0.05288843810558319,,,,,,,,,,,,,,,
3,1099,,,0.05782061442732811,,,,,,,,,,,,,,,
3,1109,,,0.053345371037721634,,,,,,,,,,,,,,,
3,1119,,,0.051588866859674454,,,,,,,,,,,,,,,
3,1129,,,0.050836753100156784,,,,,,,,,,,,,,,
3,1131,,,,0.055923283100128174,,,,,,,,,,,,,,
4,1139,,,0.055873606353998184,,,,,,,,,,,,,,,
4,1149,,,0.05580119043588638,,,,,,,,,,,,,,,
4,1159,,,0.056153103709220886,,,,,,,,,,,,,,,
4,1169,,,0.05475351959466934,,,,,,,,,,,,,,,
4,1179,,,0.052983421832323074,,,,,,,,,,,,,,,
4,1189,,,0.05817055702209473,,,,,,,,,,,,,,,
4,1199,,,0.05604134500026703,,,,,,,,,,,,,,,
4,1209,,,0.05883312225341797,,,,,,,,,,,,,,,
4,1219,,,0.055655792355537415,,,,,,,,,,,,,,,
4,1229,,,0.05548594146966934,,,,,,,,,,,,,,,
4,1239,,,0.053612157702445984,,,,,,,,,,,,,,,
4,1249,,,0.051684580743312836,,,,,,,,,,,,,,,
4,1259,,,0.05875245854258537,,,,,,,,,,,,,,,
4,1269,,,0.053734421730041504,,,,,,,,,,,,,,,
4,1279,,,0.054441191256046295,,,,,,,,,,,,,,,
4,1289,,,0.055876150727272034,,,,,,,,,,,,,,,
4,1299,,,0.05628645047545433,,,,,,,,,,,,,,,
4,1309,,,0.05552712082862854,,,,,,,,,,,,,,,
4,1319,,,0.05743489786982536,,,,,,,,,,,,,,,
4,1329,,,0.05195401608943939,,,,,,,,,,,,,,,
4,1339,,,0.05420279502868652,,,,,,,,,,,,,,,
4,1349,,,0.05618663877248764,,,,,,,,,,,,,,,
4,1359,,,0.054948851466178894,,,,,,,,,,,,,,,
4,1369,,,0.05337158590555191,,,,,,,,,,,,,,,
4,1379,,,0.05518180876970291,,,,,,,,,,,,,,,
4,1389,,,0.05588557571172714,,,,,,,,,,,,,,,
4,1399,,,0.056306932121515274,,,,,,,,,,,,,,,
4,1409,,,0.053171176463365555,,,,,,,,,,,,,,,
4,1414,,,,0.05563291907310486,,,,,,,,,,,,,,
5,1419,,,0.055268798023462296,,,,,,,,,,,,,,,
5,1429,,,0.052469346672296524,,,,,,,,,,,,,,,
5,1439,,,0.0530923455953598,,,,,,,,,,,,,,,
5,1449,,,0.05806387960910797,,,,,,,,,,,,,,,
5,1459,,,0.056702811270952225,,,,,,,,,,,,,,,
5,1469,,,0.057198766618967056,,,,,,,,,,,,,,,
5,1479,,,0.0562235563993454,,,,,,,,,,,,,,,
5,1489,,,0.05343720689415932,,,,,,,,,,,,,,,
5,1499,,,0.053392358124256134,,,,,,,,,,,,,,,
5,1509,,,0.056850533932447433,,,,,,,,,,,,,,,
5,1519,,,0.05140271037817001,,,,,,,,,,,,,,,
5,1529,,,0.052982743829488754,,,,,,,,,,,,,,,
5,1539,,,0.05470844730734825,,,,,,,,,,,,,,,
5,1549,,,0.058624278753995895,,,,,,,,,,,,,,,
5,1559,,,0.05812714621424675,,,,,,,,,,,,,,,
5,1569,,,0.05450630187988281,,,,,,,,,,,,,,,
5,1579,,,0.056598443537950516,,,,,,,,,,,,,,,
5,1589,,,0.05568431690335274,,,,,,,,,,,,,,,
5,1599,,,0.05745037645101547,,,,,,,,,,,,,,,
5,1609,,,0.05484692379832268,,,,,,,,,,,,,,,
5,1619,,,0.05776095390319824,,,,,,,,,,,,,,,
5,1629,,,0.053302276879549026,,,,,,,,,,,,,,,
5,1639,,,0.06080839782953262,,,,,,,,,,,,,,,
5,1649,,,0.054752036929130554,,,,,,,,,,,,,,,
5,1659,,,0.055060215294361115,,,,,,,,,,,,,,,
5,1669,,,0.05421413481235504,,,,,,,,,,,,,,,
5,1679,,,0.05665488913655281,,,,,,,,,,,,,,,
5,1689,,,0.06089083105325699,,,,,,,,,,,,,,,
5,1697,,,,0.05587059631943703,,,,,,,,,,,,,,
6,1699,,,0.05697910115122795,,,,,,,,,,,,,,,
6,1709,,,0.05578680336475372,,,,,,,,,,,,,,,
6,1719,,,0.054288461804389954,,,,,,,,,,,,,,,
6,1729,,,0.053725287318229675,,,,,,,,,,,,,,,
6,1739,,,0.05933263897895813,,,,,,,,,,,,,,,
6,1749,,,0.052866555750370026,,,,,,,,,,,,,,,
6,1759,,,0.05474195256829262,,,,,,,,,,,,,,,
6,1769,,,0.05304122343659401,,,,,,,,,,,,,,,
6,1779,,,0.05547134950757027,,,,,,,,,,,,,,,
6,1789,,,0.058452676981687546,,,,,,,,,,,,,,,
6,1799,,,0.05580864101648331,,,,,,,,,,,,,,,
6,1809,,,0.056491952389478683,,,,,,,,,,,,,,,
6,1819,,,0.056491319090127945,,,,,,,,,,,,,,,
6,1829,,,0.05595105513930321,,,,,,,,,,,,,,,
6,1839,,,0.053410522639751434,,,,,,,,,,,,,,,
6,1849,,,0.05396401137113571,,,,,,,,,,,,,,,
6,1859,,,0.06131768599152565,,,,,,,,,,,,,,,
6,1869,,,0.05650005489587784,,,,,,,,,,,,,,,
6,1879,,,0.05395430698990822,,,,,,,,,,,,,,,
6,1889,,,0.05786971375346184,,,,,,,,,,,,,,,
6,1899,,,0.052270084619522095,,,,,,,,,,,,,,,
6,1909,,,0.05797784775495529,,,,,,,,,,,,,,,
6,1919,,,0.05538380146026611,,,,,,,,,,,,,,,
6,1929,,,0.05429110676050186,,,,,,,,,,,,,,,
6,1939,,,0.05597326532006264,,,,,,,,,,,,,,,
6,1949,,,0.057266417890787125,,,,,,,,,,,,,,,
6,1959,,,0.05928647890686989,,,,,,,,,,,,,,,
6,1969,,,0.05746236443519592,,,,,,,,,,,,,,,
6,1979,,,0.05843860283493996,,,,,,,,,,,,,,,
6,1980,,,,0.05571967363357544,,,,,,,,,,,,,,
7,1989,,,0.05487599968910217,,,,,,,,,,,,,,,
7,1999,,,0.05734039098024368,,,,,,,,,,,,,,,
7,2009,,,0.052188292145729065,,,,,,,,,,,,,,,
7,2019,,,0.05790155008435249,,,,,,,,,,,,,,,
7,2029,,,0.05577181279659271,,,,,,,,,,,,,,,
7,2039,,,0.0625295639038086,,,,,,,,,,,,,,,
7,2049,,,0.05835937336087227,,,,,,,,,,,,,,,
7,2059,,,0.057596053928136826,,,,,,,,,,,,,,,
7,2069,,,0.05657125264406204,,,,,,,,,,,,,,,
7,2079,,,0.06015586853027344,,,,,,,,,,,,,,,
7,2089,,,0.05497991293668747,,,,,,,,,,,,,,,
7,2099,,,0.056300289928913116,,,,,,,,,,,,,,,
7,2109,,,0.06245638430118561,,,,,,,,,,,,,,,
7,2119,,,0.05702205002307892,,,,,,,,,,,,,,,
7,2129,,,0.05359737575054169,,,,,,,,,,,,,,,
7,2139,,,0.0576564259827137,,,,,,,,,,,,,,,
7,2149,,,0.05761399865150452,,,,,,,,,,,,,,,
7,2159,,,0.057072751224040985,,,,,,,,,,,,,,,
7,2169,,,0.0535346195101738,,,,,,,,,,,,,,,
7,2179,,,0.05562413111329079,,,,,,,,,,,,,,,
7,2189,,,0.05461817607283592,,,,,,,,,,,,,,,
7,2199,,,0.059801872819662094,,,,,,,,,,,,,,,
7,2209,,,0.056179314851760864,,,,,,,,,,,,,,,
7,2219,,,0.05944761261343956,,,,,,,,,,,,,,,
7,2229,,,0.053185638040304184,,,,,,,,,,,,,,,
7,2239,,,0.05660345405340195,,,,,,,,,,,,,,,
7,2249,,,0.056931059807538986,,,,,,,,,,,,,,,
7,2259,,,0.05311816185712814,,,,,,,,,,,,,,,
7,2263,,,,0.055833861231803894,,,,,,,,,,,,,,
8,2269,,,0.05542858690023422,,,,,,,,,,,,,,,
8,2279,,,0.05178055167198181,,,,,,,,,,,,,,,
8,2289,,,0.060675106942653656,,,,,,,,,,,,,,,
8,2299,,,0.048613641411066055,,,,,,,,,,,,,,,
8,2309,,,0.05796690657734871,,,,,,,,,,,,,,,
8,2319,,,0.05479135736823082,,,,,,,,,,,,,,,
8,2329,,,0.05279230698943138,,,,,,,,,,,,,,,
8,2339,,,0.0607847198843956,,,,,,,,,,,,,,,
8,2349,,,0.05481753870844841,,,,,,,,,,,,,,,
8,2359,,,0.054965995252132416,,,,,,,,,,,,,,,
8,2369,,,0.0572904534637928,,,,,,,,,,,,,,,
8,2379,,,0.05272986367344856,,,,,,,,,,,,,,,
8,2389,,,0.05174560472369194,,,,,,,,,,,,,,,
8,2399,,,0.0544554777443409,,,,,,,,,,,,,,,
8,2409,,,0.05572766065597534,,,,,,,,,,,,,,,
8,2419,,,0.05739999935030937,,,,,,,,,,,,,,,
8,2429,,,0.056709032505750656,,,,,,,,,,,,,,,
8,2439,,,0.04972630366683006,,,,,,,,,,,,,,,
8,2449,,,0.0526229664683342,,,,,,,,,,,,,,,
8,2459,,,0.0552862174808979,,,,,,,,,,,,,,,
8,2469,,,0.05679793655872345,,,,,,,,,,,,,,,
8,2479,,,0.058646734803915024,,,,,,,,,,,,,,,
8,2489,,,0.05230171978473663,,,,,,,,,,,,,,,
8,2499,,,0.05442824587225914,,,,,,,,,,,,,,,
8,2509,,,0.05845744535326958,,,,,,,,,,,,,,,
8,2519,,,0.05488798767328262,,,,,,,,,,,,,,,
8,2529,,,0.048964712768793106,,,,,,,,,,,,,,,
8,2539,,,0.05339199677109718,,,,,,,,,,,,,,,
8,2546,,,,0.05571421608328819,,,,,,,,,,,,,,
9,2549,,,0.06022811308503151,,,,,,,,,,,,,,,
9,2559,,,0.057874105870723724,,,,,,,,,,,,,,,
9,2569,,,0.05743807926774025,,,,,,,,,,,,,,,
9,2579,,,0.05330083519220352,,,,,,,,,,,,,,,
9,2589,,,0.05844765529036522,,,,,,,,,,,,,,,
9,2599,,,0.0491289459168911,,,,,,,,,,,,,,,
9,2609,,,0.05722392350435257,,,,,,,,,,,,,,,
9,2619,,,0.05408070981502533,,,,,,,,,,,,,,,
9,2629,,,0.05548188462853432,,,,,,,,,,,,,,,
9,2639,,,0.05510394275188446,,,,,,,,,,,,,,,
9,2649,,,0.05584227293729782,,,,,,,,,,,,,,,
9,2659,,,0.05419866740703583,,,,,,,,,,,,,,,
9,2669,,,0.059997811913490295,,,,,,,,,,,,,,,
9,2679,,,0.05558193847537041,,,,,,,,,,,,,,,
9,2689,,,0.05211898684501648,,,,,,,,,,,,,,,
9,2699,,,0.053953759372234344,,,,,,,,,,,,,,,
9,2709,,,0.058244310319423676,,,,,,,,,,,,,,,
9,2719,,,0.056033872067928314,,,,,,,,,,,,,,,
