epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
0,0,,,,,,,,,,,0.0,13.042616844177246,0.0,12.561578750610352,0.0,0.0,0.0,0.0,19.635028839111328,19.609174728393555,27.71401023864746,19.55609130859375
0,0,,,,,,,,,,,,,,,,,,,,,,
0,0,0.5047218799591064,0.020630255341529846,,,56.23665430189277,0.015612242743372917,,,,,,,,,,,,,,,,
0,9,,,56.23274230957031,,,,,,,,,,,,,,,,,,,
0,19,,,54.30686950683594,,,,,,,,,,,,,,,,,,,
0,29,,,51.36848449707031,,,,,,,,,,,,,,,,,,,
0,39,,,47.76407241821289,,,,,,,,,,,,,,,,,,,
0,49,,,44.15365982055664,,,,,,,,,,,,,,,,,,,
0,59,,,41.287654876708984,,,,,,,,,,,,,,,,,,,
0,69,,,38.6328125,,,,,,,,,,,,,,,,,,,
0,79,,,36.55713653564453,,,,,,,,,,,,,,,,,,,
0,89,,,34.71829605102539,,,,,,,,,,,,,,,,,,,
0,99,,,32.999977111816406,,,,,,,,,,,,,,,,,,,
0,109,,,31.507469177246094,,,,,,,,,,,,,,,,,,,
0,119,,,30.283498764038086,,,,,,,,,,,,,,,,,,,
0,129,,,29.2967529296875,,,,,,,,,,,,,,,,,,,
0,139,,,28.497228622436523,,,,,,,,,,,,,,,,,,,
0,149,,,27.963947296142578,,,,,,,,,,,,,,,,,,,
0,159,,,27.381837844848633,,,,,,,,,,,,,,,,,,,
0,169,,,27.006359100341797,,,,,,,,,,,,,,,,,,,
0,179,,,26.648216247558594,,,,,,,,,,,,,,,,,,,
0,189,,,26.600683212280273,,,,,,,,,,,,,,,,,,,
0,199,,,26.297332763671875,,,,,,,,,,,,,,,,,,,
0,209,,,26.24618911743164,,,,,,,,,,,,,,,,,,,
0,219,,,26.00705337524414,,,,,,,,,,,,,,,,,,,
0,229,,,25.864126205444336,,,,,,,,,,,,,,,,,,,
0,239,,,25.906822204589844,,,,,,,,,,,,,,,,,,,
0,249,,,26.002811431884766,,,,,,,,,,,,,,,,,,,
0,259,,,25.915992736816406,,,,,,,,,,,,,,,,,,,
0,269,,,25.924633026123047,,,,,,,,,,,,,,,,,,,
0,279,,,25.69845962524414,,,,,,,,,,,,,,,,,,,
0,282,,,,32.54191970825195,,,,,,,,,,,,,,,,,,
