asit_loss,asit_loss_epoch,cls_loss,cls_loss_epoch,epoch,patch_loss,patch_loss_epoch,step
10.63471794128418,,5.128724575042725,,0,5.505992889404297,,379
10.676579475402832,,5.165990829467773,,0,5.510588645935059,,389
10.604792594909668,,5.106525421142578,,0,5.49826717376709,,399
10.61219310760498,,5.125006198883057,,0,5.487186908721924,,409
10.582239151000977,,5.086380481719971,,0,5.495858192443848,,419
10.625083923339844,,5.15321683883667,,0,5.471867561340332,,429
10.651421546936035,,5.1756391525268555,,0,5.47578239440918,,439
10.60082721710205,,5.128018379211426,,0,5.472808837890625,,449
10.48914909362793,,5.040890693664551,,0,5.448257923126221,,459
10.508898735046387,,5.048717021942139,,0,5.460181713104248,,469
10.487730979919434,,5.067485809326172,,0,5.420245170593262,,479
10.460973739624023,,5.041984558105469,,0,5.4189887046813965,,489
10.39321517944336,,4.988696098327637,,0,5.404519557952881,,499
10.422060012817383,,5.029171466827393,,0,5.392889022827148,,509
10.48208236694336,,5.076433181762695,,0,5.405648708343506,,519
10.280807495117188,,4.949713230133057,,0,5.331094264984131,,529
10.342358589172363,,4.991123676300049,,0,5.3512349128723145,,539
10.39201831817627,,5.035590648651123,,0,5.3564276695251465,,549
10.311838150024414,,4.982701301574707,,0,5.329136848449707,,559
10.275073051452637,,4.955940246582031,,0,5.3191328048706055,,569
10.21380615234375,,4.884308815002441,,0,5.329497337341309,,579
10.300471305847168,,4.95925760269165,,0,5.341213703155518,,589
10.27682113647461,,4.9597015380859375,,0,5.317119121551514,,599
10.190369606018066,,4.93194580078125,,0,5.258423805236816,,609
10.204195022583008,,4.947883605957031,,0,5.256310939788818,,619
10.228754997253418,,4.950595855712891,,0,5.278159141540527,,629
10.222670555114746,,4.991500377655029,,0,5.231170177459717,,639
10.085260391235352,,4.903522491455078,,0,5.181737422943115,,649
10.169221878051758,,4.9133734703063965,,0,5.255848407745361,,659
10.151946067810059,,4.937143325805664,,0,5.2148027420043945,,669
10.02180290222168,,4.879208564758301,,0,5.142594814300537,,679
10.186759948730469,,4.957282066345215,,0,5.229478359222412,,689
10.137491226196289,,4.905428409576416,,0,5.232063293457031,,699
10.16436767578125,,4.873257637023926,,0,5.291109561920166,,709
10.099872589111328,,4.881659030914307,,0,5.21821403503418,,719
10.166627883911133,,4.956999778747559,,0,5.209627628326416,,729
9.949678421020508,,4.80668830871582,,0,5.142990589141846,,739
9.966899871826172,,4.797904014587402,,0,5.168995380401611,,749
10.004104614257812,,4.878674507141113,,0,5.125430107116699,,759
10.03676700592041,,4.843150615692139,,0,5.1936163902282715,,769
9.867676734924316,,4.80790376663208,,0,5.059772968292236,,779
10.09296989440918,,4.931789398193359,,0,5.16118049621582,,789
10.011240005493164,,4.83596134185791,,0,5.175278186798096,,799
10.052558898925781,,4.9285888671875,,0,5.123969554901123,,809
9.87112045288086,,4.789797306060791,,0,5.081323146820068,,819
9.905569076538086,,4.795090198516846,,0,5.110479354858398,,829
9.959095001220703,,4.831809997558594,,0,5.127285003662109,,839
10.005426406860352,,4.918545722961426,,0,5.086881160736084,,849
9.97357177734375,,4.874561309814453,,0,5.099010467529297,,859
9.878281593322754,,4.80906343460083,,0,5.069218158721924,,869
9.777250289916992,,4.780380725860596,,0,4.9968695640563965,,879
9.892436027526855,,4.817956924438477,,0,5.074479103088379,,889
9.930654525756836,,4.802944660186768,,0,5.127709865570068,,899
9.858976364135742,,4.838637351989746,,0,5.020338535308838,,909
9.876008033752441,,4.836313247680664,,0,5.039694786071777,,919
9.953104972839355,,4.8856096267700195,,0,5.067495346069336,,929
9.932291030883789,,4.84657621383667,,0,5.085714340209961,,939
9.711055755615234,,4.723102569580078,,0,4.9879536628723145,,949
9.788923263549805,,4.7867608070373535,,0,5.002162456512451,,959
9.82999038696289,,4.8003740310668945,,0,5.029616355895996,,969
9.9053955078125,,4.8649797439575195,,0,5.0404157638549805,,979
9.82758903503418,,4.804677963256836,,0,5.0229105949401855,,989
9.7504301071167,,4.81002950668335,,0,4.94040060043335,,999
9.690016746520996,,4.815990924835205,,0,4.874025821685791,,1009
9.74284553527832,,4.762928009033203,,0,4.979918003082275,,1019
9.815826416015625,,4.766263008117676,,0,5.049563884735107,,1029
9.69504451751709,,4.821971893310547,,0,4.873072624206543,,1039
9.66250228881836,,4.7709574699401855,,0,4.891544342041016,,1049
9.796070098876953,,4.786961555480957,,0,5.009108543395996,,1059
9.70266342163086,,4.77903938293457,,0,4.923624038696289,,1069
9.820144653320312,,4.840716361999512,,0,4.979428291320801,,1079
9.781126022338867,,4.821220874786377,,0,4.959905624389648,,1089
9.725354194641113,,4.752009868621826,,0,4.973344326019287,,1099
9.678449630737305,,4.748596668243408,,0,4.9298529624938965,,1109
9.909248352050781,,4.801147937774658,,0,5.108099937438965,,1119
9.786867141723633,,4.801803112030029,,0,4.9850640296936035,,1129
9.707549095153809,,4.795174598693848,,0,4.912374496459961,,1139
9.755517959594727,,4.814375400543213,,0,4.9411420822143555,,1149
,10.359129905700684,,5.065620422363281,0,,5.293509006500244,1152
9.626934051513672,,4.819960594177246,,1,4.806973934173584,,1159
9.804731369018555,,4.809769630432129,,1,4.994962215423584,,1169
9.690079689025879,,4.832599639892578,,1,4.857480049133301,,1179
9.76124382019043,,4.818325996398926,,1,4.942917346954346,,1189
9.598865509033203,,4.810506820678711,,1,4.78835916519165,,1199
9.771299362182617,,4.850895404815674,,1,4.920403957366943,,1209
9.698116302490234,,4.842181205749512,,1,4.855935573577881,,1219
9.700271606445312,,4.777400970458984,,1,4.922870635986328,,1229
9.787229537963867,,4.813488960266113,,1,4.973741054534912,,1239
9.614789009094238,,4.753170013427734,,1,4.861618995666504,,1249
9.762516021728516,,4.769354820251465,,1,4.993161678314209,,1259
9.719245910644531,,4.833433151245117,,1,4.885812282562256,,1269
9.533157348632812,,4.758820533752441,,1,4.774336814880371,,1279
9.629705429077148,,4.809555530548096,,1,4.8201494216918945,,1289
9.648355484008789,,4.851972579956055,,1,4.796382427215576,,1299
9.672457695007324,,4.854870796203613,,1,4.817586898803711,,1309
9.577324867248535,,4.779387950897217,,1,4.797936916351318,,1319
9.61971664428711,,4.8480634689331055,,1,4.771653652191162,,1329
9.749300956726074,,4.853106498718262,,1,4.8961944580078125,,1339
9.750223159790039,,4.848303318023682,,1,4.901919364929199,,1349
9.71286678314209,,4.816993236541748,,1,4.895873546600342,,1359
9.803321838378906,,4.90728759765625,,1,4.896033763885498,,1369
9.669200897216797,,4.785012245178223,,1,4.884189128875732,,1379
9.708345413208008,,4.822772026062012,,1,4.885573387145996,,1389
9.722528457641602,,4.838709831237793,,1,4.883819103240967,,1399
9.78056526184082,,4.877986431121826,,1,4.902579307556152,,1409
9.686225891113281,,4.893632411956787,,1,4.792593955993652,,1419
9.656435012817383,,4.881082534790039,,1,4.7753520011901855,,1429
9.620787620544434,,4.873713493347168,,1,4.747074127197266,,1439
9.717727661132812,,4.91340970993042,,1,4.804317474365234,,1449
9.645660400390625,,4.936222076416016,,1,4.709437847137451,,1459
9.646738052368164,,4.925204753875732,,1,4.721532821655273,,1469
9.654510498046875,,4.962461948394775,,1,4.6920485496521,,1479
9.685142517089844,,4.926137924194336,,1,4.759005069732666,,1489
9.66944408416748,,4.905731201171875,,1,4.7637128829956055,,1499
9.55600643157959,,4.885763168334961,,1,4.670243263244629,,1509
9.762466430664062,,4.973799705505371,,1,4.78866720199585,,1519
9.626277923583984,,4.913975715637207,,1,4.712301731109619,,1529
9.659499168395996,,4.91467809677124,,1,4.744821071624756,,1539
9.618309020996094,,4.899967193603516,,1,4.718342304229736,,1549
9.76307487487793,,4.96603536605835,,1,4.797039031982422,,1559
9.52609634399414,,4.866146564483643,,1,4.65994930267334,,1569
9.583898544311523,,4.885418891906738,,1,4.698479175567627,,1579
9.64603042602539,,4.8784308433532715,,1,4.767600059509277,,1589
9.687112808227539,,4.938629150390625,,1,4.748483180999756,,1599
9.654664993286133,,4.970357894897461,,1,4.684307098388672,,1609
9.64413070678711,,4.919915676116943,,1,4.724215030670166,,1619
9.712886810302734,,4.997165203094482,,1,4.715721607208252,,1629
9.666529655456543,,4.924365520477295,,1,4.742164134979248,,1639
9.760665893554688,,4.951808929443359,,1,4.808857440948486,,1649
9.71405029296875,,4.921630382537842,,1,4.79241943359375,,1659
9.56356430053711,,4.88115119934082,,1,4.682413101196289,,1669
9.540651321411133,,4.908757209777832,,1,4.631894588470459,,1679
9.62066650390625,,4.942694664001465,,1,4.677972316741943,,1689
9.701611518859863,,4.920273303985596,,1,4.781338214874268,,1699
9.476222038269043,,4.86038875579834,,1,4.615833282470703,,1709
9.562305450439453,,4.909215927124023,,1,4.6530890464782715,,1719
9.525339126586914,,4.881396770477295,,1,4.643942832946777,,1729
9.531494140625,,4.881824493408203,,1,4.649669647216797,,1739
9.54621696472168,,4.890283584594727,,1,4.655933856964111,,1749
9.628713607788086,,4.904222011566162,,1,4.724491596221924,,1759
9.532218933105469,,4.857613563537598,,1,4.674605369567871,,1769
9.550768852233887,,4.901254177093506,,1,4.649514675140381,,1779
9.511063575744629,,4.886591911315918,,1,4.624471664428711,,1789
9.6072416305542,,4.894668102264404,,1,4.712573528289795,,1799
9.445618629455566,,4.849546432495117,,1,4.596072196960449,,1809
9.609844207763672,,4.890877723693848,,1,4.718966960906982,,1819
9.49703598022461,,4.855305194854736,,1,4.641730785369873,,1829
9.507801055908203,,4.8153510093688965,,1,4.692450523376465,,1839
9.505455017089844,,4.850462913513184,,1,4.654992580413818,,1849
9.428239822387695,,4.810585021972656,,1,4.617654323577881,,1859
9.525052070617676,,4.830216407775879,,1,4.694835662841797,,1869
9.414233207702637,,4.798150539398193,,1,4.616082668304443,,1879
9.49027156829834,,4.812747001647949,,1,4.677524566650391,,1889
9.513391494750977,,4.847383499145508,,1,4.666008472442627,,1899
9.462568283081055,,4.820967197418213,,1,4.641600608825684,,1909
9.425790786743164,,4.779624938964844,,1,4.646165370941162,,1919
9.471036911010742,,4.7849836349487305,,1,4.6860527992248535,,1929
9.42574691772461,,4.766992092132568,,1,4.658754348754883,,1939
9.329305648803711,,4.71723747253418,,1,4.612067699432373,,1949
9.38314151763916,,4.729480266571045,,1,4.653661251068115,,1959
9.379487991333008,,4.72796630859375,,1,4.651522159576416,,1969
9.370206832885742,,4.737481117248535,,1,4.632726192474365,,1979
9.326910018920898,,4.739037990570068,,1,4.587871551513672,,1989
9.252950668334961,,4.690181732177734,,1,4.562768459320068,,1999
9.410633087158203,,4.740719795227051,,1,4.669913291931152,,2009
9.253744125366211,,4.694863319396973,,1,4.55888032913208,,2019
9.419210433959961,,4.764225959777832,,1,4.654984951019287,,2029
9.335763931274414,,4.714384078979492,,1,4.621379375457764,,2039
9.311351776123047,,4.714022159576416,,1,4.597329616546631,,2049
9.306286811828613,,4.702487945556641,,1,4.603798866271973,,2059
9.306962966918945,,4.703009605407715,,1,4.603953838348389,,2069
9.366939544677734,,4.707757949829102,,1,4.659181594848633,,2079
9.31882095336914,,4.684062957763672,,1,4.634757995605469,,2089
9.342355728149414,,4.712057113647461,,1,4.630298614501953,,2099
9.284208297729492,,4.673860549926758,,1,4.610347747802734,,2109
9.302841186523438,,4.688128471374512,,1,4.614712715148926,,2119
9.232515335083008,,4.639183044433594,,1,4.593332290649414,,2129
9.287823677062988,,4.688686370849609,,1,4.599137306213379,,2139
9.240194320678711,,4.651245594024658,,1,4.588949203491211,,2149
9.339823722839355,,4.705563068389893,,1,4.634260654449463,,2159
9.141145706176758,,4.600586891174316,,1,4.540558815002441,,2169
9.164426803588867,,4.591423034667969,,1,4.573003768920898,,2179
9.283855438232422,,4.654078483581543,,1,4.629776954650879,,2189
9.277299880981445,,4.66873025894165,,1,4.608569145202637,,2199
9.229432106018066,,4.6594438552856445,,1,4.569988250732422,,2209
9.21235466003418,,4.612470626831055,,1,4.599884510040283,,2219
9.244009017944336,,4.65488338470459,,1,4.589125633239746,,2229
9.30317211151123,,4.658867835998535,,1,4.644304275512695,,2239
9.23838996887207,,4.647638320922852,,1,4.590751647949219,,2249
9.21091079711914,,4.635800361633301,,1,4.57511043548584,,2259
9.228939056396484,,4.636951446533203,,1,4.5919880867004395,,2269
9.181106567382812,,4.591602802276611,,1,4.589503288269043,,2279
9.16361141204834,,4.587646484375,,1,4.57596492767334,,2289
9.076417922973633,,4.564801216125488,,1,4.5116167068481445,,2299
,9.505995750427246,,4.801291465759277,1,,4.704704284667969,2305
9.144119262695312,,4.587136268615723,,2,4.556983470916748,,2309
9.171268463134766,,4.586108207702637,,2,4.585159778594971,,2319
9.185079574584961,,4.589965343475342,,2,4.595114707946777,,2329
9.17625904083252,,4.592222213745117,,2,4.584036827087402,,2339
9.117544174194336,,4.543819427490234,,2,4.57372522354126,,2349
9.072990417480469,,4.5342512130737305,,2,4.5387396812438965,,2359
9.079198837280273,,4.550628185272217,,2,4.528570175170898,,2369
9.035411834716797,,4.520522117614746,,2,4.514889240264893,,2379
8.986478805541992,,4.505614280700684,,2,4.480864524841309,,2389
9.114334106445312,,4.554047107696533,,2,4.5602874755859375,,2399
9.029117584228516,,4.513645172119141,,2,4.515472412109375,,2409
9.062219619750977,,4.526466369628906,,2,4.5357537269592285,,2419
9.06186294555664,,4.563421726226807,,2,4.498440742492676,,2429
8.940346717834473,,4.479415416717529,,2,4.460931301116943,,2439
8.937816619873047,,4.484784126281738,,2,4.453032493591309,,2449
9.02356243133545,,4.502388954162598,,2,4.521173477172852,,2459
8.949100494384766,,4.4779744148254395,,2,4.471126556396484,,2469
9.03822135925293,,4.522500038146973,,2,4.515721797943115,,2479
8.985151290893555,,4.485411167144775,,2,4.4997406005859375,,2489
8.897024154663086,,4.482885360717773,,2,4.4141387939453125,,2499
8.954893112182617,,4.465557098388672,,2,4.4893364906311035,,2509
8.917037963867188,,4.438202857971191,,2,4.478835582733154,,2519
8.901327133178711,,4.437372207641602,,2,4.463955402374268,,2529
9.030500411987305,,4.515322685241699,,2,4.5151777267456055,,2539
8.844072341918945,,4.424849033355713,,2,4.419223308563232,,2549
8.940878868103027,,4.454188346862793,,2,4.486690521240234,,2559
8.859933853149414,,4.455456256866455,,2,4.404477596282959,,2569
8.937395095825195,,4.453969478607178,,2,4.483425617218018,,2579
8.89703369140625,,4.490640640258789,,2,4.406393051147461,,2589
8.851179122924805,,4.392066955566406,,2,4.459112644195557,,2599
8.837702751159668,,4.415698528289795,,2,4.422004222869873,,2609
8.9337797164917,,4.442761421203613,,2,4.491018295288086,,2619
8.785447120666504,,4.370513916015625,,2,4.414933204650879,,2629
8.884370803833008,,4.406545639038086,,2,4.47782564163208,,2639
8.8751859664917,,4.427272796630859,,2,4.44791316986084,,2649
8.818404197692871,,4.382842063903809,,2,4.4355621337890625,,2659
8.876824378967285,,4.398093223571777,,2,4.478731155395508,,2669
8.800142288208008,,4.371033668518066,,2,4.429108142852783,,2679
8.888994216918945,,4.433361053466797,,2,4.45563268661499,,2689
8.831762313842773,,4.389490127563477,,2,4.442272186279297,,2699
8.816766738891602,,4.378530502319336,,2,4.438236236572266,,2709
8.81515884399414,,4.379436492919922,,2,4.435722827911377,,2719
8.733003616333008,,4.391598224639893,,2,4.341404914855957,,2729
8.714207649230957,,4.34375,,2,4.370457649230957,,2739
8.80044937133789,,4.353728771209717,,2,4.446721076965332,,2749
8.89584732055664,,4.435381889343262,,2,4.460465908050537,,2759
8.854499816894531,,4.370482921600342,,2,4.4840168952941895,,2769
8.709565162658691,,4.3411102294921875,,2,4.368454933166504,,2779
8.795304298400879,,4.353297233581543,,2,4.442007064819336,,2789
8.726152420043945,,4.312088966369629,,2,4.414063930511475,,2799
8.79348373413086,,4.389280319213867,,2,4.404202938079834,,2809
8.800302505493164,,4.377532958984375,,2,4.422769069671631,,2819
8.89090347290039,,4.416479110717773,,2,4.474423885345459,,2829
8.736164093017578,,4.333162784576416,,2,4.403000831604004,,2839
8.657146453857422,,4.305525779724121,,2,4.351620197296143,,2849
8.699254989624023,,4.30677604675293,,2,4.3924784660339355,,2859
8.688375473022461,,4.298233985900879,,2,4.390141487121582,,2869
8.698753356933594,,4.324347496032715,,2,4.374405860900879,,2879
8.738901138305664,,4.293657302856445,,2,4.4452433586120605,,2889
8.768895149230957,,4.334153175354004,,2,4.434741973876953,,2899
8.721517562866211,,4.333710670471191,,2,4.3878068923950195,,2909
8.715764999389648,,4.292728424072266,,2,4.423036575317383,,2919
8.6602144241333,,4.298117160797119,,2,4.362097263336182,,2929
8.715230941772461,,4.330297946929932,,2,4.384932518005371,,2939
8.678461074829102,,4.297289848327637,,2,4.381171226501465,,2949
8.695001602172852,,4.30919075012207,,2,4.385810375213623,,2959
8.67863655090332,,4.302190780639648,,2,4.37644624710083,,2969
8.638936996459961,,4.310661792755127,,2,4.328275203704834,,2979
8.63174057006836,,4.277079105377197,,2,4.354661464691162,,2989
8.667095184326172,,4.294380187988281,,2,4.372714996337891,,2999
8.675773620605469,,4.282860279083252,,2,4.392912864685059,,3009
8.684612274169922,,4.2998175621032715,,2,4.384794235229492,,3019
8.694278717041016,,4.293808937072754,,2,4.40047025680542,,3029
8.7657470703125,,4.325017929077148,,2,4.440729141235352,,3039
8.632970809936523,,4.283592224121094,,2,4.349379062652588,,3049
8.604928970336914,,4.2880706787109375,,2,4.316857814788818,,3059
8.669742584228516,,4.300204277038574,,2,4.369538307189941,,3069
8.612581253051758,,4.2673773765563965,,2,4.345203399658203,,3079
8.637861251831055,,4.283777236938477,,2,4.354084014892578,,3089
8.798035621643066,,4.390648365020752,,2,4.4073872566223145,,3099
8.610042572021484,,4.268340587615967,,2,4.341701507568359,,3109
8.692087173461914,,4.2850189208984375,,2,4.407068252563477,,3119
8.616084098815918,,4.284153938293457,,2,4.331930160522461,,3129
8.711565971374512,,4.339774131774902,,2,4.371791839599609,,3139
8.657270431518555,,4.265265464782715,,2,4.39200496673584,,3149
8.68833065032959,,4.314700126647949,,2,4.373630523681641,,3159
8.706969261169434,,4.309353828430176,,2,4.397615432739258,,3169
8.592963218688965,,4.2799835205078125,,2,4.312979698181152,,3179
8.640167236328125,,4.300904273986816,,2,4.339262962341309,,3189
8.577801704406738,,4.239589214324951,,2,4.338212490081787,,3199
8.668943405151367,,4.270242214202881,,2,4.3987016677856445,,3209
8.603496551513672,,4.270155906677246,,2,4.333340167999268,,3219
8.657842636108398,,4.301596641540527,,2,4.356245517730713,,3229
8.585813522338867,,4.283332824707031,,2,4.302480697631836,,3239
8.620946884155273,,4.307018280029297,,2,4.313928604125977,,3249
8.562884330749512,,4.26711893081665,,2,4.295765399932861,,3259
8.574041366577148,,4.261489391326904,,2,4.312552452087402,,3269
8.571098327636719,,4.2659173011779785,,2,4.305180549621582,,3279
8.624902725219727,,4.264782905578613,,2,4.3601202964782715,,3289
8.657232284545898,,4.244204044342041,,2,4.413027763366699,,3299
8.528375625610352,,4.2386932373046875,,2,4.289682388305664,,3309
8.569507598876953,,4.245577335357666,,2,4.323929786682129,,3319
8.59418773651123,,4.241741180419922,,2,4.352446556091309,,3329
8.477083206176758,,4.230571746826172,,2,4.246511459350586,,3339
8.540525436401367,,4.286149024963379,,2,4.254376411437988,,3349
8.515647888183594,,4.244166374206543,,2,4.271481990814209,,3359
8.607970237731934,,4.248626708984375,,2,4.359343528747559,,3369
8.462677001953125,,4.257903099060059,,2,4.204773902893066,,3379
8.559656143188477,,4.240835189819336,,2,4.318820953369141,,3389
8.5261812210083,,4.235825538635254,,2,4.290355682373047,,3399
8.597799301147461,,4.241229057312012,,2,4.356569766998291,,3409
8.589475631713867,,4.239373207092285,,2,4.350102424621582,,3419
8.638036727905273,,4.274611473083496,,2,4.363424777984619,,3429
8.515551567077637,,4.229687213897705,,2,4.285864353179932,,3439
8.498729705810547,,4.245168209075928,,2,4.253561973571777,,3449
,8.766749382019043,,4.358720302581787,2,,4.408028602600098,3458
8.512693405151367,,4.230377197265625,,3,4.2823166847229,,3459
8.597752571105957,,4.229397773742676,,3,4.368354797363281,,3469
8.592347145080566,,4.247873306274414,,3,4.344473838806152,,3479
8.676617622375488,,4.26054573059082,,3,4.416071891784668,,3489
8.54253101348877,,4.227972030639648,,3,4.314558982849121,,3499
8.549604415893555,,4.234325885772705,,3,4.31527853012085,,3509
8.567127227783203,,4.2316083908081055,,3,4.3355183601379395,,3519
8.573892593383789,,4.23592472076416,,3,4.337968349456787,,3529
8.597299575805664,,4.227382659912109,,3,4.369917392730713,,3539
8.51314926147461,,4.242800712585449,,3,4.270349025726318,,3549
8.627681732177734,,4.259869575500488,,3,4.367812633514404,,3559
8.580090522766113,,4.264362335205078,,3,4.315728187561035,,3569
8.618518829345703,,4.226385116577148,,3,4.392134189605713,,3579
8.481637954711914,,4.2129597663879395,,3,4.268678188323975,,3589
8.662068367004395,,4.261612892150879,,3,4.400455474853516,,3599
8.563913345336914,,4.224949359893799,,3,4.338964462280273,,3609
8.507793426513672,,4.231348991394043,,3,4.276444911956787,,3619
8.511929512023926,,4.235082149505615,,3,4.2768473625183105,,3629
8.558345794677734,,4.233979225158691,,3,4.324366569519043,,3639
8.501205444335938,,4.203584671020508,,3,4.2976202964782715,,3649
8.460172653198242,,4.210396766662598,,3,4.249775409698486,,3659
8.503596305847168,,4.215140342712402,,3,4.288455963134766,,3669
8.519128799438477,,4.199422359466553,,3,4.319706439971924,,3679
8.638873100280762,,4.270150184631348,,3,4.368722915649414,,3689
8.548929214477539,,4.212779998779297,,3,4.336148738861084,,3699
8.379867553710938,,4.191427230834961,,3,4.188439846038818,,3709
8.604503631591797,,4.2622761726379395,,3,4.342226982116699,,3719
8.476629257202148,,4.193830490112305,,3,4.282798767089844,,3729
8.44746208190918,,4.202115535736084,,3,4.245346546173096,,3739
8.453079223632812,,4.217395305633545,,3,4.235683917999268,,3749
8.504262924194336,,4.246004104614258,,3,4.25825834274292,,3759
8.529579162597656,,4.238493919372559,,3,4.291085720062256,,3769
8.397790908813477,,4.182642936706543,,3,4.215148448944092,,3779
8.530694961547852,,4.221294403076172,,3,4.30940055847168,,3789
8.471294403076172,,4.215976715087891,,3,4.255317211151123,,3799
8.542564392089844,,4.216525077819824,,3,4.3260393142700195,,3809
8.461313247680664,,4.201725006103516,,3,4.25958776473999,,3819
8.409765243530273,,4.203065395355225,,3,4.206700325012207,,3829
8.465718269348145,,4.2115020751953125,,3,4.254216194152832,,3839
8.47149658203125,,4.214223861694336,,3,4.257272243499756,,3849
8.585573196411133,,4.262334823608398,,3,4.323238372802734,,3859
8.388228416442871,,4.2042694091796875,,3,4.183959007263184,,3869
8.430623054504395,,4.253342628479004,,3,4.177280426025391,,3879
8.466477394104004,,4.234555244445801,,3,4.231922149658203,,3889
8.453306198120117,,4.243251800537109,,3,4.210054397583008,,3899
8.50197982788086,,4.237762928009033,,3,4.264217376708984,,3909
8.45193862915039,,4.2048139572143555,,3,4.247124671936035,,3919
8.462631225585938,,4.190304279327393,,3,4.272326946258545,,3929
8.442594528198242,,4.211930751800537,,3,4.230664253234863,,3939
8.513450622558594,,4.23109769821167,,3,4.282353401184082,,3949
8.51227855682373,,4.232294082641602,,3,4.279984474182129,,3959
8.405548095703125,,4.212233543395996,,3,4.193314552307129,,3969
8.506464004516602,,4.213662624359131,,3,4.292801856994629,,3979
8.436710357666016,,4.2257914543151855,,3,4.210918426513672,,3989
8.509888648986816,,4.207292556762695,,3,4.302596092224121,,3999
8.397296905517578,,4.189385414123535,,3,4.207911014556885,,4009
8.473651885986328,,4.208831310272217,,3,4.264820575714111,,4019
8.45098876953125,,4.218369960784912,,3,4.232619285583496,,4029
8.445659637451172,,4.216194152832031,,3,4.229465961456299,,4039
8.453197479248047,,4.246967792510986,,3,4.2062296867370605,,4049
8.402105331420898,,4.251214027404785,,3,4.150890827178955,,4059
8.526250839233398,,4.235149383544922,,3,4.291100978851318,,4069
8.577203750610352,,4.299428939819336,,3,4.277774810791016,,4079
8.419795989990234,,4.181405067443848,,3,4.238391399383545,,4089
8.435609817504883,,4.17144775390625,,3,4.264161586761475,,4099
8.465513229370117,,4.189248085021973,,3,4.276265621185303,,4109
8.475725173950195,,4.206587314605713,,3,4.269137859344482,,4119
8.421857833862305,,4.206147193908691,,3,4.215710163116455,,4129
8.399297714233398,,4.168292045593262,,3,4.231006145477295,,4139
8.49488639831543,,4.215291976928711,,3,4.279594421386719,,4149
8.414118766784668,,4.1941728591918945,,3,4.219945907592773,,4159
8.501853942871094,,4.225239276885986,,3,4.276615142822266,,4169
8.433765411376953,,4.203513145446777,,3,4.230252742767334,,4179
8.453624725341797,,4.211791515350342,,3,4.241833686828613,,4189
8.512982368469238,,4.19908332824707,,3,4.313899040222168,,4199
8.300592422485352,,4.178803443908691,,3,4.121789455413818,,4209
8.36865234375,,4.197912216186523,,3,4.170739650726318,,4219
8.397287368774414,,4.170524597167969,,3,4.226762771606445,,4229
8.434131622314453,,4.153002738952637,,3,4.281128883361816,,4239
8.332526206970215,,4.178042411804199,,3,4.154483795166016,,4249
8.48800277709961,,4.193042755126953,,3,4.2949604988098145,,4259
8.369668006896973,,4.1723198890686035,,3,4.197348117828369,,4269
8.399648666381836,,4.180042743682861,,3,4.219606399536133,,4279
8.402448654174805,,4.175870895385742,,3,4.2265777587890625,,4289
8.427127838134766,,4.186489105224609,,3,4.240638256072998,,4299
8.532784461975098,,4.18973970413208,,3,4.343044757843018,,4309
