epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_ih_l0,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_ih_l0
3,999,,,0.05362032353878021,,,,,,,,,,,
3,1009,,,0.05544232204556465,,,,,,,,,,,
3,1019,,,0.058853745460510254,,,,,,,,,,,
3,1029,,,0.05415935069322586,,,,,,,,,,,
3,1039,,,0.05670050531625748,,,,,,,,,,,
3,1049,,,0.05295894667506218,,,,,,,,,,,
3,1059,,,0.05326306074857712,,,,,,,,,,,
3,1069,,,0.052844058722257614,,,,,,,,,,,
3,1079,,,0.05354677513241768,,,,,,,,,,,
3,1089,,,0.05580609664320946,,,,,,,,,,,
3,1099,,,0.056451812386512756,,,,,,,,,,,
3,1109,,,0.05557055398821831,,,,,,,,,,,
3,1119,,,0.059876494109630585,,,,,,,,,,,
3,1129,,,0.056007761508226395,,,,,,,,,,,
3,1131,,,,0.056009840220212936,,,,,,,,,,
4,1139,,,0.05677959322929382,,,,,,,,,,,
4,1149,,,0.056769054383039474,,,,,,,,,,,
4,1159,,,0.055169761180877686,,,,,,,,,,,
4,1169,,,0.05353814736008644,,,,,,,,,,,
4,1179,,,0.05562213063240051,,,,,,,,,,,
4,1189,,,0.05475256219506264,,,,,,,,,,,
4,1199,,,0.06032687798142433,,,,,,,,,,,
4,1209,,,0.05232306569814682,,,,,,,,,,,
4,1219,,,0.059492405503988266,,,,,,,,,,,
4,1229,,,0.056943539530038834,,,,,,,,,,,
4,1239,,,0.05431114882230759,,,,,,,,,,,
4,1249,,,0.05607089027762413,,,,,,,,,,,
4,1259,,,0.05507238581776619,,,,,,,,,,,
4,1269,,,0.05735662579536438,,,,,,,,,,,
4,1279,,,0.057291075587272644,,,,,,,,,,,
4,1289,,,0.052926260977983475,,,,,,,,,,,
4,1299,,,0.052691880613565445,,,,,,,,,,,
4,1309,,,0.05797770991921425,,,,,,,,,,,
4,1319,,,0.059987716376781464,,,,,,,,,,,
4,1329,,,0.05409788712859154,,,,,,,,,,,
4,1339,,,0.054489318281412125,,,,,,,,,,,
4,1349,,,0.058575645089149475,,,,,,,,,,,
4,1359,,,0.056207455694675446,,,,,,,,,,,
4,1369,,,0.053570281714200974,,,,,,,,,,,
4,1379,,,0.05698022246360779,,,,,,,,,,,
4,1389,,,0.05979953333735466,,,,,,,,,,,
4,1399,,,0.054203104227781296,,,,,,,,,,,
4,1409,,,0.055265214294195175,,,,,,,,,,,
4,1414,,,,0.05583202466368675,,,,,,,,,,
5,1419,,,0.05629592016339302,,,,,,,,,,,
5,1429,,,0.05275537446141243,,,,,,,,,,,
5,1439,,,0.05414406582713127,,,,,,,,,,,
5,1449,,,0.051682110875844955,,,,,,,,,,,
5,1459,,,0.053734734654426575,,,,,,,,,,,
5,1469,,,0.05549996346235275,,,,,,,,,,,
5,1479,,,0.05621439218521118,,,,,,,,,,,
5,1489,,,0.05129343271255493,,,,,,,,,,,
5,1499,,,0.05400126799941063,,,,,,,,,,,
5,1509,,,0.057864315807819366,,,,,,,,,,,
5,1519,,,0.0557563342154026,,,,,,,,,,,
5,1529,,,0.055761925876140594,,,,,,,,,,,
5,1539,,,0.05405563861131668,,,,,,,,,,,
5,1549,,,0.05492757260799408,,,,,,,,,,,
5,1559,,,0.05136425048112869,,,,,,,,,,,
5,1569,,,0.059316545724868774,,,,,,,,,,,
5,1579,,,0.05706895515322685,,,,,,,,,,,
5,1589,,,0.054249346256256104,,,,,,,,,,,
5,1599,,,0.05593174323439598,,,,,,,,,,,
5,1609,,,0.05673052743077278,,,,,,,,,,,
5,1619,,,0.05931847542524338,,,,,,,,,,,
5,1629,,,0.05409340560436249,,,,,,,,,,,
5,1639,,,0.059605881571769714,,,,,,,,,,,
5,1649,,,0.05720004066824913,,,,,,,,,,,
5,1659,,,0.05514778941869736,,,,,,,,,,,
5,1669,,,0.053004875779151917,,,,,,,,,,,
5,1679,,,0.05510200187563896,,,,,,,,,,,
5,1689,,,0.056580957025289536,,,,,,,,,,,
5,1697,,,,0.05579017847776413,,,,,,,,,,
6,1699,,,0.05480765923857689,,,,,,,,,,,
6,1709,,,0.05838998779654503,,,,,,,,,,,
6,1719,,,0.05225083976984024,,,,,,,,,,,
6,1729,,,0.05854175239801407,,,,,,,,,,,
6,1739,,,0.05592386797070503,,,,,,,,,,,
6,1749,,,0.05583852529525757,,,,,,,,,,,
6,1759,,,0.05777354538440704,,,,,,,,,,,
6,1769,,,0.0586044117808342,,,,,,,,,,,
6,1779,,,0.04989843815565109,,,,,,,,,,,
6,1789,,,0.05330609530210495,,,,,,,,,,,
6,1799,,,0.05323478952050209,,,,,,,,,,,
6,1809,,,0.058021049946546555,,,,,,,,,,,
6,1819,,,0.05523562431335449,,,,,,,,,,,
7,2029,,,0.054535552859306335,,,,,,,,,,,
7,2039,,,0.056345053017139435,,,,,,,,,,,
7,2049,,,0.05497978255152702,,,,,,,,,,,
7,2059,,,0.055264297872781754,,,,,,,,,,,
7,2069,,,0.05593340843915939,,,,,,,,,,,
7,2079,,,0.0539080910384655,,,,,,,,,,,
7,2089,,,0.059975381940603256,,,,,,,,,,,
7,2099,,,0.05015502870082855,,,,,,,,,,,
7,2109,,,0.05325030907988548,,,,,,,,,,,
7,2119,,,0.057369165122509,,,,,,,,,,,
7,2129,,,0.056431643664836884,,,,,,,,,,,
7,2139,,,0.05572875961661339,,,,,,,,,,,
7,2149,,,0.052554864436388016,,,,,,,,,,,
7,2159,,,0.056368663907051086,,,,,,,,,,,
7,2169,,,0.05623307824134827,,,,,,,,,,,
7,2179,,,0.05707540735602379,,,,,,,,,,,
7,2189,,,0.058392081409692764,,,,,,,,,,,
7,2199,,,0.06075742468237877,,,,,,,,,,,
7,2209,,,0.05499552562832832,,,,,,,,,,,
7,2219,,,0.0535767637193203,,,,,,,,,,,
7,2229,,,0.05863332375884056,,,,,,,,,,,
7,2239,,,0.05577871575951576,,,,,,,,,,,
7,2249,,,0.0508321188390255,,,,,,,,,,,
7,2259,,,0.05353889614343643,,,,,,,,,,,
7,2263,,,,0.055835336446762085,,,,,,,,,,
8,2269,,,0.05730888620018959,,,,,,,,,,,
8,2279,,,0.056483011692762375,,,,,,,,,,,
8,2289,,,0.053634561598300934,,,,,,,,,,,
8,2299,,,0.05616580694913864,,,,,,,,,,,
8,2309,,,0.05273766815662384,,,,,,,,,,,
8,2319,,,0.055178478360176086,,,,,,,,,,,
8,2329,,,0.054183635860681534,,,,,,,,,,,
8,2339,,,0.05803756043314934,,,,,,,,,,,
8,2349,,,0.057233262807130814,,,,,,,,,,,
8,2359,,,0.05769898369908333,,,,,,,,,,,
8,2369,,,0.0556170828640461,,,,,,,,,,,
8,2379,,,0.055241283029317856,,,,,,,,,,,
8,2389,,,0.05726395174860954,,,,,,,,,,,
8,2399,,,0.05681842938065529,,,,,,,,,,,
8,2409,,,0.05775756016373634,,,,,,,,,,,
8,2419,,,0.05536934733390808,,,,,,,,,,,
8,2429,,,0.05868888273835182,,,,,,,,,,,
8,2439,,,0.05615563690662384,,,,,,,,,,,
8,2449,,,0.05560818314552307,,,,,,,,,,,
8,2459,,,0.055741265416145325,,,,,,,,,,,
8,2469,,,0.05335094407200813,,,,,,,,,,,
8,2479,,,0.05406904220581055,,,,,,,,,,,
