epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.6174847483634949,,,,,,
0,19,,,0.5769605040550232,,,,,,
0,29,,,0.5437818169593811,,,,,,
0,39,,,0.520294725894928,,,,,,
0,49,,,0.488739550113678,,,,,,
0,57,,,,,,0.5297552943229675,0.0019453509012237191,0.44790440797805786,0.020746739581227303
0,57,0.49429166316986084,0.01607893407344818,,0.542630136013031,0.01614023931324482,,,,
1,59,,,0.4639985263347626,,,,,,
1,69,,,0.439693808555603,,,,,,
1,79,,,0.41999486088752747,,,,,,
1,89,,,0.4075465202331543,,,,,,
1,99,,,0.378412663936615,,,,,,
1,109,,,0.36164721846580505,,,,,,
1,115,,,,,,0.537513792514801,0.0004807435907423496,0.3387729525566101,0.024229392409324646
1,115,0.5007014870643616,0.008394584059715271,,0.40491318702697754,0.016146311536431313,,,,
2,119,,,0.3471137285232544,,,,,,
2,129,,,0.33252614736557007,,,,,,
2,139,,,0.3195199966430664,,,,,,
2,149,,,0.307087242603302,,,,,,
2,159,,,0.2944430112838745,,,,,,
2,169,,,0.27746301889419556,,,,,,
2,173,,,,,,0.543741762638092,4.882317807641812e-05,0.26096946001052856,0.02678510919213295
2,173,0.5037276148796082,0.0036969713401049376,,0.30920374393463135,0.01593891531229019,,,,
3,179,,,0.26494890451431274,,,,,,
3,189,,,0.259806752204895,,,,,,
3,199,,,0.24618133902549744,,,,,,
3,209,,,0.23171555995941162,,,,,,
3,219,,,0.22524617612361908,,,,,,
3,229,,,0.21884948015213013,,,,,,
3,231,,,,,,0.540763795375824,0.0,0.2067456692457199,0.02767815813422203
3,231,0.4962086081504822,0.0016085741808637977,,0.2416563779115677,0.016047446057200432,,,,
4,239,,,0.21057960391044617,,,,,,
4,249,,,0.2045668363571167,,,,,,
4,259,,,0.20125649869441986,,,,,,
4,269,,,0.19009345769882202,,,,,,
4,279,,,0.18647222220897675,,,,,,
4,289,,,0.17793861031532288,,,,,,
4,289,,,,,,0.5453743934631348,0.0,0.16878440976142883,0.0281229168176651
4,289,0.5110003352165222,0.00016390177188441157,,0.19440259039402008,0.015883680433034897,,,,
5,299,,,0.17090614140033722,,,,,,
5,309,,,0.16436873376369476,,,,,,
5,319,,,0.1642073392868042,,,,,,
5,329,,,0.1577487587928772,,,,,,
5,339,,,0.1476837545633316,,,,,,
5,347,,,,,,0.5517059564590454,0.0,0.14206908643245697,0.029409633949398994
5,347,0.5060944557189941,3.5210399801144376e-05,,0.1608145385980606,0.016139917075634003,,,,
6,349,,,0.15135294198989868,,,,,,
6,359,,,0.14625149965286255,,,,,,
6,369,,,0.14079128205776215,,,,,,
6,379,,,0.1329343467950821,,,,,,
6,389,,,0.13418839871883392,,,,,,
6,399,,,0.1235654354095459,,,,,,
6,405,,,,,,0.5562267899513245,0.0,0.12289339303970337,0.03015277534723282
6,405,0.4927842617034912,4.415772491483949e-05,,0.13739678263664246,0.016391275450587273,,,,
7,409,,,0.1272539347410202,,,,,,
7,419,,,0.1251235455274582,,,,,,
7,429,,,0.12233877927064896,,,,,,
7,439,,,0.11560536921024323,,,,,,
7,449,,,0.12315159291028976,,,,,,
7,459,,,0.11487210541963577,,,,,,
7,463,,,,,,0.5585456490516663,0.0,0.10889837890863419,0.030227798968553543
7,463,0.506626307964325,3.5156612284481525e-05,,0.12009619921445847,0.017063139006495476,,,,
8,469,,,0.10694678127765656,,,,,,
8,479,,,0.11321721971035004,,,,,,
8,489,,,0.1063932403922081,,,,,,
8,499,,,0.10577764362096786,,,,,,
8,509,,,0.1005166620016098,,,,,,
8,519,,,0.10386142134666443,,,,,,
8,521,,,,,,0.5604554414749146,0.0,0.09849229454994202,0.03013235330581665
8,521,0.5008442997932434,5.294270522426814e-05,,0.1077933982014656,0.016383197158575058,,,,
9,529,,,0.10067204385995865,,,,,,
9,539,,,0.09626884758472443,,,,,,
9,549,,,0.10003940016031265,,,,,,
9,559,,,0.09556981921195984,,,,,,
9,569,,,0.09701661020517349,,,,,,
9,579,,,0.09349732100963593,,,,,,
9,579,,,,,,0.5613781809806824,0.0,0.09060531109571457,0.029660111293196678
9,579,0.5035527348518372,7.831364928279072e-05,,0.09788734465837479,0.01666356809437275,,,,
10,589,,,0.0969708114862442,,,,,,
10,599,,,0.09020843356847763,,,,,,
10,609,,,0.09409689903259277,,,,,,
10,619,,,0.09767859429121017,,,,,,
10,629,,,0.090716652572155,,,,,,
10,637,,,,,,0.5618464946746826,0.0,0.08451013267040253,0.02948460914194584
10,637,0.5039286613464355,7.902288780314848e-05,,0.09084628522396088,0.017225416377186775,,,,
11,639,,,0.08813855797052383,,,,,,
11,649,,,0.0865526795387268,,,,,,
11,659,,,0.0825958326458931,,,,,,
11,669,,,0.07942945510149002,,,,,,
11,679,,,0.08913559466600418,,,,,,
11,689,,,0.07811463624238968,,,,,,
11,695,,,,,,0.5594260096549988,0.0,0.07969643175601959,0.029391247779130936
11,695,0.517569363117218,0.00014844461111351848,,0.08499400317668915,0.01816091127693653,,,,
12,699,,,0.08543606102466583,,,,,,
12,709,,,0.07923322916030884,,,,,,
12,719,,,0.08053603768348694,,,,,,
12,729,,,0.07988808304071426,,,,,,
12,739,,,0.07758867740631104,,,,,,
12,749,,,0.07780703902244568,,,,,,
12,753,,,,,,0.5601165890693665,8.517161768395454e-05,0.07571957260370255,0.030550742521882057
12,753,0.5191123485565186,0.0006713578477501869,,0.08031739294528961,0.020032115280628204,,,,
13,759,,,0.07989273965358734,,,,,,
13,769,,,0.07503942400217056,,,,,,
13,779,,,0.07687307894229889,,,,,,
13,789,,,0.0816386416554451,,,,,,
13,799,,,0.07047662138938904,,,,,,
13,809,,,0.07830468565225601,,,,,,
13,811,,,,,,0.5630321502685547,0.0010416536824777722,0.07252999395132065,0.03225652500987053
13,811,0.5196601152420044,0.002009578514844179,,0.07652236521244049,0.02121046744287014,,,,
14,819,,,0.07390066236257553,,,,,,
14,829,,,0.07624763995409012,,,,,,
14,839,,,0.07256878912448883,,,,,,
14,849,,,0.06975482404232025,,,,,,
14,859,,,0.06893879920244217,,,,,,
14,869,,,0.07514835894107819,,,,,,
14,869,,,,,,0.5713501572608948,0.0012968775117769837,0.07000591605901718,0.03481672331690788
14,869,0.5210289359092712,0.00358578865416348,,0.07343655079603195,0.024112049490213394,,,,
15,879,,,0.06977450102567673,,,,,,
15,889,,,0.07080050557851791,,,,,,
15,899,,,0.06895621120929718,,,,,,
15,909,,,0.06626900285482407,,,,,,
15,919,,,0.07519170641899109,,,,,,
15,927,,,,,,0.5674599409103394,0.005365964490920305,0.06763724982738495,0.037833452224731445
15,927,0.525012195110321,0.004897577688097954,,0.07068503648042679,0.024497002363204956,,,,
16,929,,,0.070431649684906,,,,,,
16,939,,,0.06829642504453659,,,,,,
