epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
0,0,,,,,,,,,,,0.0,13.066376686096191,0.0,12.44494915008545,0.0,0.0,0.0,0.0,19.604408264160156,19.5855770111084,27.7027587890625,19.627710342407227
0,0,,,,,,,,,,,,,,,,,,,,,,
0,0,0.4946031868457794,0.021022170782089233,,,0.09931225153273678,0.015302264131605625,,,,,,,,,,,,,,,,
0,9,,,0.09899161756038666,,,,,,,,,,,,,,,,,,,
0,19,,,0.0882447212934494,,,,,,,,,,,,,,,,,,,
0,29,,,0.07545594871044159,,,,,,,,,,,,,,,,,,,
0,39,,,0.05834367498755455,,,,,,,,,,,,,,,,,,,
0,49,,,0.04724586382508278,,,,,,,,,,,,,,,,,,,
0,59,,,0.04332711920142174,,,,,,,,,,,,,,,,,,,
0,69,,,0.02623426355421543,,,,,,,,,,,,,,,,,,,
0,79,,,0.03235040605068207,,,,,,,,,,,,,,,,,,,
0,89,,,0.036657724529504776,,,,,,,,,,,,,,,,,,,
0,99,,,0.027182281017303467,,,,,,,,,,,,,,,,,,,
0,109,,,0.027002530172467232,,,,,,,,,,,,,,,,,,,
0,119,,,0.022106055170297623,,,,,,,,,,,,,,,,,,,
0,129,,,0.025401391088962555,,,,,,,,,,,,,,,,,,,
0,139,,,0.0174344964325428,,,,,,,,,,,,,,,,,,,
0,149,,,0.01648423820734024,,,,,,,,,,,,,,,,,,,
0,159,,,0.01848566345870495,,,,,,,,,,,,,,,,,,,
0,169,,,0.02037649042904377,,,,,,,,,,,,,,,,,,,
0,179,,,0.0170542411506176,,,,,,,,,,,,,,,,,,,
0,189,,,0.01894870214164257,,,,,,,,,,,,,,,,,,,
0,199,,,0.019821057096123695,,,,,,,,,,,,,,,,,,,
0,209,,,0.01574818603694439,,,,,,,,,,,,,,,,,,,
0,219,,,0.013802873902022839,,,,,,,,,,,,,,,,,,,
