epoch,step,total_grad_norm,total_weight_norm,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_auc_eval,val_f1,val_f1_eval,val_loss,val_loss_eval,val_map,val_map_eval
0,0,,,0.5010759830474854,0.016649387776851654,,,0.731835437150478,0.015146146528422832,,0.4982071816921234,,0.018089208751916885,,0.731573726449694,,0.01717899926006794
0,9,,,,,0.7248875498771667,,,,,,,,,,,
0,19,,,,,0.6136825084686279,,,,,,,,,,,
0,29,,,,,0.5639483332633972,,,,,,,,,,,
0,39,,,,,0.5304410457611084,,,,,,,,,,,
0,49,,,,,0.5048906207084656,,,,,,,,,,,
0,59,,,,,0.4778900146484375,,,,,,,,,,,
0,69,,,,,0.45448559522628784,,,,,,,,,,,
0,79,,,,,0.4329744875431061,,,,,,,,,,,
0,89,,,,,0.413226455450058,,,,,,,,,,,
0,99,,,,,0.3943171501159668,,,,,,,,,,,
0,109,,,,,0.37509241700172424,,,,,,,,,,,
0,119,,,,,0.35797134041786194,,,,,,,,,,,
0,129,,,,,0.3428665101528168,,,,,,,,,,,
0,139,,,,,0.3232439458370209,,,,,,,,,,,
0,149,,,,,0.31211408972740173,,,,,,,,,,,
0,159,,,,,0.296895295381546,,,,,,,,,,,
0,169,,,,,0.2811962962150574,,,,,,,,,,,
0,179,,,,,0.27335917949676514,,,,,,,,,,,
0,189,,,,,0.26088300347328186,,,,,,,,,,,
0,199,,,,,0.25289466977119446,,,,,,,,,,,
0,209,,,,,0.23987187445163727,,,,,,,,,,,
0,219,,,,,0.22708486020565033,,,,,,,,,,,
0,229,,,,,0.22112247347831726,,,,,,,,,,,
0,239,,,,,0.21282802522182465,,,,,,,,,,,
0,249,,,,,0.20639531314373016,,,,,,,,,,,
0,259,,,,,0.19560326635837555,,,,,,,,,,,
0,269,,,,,0.1898898035287857,,,,,,,,,,,
0,279,,,,,0.18311633169651031,,,,,,,,,,,
0,0,0.18826321957426276,71.74173160380668,,,,,,,,,,,,,,
0,282,,,,,,0.3411598205566406,,,,,,,,,,
1,289,,,,,0.17610222101211548,,,,,,,,,,,
1,299,,,,,0.17166003584861755,,,,,,,,,,,
1,309,,,,,0.1652182936668396,,,,,,,,,,,
1,319,,,,,0.1584162563085556,,,,,,,,,,,
1,329,,,,,0.15212608873844147,,,,,,,,,,,
1,339,,,,,0.15362772345542908,,,,,,,,,,,
1,349,,,,,0.14793984591960907,,,,,,,,,,,
1,359,,,,,0.14256004989147186,,,,,,,,,,,
1,369,,,,,0.13602186739444733,,,,,,,,,,,
1,379,,,,,0.13379225134849548,,,,,,,,,,,
1,389,,,,,0.13242653012275696,,,,,,,,,,,
1,399,,,,,0.12826208770275116,,,,,,,,,,,
1,409,,,,,0.12290003150701523,,,,,,,,,,,
1,419,,,,,0.12267187237739563,,,,,,,,,,,
1,429,,,,,0.1199473962187767,,,,,,,,,,,
1,439,,,,,0.11808228492736816,,,,,,,,,,,
1,449,,,,,0.11367912590503693,,,,,,,,,,,
1,459,,,,,0.11081106960773468,,,,,,,,,,,
1,469,,,,,0.10957151651382446,,,,,,,,,,,
1,479,,,,,0.11036422848701477,,,,,,,,,,,
