epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval
0,0,0.5056237578392029,0.016551630571484566,,,0.6934618073351243,0.015560450032353401
0,9,,,0.6935573816299438,,,
0,19,,,0.27074265480041504,,,
0,29,,,0.0732380598783493,,,
0,39,,,0.07359234243631363,,,
0,49,,,0.06773795932531357,,,
0,59,,,0.06659914553165436,,,
0,69,,,0.0567929744720459,,,
0,79,,,0.0651666522026062,,,
0,89,,,0.05891529470682144,,,
0,99,,,0.06180921569466591,,,
0,109,,,0.06013740226626396,,,
0,119,,,0.06058553233742714,,,
0,129,,,0.06080026552081108,,,
0,139,,,0.05704863741993904,,,
0,149,,,0.06386246532201767,,,
0,159,,,0.060582470148801804,,,
0,169,,,0.06261669844388962,,,
0,179,,,0.06146607547998428,,,
0,189,,,0.06005837395787239,,,
0,199,,,0.05643802508711815,,,
0,209,,,0.05904705822467804,,,
0,219,,,0.05631645396351814,,,
0,229,,,0.05621187761425972,,,
0,239,,,0.06011955440044403,,,
0,249,,,0.05592503398656845,,,
0,259,,,0.05819025635719299,,,
0,269,,,0.05549770966172218,,,
0,279,,,0.056558720767498016,,,
0,282,,,,0.08012053370475769,,
1,289,,,0.058660779148340225,,,
1,299,,,0.05937037244439125,,,
1,309,,,0.0577949695289135,,,
1,319,,,0.059225913137197495,,,
1,329,,,0.05853741243481636,,,
1,339,,,0.0558231920003891,,,
1,349,,,0.05670948326587677,,,
1,359,,,0.059190768748521805,,,
1,369,,,0.05511757731437683,,,
1,379,,,0.05714007467031479,,,
1,389,,,0.0556400865316391,,,
1,399,,,0.05870528519153595,,,
1,409,,,0.06104481220245361,,,
1,419,,,0.055414654314517975,,,
1,429,,,0.05181675776839256,,,
1,439,,,0.05581451952457428,,,
1,449,,,0.06104189157485962,,,
1,459,,,0.055052660405635834,,,
1,469,,,0.054827429354190826,,,
1,479,,,0.05678519606590271,,,
1,489,,,0.05927082896232605,,,
1,499,,,0.052938058972358704,,,
1,509,,,0.054897110909223557,,,
1,519,,,0.059251818805933,,,
1,529,,,0.0559249147772789,,,
1,539,,,0.05520770698785782,,,
1,549,,,0.05527463182806969,,,
1,559,,,0.056062936782836914,,,
1,565,,,,0.05699671059846878,,
2,569,,,0.05396367609500885,,,
2,579,,,0.05679934099316597,,,
2,589,,,0.0512583963572979,,,
2,599,,,0.05326593667268753,,,
