epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
245,69617,,,0.044933684170246124,,,,,,
246,69900,,,0.04482049122452736,,,,,,
247,70183,,,0.044852327555418015,,,,,,
248,70466,,,0.04478706046938896,,,,,,
249,70749,,,0.044880710542201996,,,,,,
250,71032,,,0.04490946605801582,,,,,,
251,71315,,,0.04486146196722984,,,,,,
252,71598,,,0.04488663375377655,,,,,,
253,71881,,,0.044835466891527176,,,,,,
254,72164,,,0.04487127810716629,,,,,,
255,72447,,,0.044844504445791245,,,,,,
256,72730,,,0.044850077480077744,,,,,,
257,73013,,,0.0448809452354908,,,,,,
258,73296,,,0.044809143990278244,,,,,,
259,73579,,,0.04487275332212448,,,,,,
260,73862,,,0.04494057223200798,,,,,,
261,74145,,,0.04493670165538788,,,,,,
262,74428,,,0.044737327843904495,,,,,,
263,74711,,,0.04499214515089989,,,,,,
264,74994,,,0.04490124434232712,,,,,,
265,75277,,,0.04488049075007439,,,,,,
266,75560,,,0.044876594096422195,,,,,,
267,75843,,,0.044976647943258286,,,,,,
268,76126,,,0.044865939766168594,,,,,,
269,76409,,,0.04491487890481949,,,,,,
270,76692,,,0.044880080968141556,,,,,,
271,76975,,,0.044862452894449234,,,,,,
272,77258,,,0.04492559656500816,,,,,,
273,77541,,,0.04489647597074509,,,,,,
274,77824,,,0.04476850852370262,,,,,,
275,78107,,,0.04489836469292641,,,,,,
276,78390,,,0.04490291699767113,,,,,,
277,78673,,,0.04488305374979973,,,,,,
278,78956,,,0.044885095208883286,,,,,,
279,79239,,,0.044935207813978195,,,,,,
280,79522,,,0.044779546558856964,,,,,,
281,79805,,,0.04481624811887741,,,,,,
282,80088,,,0.04484406113624573,,,,,,
283,80371,,,0.044870346784591675,,,,,,
284,80654,,,0.044958192855119705,,,,,,
285,80937,,,0.04480704292654991,,,,,,
286,81220,,,0.0448831282556057,,,,,,
287,81503,,,0.044925469905138016,,,,,,
288,81786,,,0.044786956161260605,,,,,,
289,82069,,,0.044860173016786575,,,,,,
290,82352,,,0.044839706271886826,,,,,,
291,82635,,,0.04498324170708656,,,,,,
292,82918,,,0.0447576642036438,,,,,,
293,83201,,,0.04475930705666542,,,,,,
294,83484,,,0.04478944465517998,,,,,,
295,83767,,,0.04488131403923035,,,,,,
296,84050,,,0.044809598475694656,,,,,,
297,84333,,,0.04496288299560547,,,,,,
298,84616,,,0.04470571130514145,,,,,,
299,299,0.8403738141059875,0.02110748365521431,,0.044738941287990164,0.07679261267185211,,,,
299,84899,,,,,,0.37279704213142395,0.02056967467069626,0.0447736419737339,0.12437238544225693
299,84899,,,0.04491916298866272,,,,,,
300,85182,,,0.044681817293167114,,,,,,
301,85465,,,0.044779613614082336,,,,,,
302,85748,,,0.04480907320976257,,,,,,
303,86031,,,0.044824060052633286,,,,,,
304,86314,,,0.04477221146225929,,,,,,
305,86597,,,0.04485554248094559,,,,,,
306,86880,,,0.044722165912389755,,,,,,
307,87163,,,0.04484547674655914,,,,,,
308,87446,,,0.04493873566389084,,,,,,
309,87729,,,0.04481544718146324,,,,,,
310,88012,,,0.044759441167116165,,,,,,
311,88295,,,0.04476327821612358,,,,,,
312,88578,,,0.04468734934926033,,,,,,
313,88861,,,0.04481290653347969,,,,,,
314,89144,,,0.044769078493118286,,,,,,
315,89427,,,0.04487079009413719,,,,,,
316,89710,,,0.044905081391334534,,,,,,
317,89993,,,0.044743381440639496,,,,,,
318,90276,,,0.04477083683013916,,,,,,
319,90559,,,0.044675562530756,,,,,,
320,90842,,,0.04479452222585678,,,,,,
321,91125,,,0.044800110161304474,,,,,,
322,91408,,,0.044880498200654984,,,,,,
323,91691,,,0.044808946549892426,,,,,,
324,91974,,,0.044902704656124115,,,,,,
325,92257,,,0.044794052839279175,,,,,,
326,92540,,,0.04474233090877533,,,,,,
327,92823,,,0.04485170915722847,,,,,,
328,93106,,,0.044680289924144745,,,,,,
329,93389,,,0.04483169689774513,,,,,,
330,93672,,,0.04480560123920441,,,,,,
331,93955,,,0.04476972296833992,,,,,,
332,94238,,,0.0448390394449234,,,,,,
333,94521,,,0.04481733217835426,,,,,,
334,94804,,,0.04479556158185005,,,,,,
335,95087,,,0.044839709997177124,,,,,,
336,95370,,,0.044801995158195496,,,,,,
337,95653,,,0.04474078118801117,,,,,,
338,95936,,,0.04460599273443222,,,,,,
339,96219,,,0.044720686972141266,,,,,,
340,96502,,,0.04482438042759895,,,,,,
341,96785,,,0.04463100805878639,,,,,,
342,97068,,,0.04482946917414665,,,,,,
343,97351,,,0.04476556181907654,,,,,,
344,97634,,,0.04467087239027023,,,,,,
345,97917,,,0.04487457871437073,,,,,,
346,98200,,,0.04458427056670189,,,,,,
347,98483,,,0.044870879501104355,,,,,,
348,98766,,,0.04476756975054741,,,,,,
349,99049,,,0.04487017169594765,,,,,,
350,99332,,,0.04461990296840668,,,,,,
351,99615,,,0.04477725923061371,,,,,,
352,99898,,,0.04475700110197067,,,,,,
353,100181,,,0.04478093236684799,,,,,,
354,100464,,,0.0446564257144928,,,,,,
355,100747,,,0.044652242213487625,,,,,,
356,101030,,,0.0447336882352829,,,,,,
357,101313,,,0.04473266005516052,,,,,,
358,101596,,,0.044726233929395676,,,,,,
359,101879,,,0.04483241215348244,,,,,,
360,102162,,,0.044668927788734436,,,,,,
361,102445,,,0.04487702250480652,,,,,,
362,102728,,,0.04466842859983444,,,,,,
363,103011,,,0.04470377042889595,,,,,,
364,103294,,,0.044680155813694,,,,,,
365,103577,,,0.04472116380929947,,,,,,
366,103860,,,0.04466068744659424,,,,,,
367,104143,,,0.04470887780189514,,,,,,
368,104426,,,0.044615037739276886,,,,,,
369,104709,,,0.04469514638185501,,,,,,
370,104992,,,0.0447409488260746,,,,,,
371,105275,,,0.0446956567466259,,,,,,
372,105558,,,0.04468231648206711,,,,,,
373,105841,,,0.044757161289453506,,,,,,
374,106124,,,0.044756438583135605,,,,,,
375,106407,,,0.044765446335077286,,,,,,
376,106690,,,0.04470653831958771,,,,,,
377,106973,,,0.0447099506855011,,,,,,
378,107256,,,0.044713836163282394,,,,,,
379,107539,,,0.0448494516313076,,,,,,
380,107822,,,0.044718120247125626,,,,,,
381,108105,,,0.044655345380306244,,,,,,
382,108388,,,0.044628776609897614,,,,,,
383,108671,,,0.0445585623383522,,,,,,
384,108954,,,0.04465901851654053,,,,,,
385,109237,,,0.044655051082372665,,,,,,
386,109520,,,0.044877443462610245,,,,,,
387,109803,,,0.044649843126535416,,,,,,
388,110086,,,0.04480128735303879,,,,,,
389,110369,,,0.04457295313477516,,,,,,
390,110652,,,0.04471798986196518,,,,,,
391,110935,,,0.04479387402534485,,,,,,
392,111218,,,0.044715892523527145,,,,,,
393,111501,,,0.04469306021928787,,,,,,
394,111784,,,0.04465005546808243,,,,,,
395,112067,,,0.044722817838191986,,,,,,
396,112350,,,0.04468994587659836,,,,,,
397,112633,,,0.04476536065340042,,,,,,
398,112916,,,0.04467473924160004,,,,,,
399,399,0.844910740852356,0.018593594431877136,,0.044660780808547136,0.07763528823852539,,,,
399,113199,,,,,,0.3733993470668793,0.018048705533146858,0.04475836828351021,0.12573939561843872
399,113199,,,0.044790107756853104,,,,,,
400,113482,,,0.04458524286746979,,,,,,
401,113765,,,0.044719986617565155,,,,,,
402,114048,,,0.044680505990982056,,,,,,
403,114331,,,0.044736262410879135,,,,,,
404,114614,,,0.04463840648531914,,,,,,
405,114897,,,0.04461211338639259,,,,,,
406,115180,,,0.04473662003874779,,,,,,
407,115463,,,0.0446380116045475,,,,,,
408,115746,,,0.04474911093711853,,,,,,
409,116029,,,0.04471566528081894,,,,,,
410,116312,,,0.044530440121889114,,,,,,
411,116595,,,0.04471192508935928,,,,,,
412,116878,,,0.04480350390076637,,,,,,
413,117161,,,0.04466719180345535,,,,,,
414,117444,,,0.04456932097673416,,,,,,
415,117727,,,0.04460839554667473,,,,,,
416,118010,,,0.04463370516896248,,,,,,
417,118293,,,0.04466477036476135,,,,,,
418,118576,,,0.04473087564110756,,,,,,
419,118859,,,0.04470844939351082,,,,,,
420,119142,,,0.044642768800258636,,,,,,
421,119425,,,0.04468930885195732,,,,,,
422,119708,,,0.04470064491033554,,,,,,
423,119991,,,0.04455786198377609,,,,,,
424,120274,,,0.04471418261528015,,,,,,
425,120557,,,0.04476161301136017,,,,,,
426,120840,,,0.04457622766494751,,,,,,
427,121123,,,0.04468124359846115,,,,,,
428,121406,,,0.04452341049909592,,,,,,
429,121689,,,0.04462859407067299,,,,,,
430,121972,,,0.04462568461894989,,,,,,
431,122255,,,0.04466034471988678,,,,,,
432,122538,,,0.04467391222715378,,,,,,
433,122821,,,0.044682420790195465,,,,,,
434,123104,,,0.04460100457072258,,,,,,
435,123387,,,0.04468121379613876,,,,,,
436,123670,,,0.044648755341768265,,,,,,
437,123953,,,0.04461672157049179,,,,,,
438,124236,,,0.0447114035487175,,,,,,
439,124519,,,0.044503774493932724,,,,,,
440,124802,,,0.04477103054523468,,,,,,
441,125085,,,0.044565729796886444,,,,,,
442,125368,,,0.0445956289768219,,,,,,
443,125651,,,0.0446491464972496,,,,,,
444,125934,,,0.044689685106277466,,,,,,
445,126217,,,0.044650848954916,,,,,,
446,126500,,,0.044675905257463455,,,,,,
447,126783,,,0.04453548043966293,,,,,,
448,127066,,,0.04456644877791405,,,,,,
449,127349,,,0.044535379856824875,,,,,,
450,127632,,,0.04465418681502342,,,,,,
451,127915,,,0.04463367164134979,,,,,,
452,128198,,,0.04461203143000603,,,,,,
453,128481,,,0.044827233999967575,,,,,,
454,128764,,,0.044681839644908905,,,,,,
455,129047,,,0.04482809081673622,,,,,,
456,129330,,,0.0445367656648159,,,,,,
457,129613,,,0.04449101537466049,,,,,,
458,129896,,,0.04463768005371094,,,,,,
459,130179,,,0.04482603073120117,,,,,,
460,130462,,,0.04459749907255173,,,,,,
461,130745,,,0.04456072673201561,,,,,,
462,131028,,,0.04458744451403618,,,,,,
463,131311,,,0.04468043893575668,,,,,,
464,131594,,,0.044544342905282974,,,,,,
465,131877,,,0.04469325765967369,,,,,,
466,132160,,,0.04459036514163017,,,,,,
467,132443,,,0.04457301273941994,,,,,,
468,132726,,,0.04461630433797836,,,,,,
469,133009,,,0.04459843039512634,,,,,,
470,133292,,,0.04465825483202934,,,,,,
471,133575,,,0.04466954246163368,,,,,,
472,133858,,,0.04457268491387367,,,,,,
473,134141,,,0.04449102282524109,,,,,,
474,134424,,,0.0444195494055748,,,,,,
475,134707,,,0.04462498426437378,,,,,,
476,134990,,,0.04468822479248047,,,,,,
477,135273,,,0.04450592026114464,,,,,,
478,135556,,,0.04443271458148956,,,,,,
479,135839,,,0.044751107692718506,,,,,,
480,136122,,,0.044705625623464584,,,,,,
481,136405,,,0.04462899640202522,,,,,,
482,136688,,,0.04456564038991928,,,,,,
483,136971,,,0.04456993564963341,,,,,,
484,137254,,,0.04460958018898964,,,,,,
485,137537,,,0.0445706881582737,,,,,,
486,137820,,,0.04466955363750458,,,,,,
487,138103,,,0.044537536799907684,,,,,,
488,138386,,,0.044436242431402206,,,,,,
489,138669,,,0.04454265162348747,,,,,,
490,138952,,,0.044501546770334244,,,,,,
491,139235,,,0.04466461390256882,,,,,,
492,139518,,,0.0445924811065197,,,,,,
493,139801,,,0.044541969895362854,,,,,,
494,140084,,,0.04469284787774086,,,,,,
495,140367,,,0.0446305014193058,,,,,,
496,140650,,,0.04449830576777458,,,,,,
497,140933,,,0.0446212962269783,,,,,,
498,141216,,,0.04461134970188141,,,,,,
499,499,0.8385663628578186,0.020881902426481247,,0.04463907032360175,0.07751433551311493,,,,
499,141499,,,,,,0.3708091974258423,0.02060852199792862,0.04481789097189903,0.12310502678155899
499,141499,,,0.044592659920454025,,,,,,
500,141782,,,0.04453267157077789,,,,,,
501,142065,,,0.0445762537419796,,,,,,
502,142348,,,0.044529806822538376,,,,,,
503,142631,,,0.04476075991988182,,,,,,
504,142914,,,0.04455019161105156,,,,,,
505,143197,,,0.0446217879652977,,,,,,
506,143480,,,0.044635970145463943,,,,,,
507,143763,,,0.04454771801829338,,,,,,
508,144046,,,0.04451289772987366,,,,,,
509,144329,,,0.04447018727660179,,,,,,
510,144612,,,0.04464608430862427,,,,,,
511,144895,,,0.04448016360402107,,,,,,
512,145178,,,0.04439888149499893,,,,,,
513,145461,,,0.044596996158361435,,,,,,
514,145744,,,0.0446614995598793,,,,,,
515,146027,,,0.044412948191165924,,,,,,
516,146310,,,0.04445914551615715,,,,,,
517,146593,,,0.044561345130205154,,,,,,
518,146876,,,0.04466778039932251,,,,,,
519,147159,,,0.044407181441783905,,,,,,
520,147442,,,0.044520776718854904,,,,,,
521,147725,,,0.04440460726618767,,,,,,
522,148008,,,0.044546905905008316,,,,,,
523,148291,,,0.04461276903748512,,,,,,
524,148574,,,0.04459095001220703,,,,,,
525,148857,,,0.044527508318424225,,,,,,
526,149140,,,0.04452642425894737,,,,,,
527,149423,,,0.04440493881702423,,,,,,
528,149706,,,0.0445387028157711,,,,,,
529,149989,,,0.044461823999881744,,,,,,
530,150272,,,0.04469843953847885,,,,,,
531,150555,,,0.044569648802280426,,,,,,
532,150838,,,0.044459983706474304,,,,,,
533,151121,,,0.04456101357936859,,,,,,
534,151404,,,0.04446425288915634,,,,,,
535,151687,,,0.044414691627025604,,,,,,
536,151970,,,0.04449208825826645,,,,,,
537,152253,,,0.04447418451309204,,,,,,
538,152536,,,0.04448840022087097,,,,,,
539,152819,,,0.04448425769805908,,,,,,
540,153102,,,0.04444773495197296,,,,,,
541,153385,,,0.044554099440574646,,,,,,
542,153668,,,0.0443807989358902,,,,,,
543,153951,,,0.044466402381658554,,,,,,
544,154234,,,0.04442291334271431,,,,,,
545,154517,,,0.0444379523396492,,,,,,
546,154800,,,0.044497035443782806,,,,,,
547,155083,,,0.04451914504170418,,,,,,
548,155366,,,0.04449819028377533,,,,,,
549,155649,,,0.04442383348941803,,,,,,
550,155932,,,0.04449762403964996,,,,,,
551,156215,,,0.044651877135038376,,,,,,
552,156498,,,0.04441026598215103,,,,,,
553,156781,,,0.044459324330091476,,,,,,
554,157064,,,0.04442967474460602,,,,,,
555,157347,,,0.04446987062692642,,,,,,
556,157630,,,0.04433698579668999,,,,,,
557,157913,,,0.04451270401477814,,,,,,
558,158196,,,0.04454858601093292,,,,,,
559,158479,,,0.04459843039512634,,,,,,
560,158762,,,0.04436742886900902,,,,,,
561,159045,,,0.04456647112965584,,,,,,
562,159328,,,0.04449840635061264,,,,,,
563,159611,,,0.04444846510887146,,,,,,
564,159894,,,0.04436252638697624,,,,,,
565,160177,,,0.04456908255815506,,,,,,
566,160460,,,0.04445084184408188,,,,,,
567,160743,,,0.04434473440051079,,,,,,
568,161026,,,0.04440828412771225,,,,,,
569,161309,,,0.044419120997190475,,,,,,
570,161592,,,0.04446779564023018,,,,,,
571,161875,,,0.04452269896864891,,,,,,
572,162158,,,0.04453705623745918,,,,,,
573,162441,,,0.044370781630277634,,,,,,
574,162724,,,0.04453497752547264,,,,,,
575,163007,,,0.04455926641821861,,,,,,
576,163290,,,0.044479455798864365,,,,,,
577,163573,,,0.044452864676713943,,,,,,
578,163856,,,0.04448845610022545,,,,,,
579,164139,,,0.044443801045417786,,,,,,
580,164422,,,0.04446776956319809,,,,,,
581,164705,,,0.044509224593639374,,,,,,
582,164988,,,0.044596295803785324,,,,,,
583,165271,,,0.044400639832019806,,,,,,
584,165554,,,0.04438091069459915,,,,,,
585,165837,,,0.0443958081305027,,,,,,
586,166120,,,0.04429161176085472,,,,,,
587,166403,,,0.04437123239040375,,,,,,
588,166686,,,0.044585373252630234,,,,,,
589,166969,,,0.04436909407377243,,,,,,
590,167252,,,0.04438517615199089,,,,,,
591,167535,,,0.044501520693302155,,,,,,
592,167818,,,0.04449060559272766,,,,,,
593,168101,,,0.04447293281555176,,,,,,
594,168384,,,0.04430854693055153,,,,,,
595,168667,,,0.04443033039569855,,,,,,
596,168950,,,0.0446266233921051,,,,,,
597,169233,,,0.04454020410776138,,,,,,
598,169516,,,0.04437527805566788,,,,,,
599,599,0.847888171672821,0.02106068842113018,,0.044140390296678524,0.08105108141899109,,,,
599,169799,,,,,,0.37439996004104614,0.020679650828242302,0.04434739798307419,0.12859995663166046
599,169799,,,0.04439863935112953,,,,,,
600,170082,,,0.04451792314648628,,,,,,
601,170365,,,0.0444655641913414,,,,,,
602,170648,,,0.04442162439227104,,,,,,
603,170931,,,0.044410303235054016,,,,,,
