epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.6029104590415955,,,,,,
0,19,,,0.5650745630264282,,,,,,
0,29,,,0.5317791700363159,,,,,,
0,39,,,0.5037052631378174,,,,,,
0,49,,,0.4817717671394348,,,,,,
0,57,,,,,,0.5183184146881104,0.0026372079737484455,0.43799856305122375,0.01972496137022972
0,57,0.4883958697319031,0.015263729728758335,,0.5309585928916931,0.016264645382761955,,,,
1,59,,,0.4540008306503296,,,,,,
1,69,,,0.4333955645561218,,,,,,
1,79,,,0.4098798930644989,,,,,,
1,89,,,0.3910483419895172,,,,,,
1,99,,,0.3726006746292114,,,,,,
1,109,,,0.3543451130390167,,,,,,
1,115,,,,,,0.5169451832771301,0.0009605031227692962,0.3304607570171356,0.02038446255028248
1,115,0.49668461084365845,0.009717164561152458,,0.3961569368839264,0.016275614500045776,,,,
2,119,,,0.3453555405139923,,,,,,
2,129,,,0.32430678606033325,,,,,,
2,139,,,0.30819377303123474,,,,,,
2,149,,,0.30269724130630493,,,,,,
2,159,,,0.2847716808319092,,,,,,
2,169,,,0.27246618270874023,,,,,,
2,173,,,,,,0.522392213344574,0.0,0.25385183095932007,0.022222988307476044
2,173,0.4996573328971863,0.003706881310790777,,0.3013373911380768,0.016002535820007324,,,,
3,179,,,0.26470670104026794,,,,,,
3,189,,,0.24868091940879822,,,,,,
3,199,,,0.23557241261005402,,,,,,
3,209,,,0.22874465584754944,,,,,,
3,219,,,0.21987859904766083,,,,,,
3,229,,,0.21151293814182281,,,,,,
3,231,,,,,,0.5246847867965698,0.0,0.2008606642484665,0.023057911545038223
3,231,0.4935242235660553,0.0010907941032201052,,0.23493348062038422,0.015523524954915047,,,,
4,239,,,0.2060805857181549,,,,,,
4,249,,,0.20441074669361115,,,,,,
4,259,,,0.19060222804546356,,,,,,
4,269,,,0.18636731803417206,,,,,,
4,279,,,0.18188777565956116,,,,,,
4,289,,,0.1758974939584732,,,,,,
4,289,,,,,,0.5276197195053101,0.0,0.16421429812908173,0.02397747151553631
4,289,0.49319326877593994,0.00034906304790638387,,0.18882638216018677,0.016089383512735367,,,,
5,299,,,0.17251192033290863,,,,,,
5,309,,,0.16798877716064453,,,,,,
5,319,,,0.15571212768554688,,,,,,
5,329,,,0.15781110525131226,,,,,,
5,339,,,0.1507965475320816,,,,,,
5,347,,,,,,0.5301920175552368,0.0,0.1385984718799591,0.02431287243962288
5,347,0.48840975761413574,6.117544398875907e-05,,0.1570291966199875,0.01590430922806263,,,,
6,349,,,0.14841106534004211,,,,,,
6,359,,,0.14281418919563293,,,,,,
6,369,,,0.13655316829681396,,,,,,
6,379,,,0.138648122549057,,,,,,
6,389,,,0.1305418461561203,,,,,,
6,399,,,0.12433197349309921,,,,,,
6,405,,,,,,0.533547043800354,0.0,0.12028175592422485,0.024287007749080658
6,405,0.5034297704696655,4.392592381918803e-05,,0.13421663641929626,0.016050240024924278,,,,
7,409,,,0.12432032823562622,,,,,,
7,419,,,0.1213257759809494,,,,,,
7,429,,,0.12350237369537354,,,,,,
7,439,,,0.116874560713768,,,,,,
7,449,,,0.11674895882606506,,,,,,
7,459,,,0.11108160763978958,,,,,,
7,463,,,,,,0.5360730290412903,0.0,0.10697824507951736,0.025073770433664322
7,463,0.4948481321334839,3.507941073621623e-05,,0.1180395856499672,0.016063785180449486,,,,
8,469,,,0.10766099393367767,,,,,,
8,479,,,0.1119830459356308,,,,,,
8,489,,,0.11270319670438766,,,,,,
8,499,,,0.10008996725082397,,,,,,
8,509,,,0.1040976271033287,,,,,,
8,519,,,0.09756238013505936,,,,,,
8,521,,,,,,0.5395176410675049,0.0,0.0971059799194336,0.024932371452450752
8,521,0.4976483881473541,1.7601139916223474e-05,,0.10540518909692764,0.01600765623152256,,,,
9,529,,,0.10798156261444092,,,,,,
9,539,,,0.0990065485239029,,,,,,
9,549,,,0.09644903987646103,,,,,,
9,559,,,0.09316223114728928,,,,,,
