weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.bias_ih_l1,weight_norm/fc.0.weight,weight_norm/fc.0.bias,step,weight_norm/fc.3.bias,train_loss,weight_norm/gru.bias_ih_l0,weight_norm/fc.3.weight,epoch,weight_norm/gru.weight_ih_l1,weight_norm/gru.bias_hh_l0,train_loss_epoch,val_f1,val_auc,val_map,val_loss
,,,,,,,499,,0.06163503974676132,,,0,,,,,,,
,,,,,,,504,,0.061999332159757614,,,0,,,,,,,
,,,,,,,509,,0.05499378219246864,,,0,,,,,,,
,,,,,,,514,,0.05599856376647949,,,0,,,,,,,
,,,,,,,519,,0.05789986625313759,,,0,,,,,,,
,,,,,,,524,,0.057379622012376785,,,0,,,,,,,
,,,,,,,529,,0.062292784452438354,,,0,,,,,,,
,,,,,,,534,,0.05502685531973839,,,0,,,,,,,
,,,,,,,539,,0.06726117432117462,,,0,,,,,,,
,,,,,,,544,,0.0586986243724823,,,0,,,,,,,
,,,,,,,549,,0.0635911300778389,,,0,,,,,,,
,,,,,,,554,,0.06089423596858978,,,0,,,,,,,
,,,,,,,559,,0.061261631548404694,,,0,,,,,,,
,,,,,,,564,,0.05806145817041397,,,0,,,,,,,
,,,,,,,569,,0.06487326323986053,,,0,,,,,,,
,,,,,,,574,,0.059009384363889694,,,0,,,,,,,
,,,,,,,579,,0.0642305314540863,,,0,,,,,,,
,,,,,,,584,,0.05936906486749649,,,0,,,,,,,
,,,,,,,589,,0.06580234318971634,,,0,,,,,,,
,,,,,,,594,,0.05916601046919823,,,0,,,,,,,
,,,,,,,599,,0.06139221042394638,,,0,,,,,,,
,,,,,,,604,,0.06501792371273041,,,0,,,,,,,
,,,,,,,609,,0.05790834501385689,,,0,,,,,,,
,,,,,,,614,,0.06103129684925079,,,0,,,,,,,
,,,,,,,619,,0.05588192120194435,,,0,,,,,,,
,,,,,,,624,,0.06278929114341736,,,0,,,,,,,
,,,,,,,629,,0.054509133100509644,,,0,,,,,,,
,,,,,,,634,,0.06377603113651276,,,0,,,,,,,
,,,,,,,639,,0.05019235610961914,,,0,,,,,,,
,,,,,,,644,,0.057817623019218445,,,0,,,,,,,
,,,,,,,649,,0.055411554872989655,,,0,,,,,,,
,,,,,,,654,,0.05753584951162338,,,0,,,,,,,
,,,,,,,659,,0.054533448070287704,,,0,,,,,,,
,,,,,,,664,,0.06022663041949272,,,0,,,,,,,
,,,,,,,669,,0.056274689733982086,,,0,,,,,,,
,,,,,,,674,,0.06436745822429657,,,0,,,,,,,
,,,,,,,679,,0.05421024188399315,,,0,,,,,,,
,,,,,,,684,,0.056707318872213364,,,0,,,,,,,
,,,,,,,689,,0.05993865057826042,,,0,,,,,,,
,,,,,,,694,,0.053106069564819336,,,0,,,,,,,
,,,,,,,699,,0.06855263561010361,,,0,,,,,,,
,,,,,,,704,,0.050618287175893784,,,0,,,,,,,
,,,,,,,709,,0.05656876042485237,,,0,,,,,,,
,,,,,,,714,,0.06097142770886421,,,0,,,,,,,
,,,,,,,719,,0.048705242574214935,,,0,,,,,,,
,,,,,,,724,,0.05967162922024727,,,0,,,,,,,
,,,,,,,729,,0.05648567155003548,,,0,,,,,,,
,,,,,,,734,,0.05782129615545273,,,0,,,,,,,
,,,,,,,739,,0.05628896877169609,,,0,,,,,,,
,,,,,,,744,,0.055757712572813034,,,0,,,,,,,
,,,,,,,749,,0.06035158783197403,,,0,,,,,,,
,,,,,,,754,,0.054920416325330734,,,0,,,,,,,
,,,,,,,759,,0.05895109102129936,,,0,,,,,,,
,,,,,,,764,,0.06743434071540833,,,0,,,,,,,
,,,,,,,769,,0.0622224323451519,,,0,,,,,,,
,,,,,,,774,,0.0584716759622097,,,0,,,,,,,
,,,,,,,779,,0.0655728429555893,,,0,,,,,,,
,,,,,,,784,,0.07300380617380142,,,0,,,,,,,
,,,,,,,789,,0.05456359684467316,,,0,,,,,,,
,,,,,,,794,,0.05903293564915657,,,0,,,,,,,
,,,,,,,799,,0.062025245279073715,,,0,,,,,,,
,,,,,,,804,,0.05556687340140343,,,0,,,,,,,
,,,,,,,809,,0.05030505731701851,,,0,,,,,,,
,,,,,,,814,,0.06348247826099396,,,0,,,,,,,
,,,,,,,819,,0.05853934586048126,,,0,,,,,,,
,,,,,,,824,,0.054501719772815704,,,0,,,,,,,
,,,,,,,829,,0.06336130201816559,,,0,,,,,,,
,,,,,,,834,,0.05676242336630821,,,0,,,,,,,
,,,,,,,839,,0.06352491676807404,,,0,,,,,,,
,,,,,,,844,,0.06504984200000763,,,0,,,,,,,
,,,,,,,849,,0.0639309361577034,,,0,,,,,,,
,,,,,,,854,,0.05914421007037163,,,0,,,,,,,
,,,,,,,859,,0.05944884940981865,,,0,,,,,,,
,,,,,,,864,,0.06442955881357193,,,0,,,,,,,
,,,,,,,869,,0.06077522411942482,,,0,,,,,,,
,,,,,,,874,,0.053226713091135025,,,0,,,,,,,
,,,,,,,879,,0.06403616070747375,,,0,,,,,,,
,,,,,,,881,,,,,0,,,0.06481927633285522,,,,
,,,,,,,884,,0.06191844865679741,,,1,,,,,,,
,,,,,,,889,,0.05639730021357536,,,1,,,,,,,
,,,,,,,894,,0.060922812670469284,,,1,,,,,,,
,,,,,,,899,,0.05803510546684265,,,1,,,,,,,
,,,,,,,904,,0.05953441560268402,,,1,,,,,,,
,,,,,,,909,,0.05908747762441635,,,1,,,,,,,
,,,,,,,914,,0.049663372337818146,,,1,,,,,,,
,,,,,,,919,,0.05334675684571266,,,1,,,,,,,
,,,,,,,924,,0.058383699506521225,,,1,,,,,,,
,,,,,,,929,,0.049158357083797455,,,1,,,,,,,
,,,,,,,934,,0.06238621100783348,,,1,,,,,,,
,,,,,,,939,,0.06273163855075836,,,1,,,,,,,
,,,,,,,944,,0.05576120689511299,,,1,,,,,,,
,,,,,,,949,,0.060972657054662704,,,1,,,,,,,
,,,,,,,954,,0.05025070160627365,,,1,,,,,,,
,,,,,,,959,,0.05407769978046417,,,1,,,,,,,
,,,,,,,964,,0.057844553142786026,,,1,,,,,,,
,,,,,,,969,,0.05618913099169731,,,1,,,,,,,
,,,,,,,974,,0.06367999315261841,,,1,,,,,,,
,,,,,,,979,,0.053179915994405746,,,1,,,,,,,
,,,,,,,984,,0.05373571440577507,,,1,,,,,,,
,,,,,,,989,,0.0672631785273552,,,1,,,,,,,
,,,,,,,994,,0.0643814280629158,,,1,,,,,,,
,,,,,,,999,,0.061463043093681335,,,1,,,,,,,
,,,,,,,1004,,0.05754712596535683,,,1,,,,,,,
,,,,,,,1009,,0.05952145904302597,,,1,,,,,,,
,,,,,,,1014,,0.05449167266488075,,,1,,,,,,,
,,,,,,,1019,,0.052797965705394745,,,1,,,,,,,
,,,,,,,1024,,0.05820201709866524,,,1,,,,,,,
,,,,,,,1029,,0.06536714732646942,,,1,,,,,,,
,,,,,,,1034,,0.060205429792404175,,,1,,,,,,,
,,,,,,,1039,,0.055056389421224594,,,1,,,,,,,
,,,,,,,1044,,0.05588647723197937,,,1,,,,,,,
,,,,,,,1049,,0.05471111834049225,,,1,,,,,,,
,,,,,,,1054,,0.05322754383087158,,,1,,,,,,,
,,,,,,,1059,,0.05905703082680702,,,1,,,,,,,
,,,,,,,1064,,0.05694081261754036,,,1,,,,,,,
,,,,,,,1069,,0.057382889091968536,,,1,,,,,,,
,,,,,,,1074,,0.05362093076109886,,,1,,,,,,,
,,,,,,,1079,,0.05554382503032684,,,1,,,,,,,
,,,,,,,1084,,0.06342318654060364,,,1,,,,,,,
,,,,,,,1089,,0.05839599668979645,,,1,,,,,,,
,,,,,,,1094,,0.05306470766663551,,,1,,,,,,,
,,,,,,,1099,,0.061888374388217926,,,1,,,,,,,
,,,,,,,1104,,0.05530118942260742,,,1,,,,,,,
,,,,,,,1109,,0.054719552397727966,,,1,,,,,,,
,,,,,,,1114,,0.06186120957136154,,,1,,,,,,,
,,,,,,,1119,,0.05250486731529236,,,1,,,,,,,
,,,,,,,1124,,0.05697484314441681,,,1,,,,,,,
,,,,,,,1129,,0.05371541157364845,,,1,,,,,,,
,,,,,,,1134,,0.0568094402551651,,,1,,,,,,,
,,,,,,,1139,,0.053654465824365616,,,1,,,,,,,
,,,,,,,1144,,0.05873854458332062,,,1,,,,,,,
,,,,,,,1149,,0.05134645849466324,,,1,,,,,,,
,,,,,,,1154,,0.050541263073682785,,,1,,,,,,,
,,,,,,,1159,,0.0563974566757679,,,1,,,,,,,
,,,,,,,1164,,0.06318572163581848,,,1,,,,,,,
,,,,,,,1169,,0.05733329430222511,,,1,,,,,,,
,,,,,,,1174,,0.05437694862484932,,,1,,,,,,,
,,,,,,,1179,,0.061758268624544144,,,1,,,,,,,
,,,,,,,1184,,0.06050221621990204,,,1,,,,,,,
,,,,,,,1189,,0.05235565826296806,,,1,,,,,,,
,,,,,,,1194,,0.053787991404533386,,,1,,,,,,,
,,,,,,,1199,,0.053025148808956146,,,1,,,,,,,
,,,,,,,1204,,0.05307304859161377,,,1,,,,,,,
,,,,,,,1209,,0.06082485243678093,,,1,,,,,,,
,,,,,,,1214,,0.05377234145998955,,,1,,,,,,,
,,,,,,,1219,,0.055365849286317825,,,1,,,,,,,
,,,,,,,1224,,0.060770999640226364,,,1,,,,,,,
,,,,,,,1229,,0.05743720009922981,,,1,,,,,,,
,,,,,,,1234,,0.06609266996383667,,,1,,,,,,,
,,,,,,,1239,,0.05611913651227951,,,1,,,,,,,
,,,,,,,1244,,0.056929200887680054,,,1,,,,,,,
,,,,,,,1249,,0.060539502650499344,,,1,,,,,,,
,,,,,,,1254,,0.05500321835279465,,,1,,,,,,,
,,,,,,,1259,,0.050317421555519104,,,1,,,,,,,
,,,,,,,1264,,0.059649717062711716,,,1,,,,,,,
,,,,,,,1269,,0.06544250249862671,,,1,,,,,,,
,,,,,,,1274,,0.053463615477085114,,,1,,,,,,,
,,,,,,,1279,,0.0640789195895195,,,1,,,,,,,
,,,,,,,1284,,0.06044113636016846,,,1,,,,,,,
,,,,,,,1289,,0.06190372630953789,,,1,,,,,,,
,,,,,,,1294,,0.055538278073072433,,,1,,,,,,,
,,,,,,,1299,,0.05953354388475418,,,1,,,,,,,
,,,,,,,1304,,0.05167499929666519,,,1,,,,,,,
,,,,,,,1309,,0.05768582969903946,,,1,,,,,,,
,,,,,,,1314,,0.05343113839626312,,,1,,,,,,,
,,,,,,,1319,,0.052380241453647614,,,1,,,,,,,
,,,,,,,1324,,0.05762083828449249,,,1,,,,,,,
,,,,,,,1329,,0.054457005113363266,,,1,,,,,,,
,,,,,,,1334,,0.05580853298306465,,,1,,,,,,,
,,,,,,,1339,,0.052227653563022614,,,1,,,,,,,
,,,,,,,1344,,0.054262418299913406,,,1,,,,,,,
,,,,,,,1349,,0.05305149033665657,,,1,,,,,,,
,,,,,,,1354,,0.05967755243182182,,,1,,,,,,,
,,,,,,,1359,,0.06576400995254517,,,1,,,,,,,
,,,,,,,1364,,0.07022709399461746,,,1,,,,,,,
,,,,,,,1369,,0.06075384095311165,,,1,,,,,,,
,,,,,,,1374,,0.05723859742283821,,,1,,,,,,,
,,,,,,,1379,,0.06322173774242401,,,1,,,,,,,
,,,,,,,1384,,0.06449269503355026,,,1,,,,,,,
,,,,,,,1389,,0.05655331164598465,,,1,,,,,,,
,,,,,,,1394,,0.058587446808815,,,1,,,,,,,
,,,,,,,1399,,0.05775482952594757,,,1,,,,,,,
,,,,,,,1404,,0.05421764403581619,,,1,,,,,,,
,,,,,,,1409,,0.050347793847322464,,,1,,,,,,,
,,,,,,,1414,,0.053973641246557236,,,1,,,,,,,
,,,,,,,1419,,0.056414224207401276,,,1,,,,,,,
,,,,,,,1424,,0.0624551922082901,,,1,,,,,,,
,,,,,,,1429,,0.06231134757399559,,,1,,,,,,,
,,,,,,,1434,,0.06403988599777222,,,1,,,,,,,
,,,,,,,1439,,0.053572967648506165,,,1,,,,,,,
,,,,,,,1444,,0.05575583875179291,,,1,,,,,,,
,,,,,,,1449,,0.05872255936264992,,,1,,,,,,,
,,,,,,,1454,,0.06886258721351624,,,1,,,,,,,
,,,,,,,1459,,0.05610793083906174,,,1,,,,,,,
,,,,,,,1464,,0.060841530561447144,,,1,,,,,,,
,,,,,,,1469,,0.060838405042886734,,,1,,,,,,,
,,,,,,,1474,,0.06109696254134178,,,1,,,,,,,
,,,,,,,1479,,0.05664841830730438,,,1,,,,,,,
,,,,,,,1484,,0.061645254492759705,,,1,,,,,,,
,,,,,,,1489,,0.05927547067403793,,,1,,,,,,,
,,,,,,,1494,,0.06173516809940338,,,1,,,,,,,
,,,,,,,1499,,0.059096675366163254,,,1,,,,,,,
,,,,,,,1504,,0.05352945625782013,,,1,,,,,,,
,,,,,,,1509,,0.0546250157058239,,,1,,,,,,,
,,,,,,,1514,,0.05871370807290077,,,1,,,,,,,
,,,,,,,1519,,0.05766211450099945,,,1,,,,,,,
,,,,,,,1524,,0.06452050805091858,,,1,,,,,,,
,,,,,,,1529,,0.0640854761004448,,,1,,,,,,,
,,,,,,,1534,,0.056571584194898605,,,1,,,,,,,
,,,,,,,1539,,0.06429120153188705,,,1,,,,,,,
,,,,,,,1544,,0.05557023361325264,,,1,,,,,,,
,,,,,,,1549,,0.05665142461657524,,,1,,,,,,,
,,,,,,,1554,,0.05881349742412567,,,1,,,,,,,
,,,,,,,1559,,0.057991184294223785,,,1,,,,,,,
,,,,,,,1564,,0.05795653909444809,,,1,,,,,,,
,,,,,,,1569,,0.05781025066971779,,,1,,,,,,,
,,,,,,,1574,,0.05898439511656761,,,1,,,,,,,
,,,,,,,1579,,0.05750809982419014,,,1,,,,,,,
,,,,,,,1584,,0.058163680136203766,,,1,,,,,,,
,,,,,,,1589,,0.061687618494033813,,,1,,,,,,,
,,,,,,,1594,,0.05626612529158592,,,1,,,,,,,
,,,,,,,1599,,0.05257125198841095,,,1,,,,,,,
,,,,,,,1604,,0.0556672178208828,,,1,,,,,,,
,,,,,,,1609,,0.06094367802143097,,,1,,,,,,,
,,,,,,,1614,,0.0510854534804821,,,1,,,,,,,
,,,,,,,1619,,0.059058092534542084,,,1,,,,,,,
,,,,,,,1624,,0.05883839726448059,,,1,,,,,,,
,,,,,,,1629,,0.060629524290561676,,,1,,,,,,,
,,,,,,,1634,,0.056913040578365326,,,1,,,,,,,
,,,,,,,1639,,0.06460870802402496,,,1,,,,,,,
,,,,,,,1644,,0.06168233975768089,,,1,,,,,,,
,,,,,,,1649,,0.056462645530700684,,,1,,,,,,,
,,,,,,,1654,,0.06667163223028183,,,1,,,,,,,
,,,,,,,1659,,0.05534738674759865,,,1,,,,,,,
,,,,,,,1664,,0.06090955436229706,,,1,,,,,,,
,,,,,,,1669,,0.05722853168845177,,,1,,,,,,,
,,,,,,,1674,,0.05576426908373833,,,1,,,,,,,
,,,,,,,1679,,0.051749106496572495,,,1,,,,,,,
,,,,,,,1684,,0.06128246709704399,,,1,,,,,,,
,,,,,,,1689,,0.05076045170426369,,,1,,,,,,,
,,,,,,,1694,,0.04963243007659912,,,1,,,,,,,
,,,,,,,1699,,0.05867549031972885,,,1,,,,,,,
,,,,,,,1704,,0.05485282838344574,,,1,,,,,,,
,,,,,,,1709,,0.06045839190483093,,,1,,,,,,,
,,,,,,,1714,,0.06499750167131424,,,1,,,,,,,
,,,,,,,1719,,0.054263886064291,,,1,,,,,,,
,,,,,,,1724,,0.06115857511758804,,,1,,,,,,,
,,,,,,,1729,,0.06413356214761734,,,1,,,,,,,
,,,,,,,1734,,0.06562400609254837,,,1,,,,,,,
,,,,,,,1739,,0.05935075134038925,,,1,,,,,,,
,,,,,,,1744,,0.05634857341647148,,,1,,,,,,,
,,,,,,,1749,,0.06301641464233398,,,1,,,,,,,
,,,,,,,1754,,0.06134568154811859,,,1,,,,,,,
,,,,,,,1759,,0.05405602976679802,,,1,,,,,,,
,,,,,,,1763,,,,,1,,,0.05789754167199135,,,,
,,,,,,,1764,,0.057994354516267776,,,2,,,,,,,
,,,,,,,1769,,0.05617017298936844,,,2,,,,,,,
,,,,,,,1774,,0.060947488993406296,,,2,,,,,,,
,,,,,,,1779,,0.05676908418536186,,,2,,,,,,,
,,,,,,,1784,,0.05975739657878876,,,2,,,,,,,
,,,,,,,1789,,0.052522383630275726,,,2,,,,,,,
,,,,,,,1794,,0.05734765902161598,,,2,,,,,,,
,,,,,,,1799,,0.057964228093624115,,,2,,,,,,,
,,,,,,,1804,,0.05659132078289986,,,2,,,,,,,
,,,,,,,1809,,0.05627214536070824,,,2,,,,,,,
,,,,,,,1814,,0.05858483165502548,,,2,,,,,,,
,,,,,,,1819,,0.056563086807727814,,,2,,,,,,,
,,,,,,,1824,,0.05917988717556,,,2,,,,,,,
,,,,,,,1829,,0.05401560664176941,,,2,,,,,,,
,,,,,,,1834,,0.06307342648506165,,,2,,,,,,,
,,,,,,,1839,,0.05815558135509491,,,2,,,,,,,
,,,,,,,1844,,0.055560361593961716,,,2,,,,,,,
,,,,,,,1849,,0.05492006614804268,,,2,,,,,,,
,,,,,,,1854,,0.055337756872177124,,,2,,,,,,,
,,,,,,,1859,,0.056560155004262924,,,2,,,,,,,
,,,,,,,1864,,0.05446334183216095,,,2,,,,,,,
,,,,,,,1869,,0.06076101213693619,,,2,,,,,,,
,,,,,,,1874,,0.0652845948934555,,,2,,,,,,,
,,,,,,,1879,,0.052358999848365784,,,2,,,,,,,
,,,,,,,1884,,0.05849672481417656,,,2,,,,,,,
,,,,,,,1889,,0.05743371322751045,,,2,,,,,,,
,,,,,,,1894,,0.06316691637039185,,,2,,,,,,,
,,,,,,,1899,,0.05286787077784538,,,2,,,,,,,
,,,,,,,1904,,0.05914648622274399,,,2,,,,,,,
,,,,,,,1909,,0.05862736701965332,,,2,,,,,,,
,,,,,,,1914,,0.053903087973594666,,,2,,,,,,,
,,,,,,,1919,,0.05879901722073555,,,2,,,,,,,
,,,,,,,1924,,0.05718143284320831,,,2,,,,,,,
,,,,,,,1929,,0.06750066578388214,,,2,,,,,,,
,,,,,,,1934,,0.06079966947436333,,,2,,,,,,,
,,,,,,,1939,,0.0685664638876915,,,2,,,,,,,
,,,,,,,1944,,0.059331413358449936,,,2,,,,,,,
,,,,,,,1949,,0.05746842548251152,,,2,,,,,,,
,,,,,,,1954,,0.06026184931397438,,,2,,,,,,,
,,,,,,,1959,,0.06505769491195679,,,2,,,,,,,
,,,,,,,1964,,0.06376270204782486,,,2,,,,,,,
,,,,,,,1969,,0.06296485662460327,,,2,,,,,,,
,,,,,,,1974,,0.060159992426633835,,,2,,,,,,,
,,,,,,,1979,,0.05924169719219208,,,2,,,,,,,
,,,,,,,1984,,0.05677742511034012,,,2,,,,,,,
,,,,,,,1989,,0.04927388206124306,,,2,,,,,,,
,,,,,,,1994,,0.05997242033481598,,,2,,,,,,,
,,,,,,,1999,,0.06373849511146545,,,2,,,,,,,
,,,,,,,2004,,0.054608821868896484,,,2,,,,,,,
,,,,,,,2009,,0.06476449966430664,,,2,,,,,,,
,,,,,,,2014,,0.06246481463313103,,,2,,,,,,,
,,,,,,,2019,,0.05449419096112251,,,2,,,,,,,
,,,,,,,2024,,0.060276422649621964,,,2,,,,,,,
,,,,,,,2029,,0.05981830507516861,,,2,,,,,,,
,,,,,,,2034,,0.05477413162589073,,,2,,,,,,,
,,,,,,,2039,,0.05235879123210907,,,2,,,,,,,
,,,,,,,2044,,0.05236160382628441,,,2,,,,,,,
,,,,,,,2049,,0.0594174899160862,,,2,,,,,,,
,,,,,,,2054,,0.061688557267189026,,,2,,,,,,,
,,,,,,,2059,,0.04826244339346886,,,2,,,,,,,
,,,,,,,2064,,0.05570310726761818,,,2,,,,,,,
,,,,,,,2069,,0.06049306318163872,,,2,,,,,,,
,,,,,,,2074,,0.05143995210528374,,,2,,,,,,,
,,,,,,,2079,,0.055652085691690445,,,2,,,,,,,
,,,,,,,2084,,0.06569481641054153,,,2,,,,,,,
,,,,,,,2089,,0.05460534989833832,,,2,,,,,,,
,,,,,,,2094,,0.05219728499650955,,,2,,,,,,,
,,,,,,,2099,,0.055969975888729095,,,2,,,,,,,
,,,,,,,2104,,0.0568137988448143,,,2,,,,,,,
,,,,,,,2109,,0.05949865281581879,,,2,,,,,,,
,,,,,,,2114,,0.05142702907323837,,,2,,,,,,,
,,,,,,,2119,,0.06446808576583862,,,2,,,,,,,
,,,,,,,2124,,0.06176804378628731,,,2,,,,,,,
,,,,,,,2129,,0.06206965819001198,,,2,,,,,,,
,,,,,,,2134,,0.05630948394536972,,,2,,,,,,,
,,,,,,,2139,,0.05961225554347038,,,2,,,,,,,
,,,,,,,2144,,0.06289544701576233,,,2,,,,,,,
,,,,,,,2149,,0.0593423955142498,,,2,,,,,,,
,,,,,,,2154,,0.05503587797284126,,,2,,,,,,,
,,,,,,,2159,,0.05039219558238983,,,2,,,,,,,
,,,,,,,2164,,0.05776714161038399,,,2,,,,,,,
,,,,,,,2169,,0.0561535507440567,,,2,,,,,,,
,,,,,,,2174,,0.059532519429922104,,,2,,,,,,,
,,,,,,,2179,,0.05392078310251236,,,2,,,,,,,
