epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_map_eval,val_auc,val_f1,val_loss,val_map
0,9,,,0.6073846817016602,,,,,,
0,19,,,0.5692375302314758,,,,,,
0,29,,,0.5391359329223633,,,,,,
0,39,,,0.5165506601333618,,,,,,
0,49,,,0.49527907371520996,,,,,,
0,57,,,,,,0.5251827239990234,0.002972588874399662,0.4527933895587921,0.019713744521141052
0,57,0.4970185160636902,0.017729580402374268,,0.5420365929603577,0.016175540164113045,,,,
1,59,,,0.47274404764175415,,,,,,
1,69,,,0.4464198350906372,,,,,,
1,79,,,0.4274121820926666,,,,,,
1,89,,,0.4116518497467041,,,,,,
1,99,,,0.3910335302352905,,,,,,
1,109,,,0.3701375126838684,,,,,,
1,115,,,,,,0.5304587483406067,0.0009816881502047181,0.34349456429481506,0.02206026017665863
1,115,0.5040501952171326,0.008295958861708641,,0.4107537269592285,0.01603410579264164,,,,
2,119,,,0.35727187991142273,,,,,,
2,129,,,0.3438870310783386,,,,,,
2,139,,,0.3255593776702881,,,,,,
2,149,,,0.31455084681510925,,,,,,
2,159,,,0.2944721281528473,,,,,,
2,169,,,0.28437456488609314,,,,,,
2,173,,,,,,0.5390223860740662,0.00025407178327441216,0.2637201249599457,0.023787446320056915
2,173,0.4998127520084381,0.004217030946165323,,0.3135698437690735,0.016115516424179077,,,,
3,179,,,0.2662133276462555,,,,,,
3,189,,,0.2559056580066681,,,,,,
3,199,,,0.24542830884456635,,,,,,
3,209,,,0.24139894545078278,,,,,,
3,219,,,0.2300354242324829,,,,,,
3,229,,,0.2187139242887497,,,,,,
3,231,,,,,,0.5424433946609497,0.0,0.20807625353336334,0.02491931803524494
3,231,0.4986121654510498,0.0017074524657800794,,0.24405993521213531,0.01648380421102047,,,,
4,239,,,0.21587367355823517,,,,,,
4,249,,,0.20710822939872742,,,,,,
4,259,,,0.1959850937128067,,,,,,
4,269,,,0.1879018247127533,,,,,,
4,279,,,0.18513354659080505,,,,,,
4,289,,,0.18182575702667236,,,,,,
4,289,,,,,,0.5467398762702942,0.0,0.16946695744991302,0.02533780410885811
4,289,0.4948646128177643,0.0007853697752580047,,0.19584380090236664,0.016226977109909058,,,,
5,299,,,0.17772983014583588,,,,,,
5,309,,,0.169523224234581,,,,,,
5,319,,,0.15981408953666687,,,,,,
5,329,,,0.15470777451992035,,,,,,
5,339,,,0.1494707614183426,,,,,,
5,347,,,,,,0.5477685928344727,0.0,0.14239197969436646,0.0265031848102808
5,347,0.4982171654701233,0.0004110471927560866,,0.1617855280637741,0.015765151008963585,,,,
6,349,,,0.14938189089298248,,,,,,
6,359,,,0.14928150177001953,,,,,,
6,369,,,0.14219075441360474,,,,,,
6,379,,,0.13938048481941223,,,,,,
6,389,,,0.1367042511701584,,,,,,
6,399,,,0.1279371976852417,,,,,,
6,405,,,,,,0.5492304563522339,0.0,0.12302674353122711,0.02571234293282032
6,405,0.4943966865539551,0.00024257383483927697,,0.1378152221441269,0.016330495476722717,,,,
7,409,,,0.1256835162639618,,,,,,
7,419,,,0.1214538961648941,,,,,,
7,429,,,0.11842597275972366,,,,,,
7,439,,,0.11944303661584854,,,,,,
7,449,,,0.12077342718839645,,,,,,
7,459,,,0.11542922258377075,,,,,,
7,463,,,,,,0.5454749464988708,0.0,0.10891777276992798,0.02541499398648739
7,463,0.49970221519470215,1.7694104826659895e-05,,0.1207212582230568,0.01615234650671482,,,,
8,469,,,0.11220882087945938,,,,,,
8,479,,,0.10621172934770584,,,,,,
8,489,,,0.11069457978010178,,,,,,
8,499,,,0.1034780889749527,,,,,,
8,509,,,0.09880999475717545,,,,,,
8,519,,,0.10334867984056473,,,,,,
8,521,,,,,,0.5476837754249573,0.0,0.09845831245183945,0.02629200741648674
8,521,0.501594066619873,8.854846782924142e-06,,0.10780864953994751,0.016715744510293007,,,,
9,529,,,0.10127125680446625,,,,,,
9,539,,,0.10160459578037262,,,,,,
9,549,,,0.09967440366744995,,,,,,
9,559,,,0.09387772530317307,,,,,,
9,569,,,0.09129712730646133,,,,,,
9,579,,,0.09845153987407684,,,,,,
9,579,,,,,,0.5435943007469177,0.0,0.0905594751238823,0.02735552005469799
9,579,0.5043764114379883,1.7647500499151647e-05,,0.0982232615351677,0.01649533584713936,,,,
10,589,,,0.09202553331851959,,,,,,
10,599,,,0.09125810861587524,,,,,,
10,609,,,0.08886779844760895,,,,,,
10,619,,,0.09106830507516861,,,,,,
10,629,,,0.09129393845796585,,,,,,
10,637,,,,,,0.5423572063446045,0.0,0.08446557819843292,0.027485113590955734
10,637,0.5093144774436951,7.063656084937975e-05,,0.09089481085538864,0.017324961721897125,,,,
11,639,,,0.0856037586927414,,,,,,
11,649,,,0.08778434991836548,,,,,,
11,659,,,0.08671385794878006,,,,,,
11,669,,,0.0904567614197731,,,,,,
11,679,,,0.08677726984024048,,,,,,
11,689,,,0.08200710266828537,,,,,,
