dino_loss,epoch,ibot_loss,koleo_loss,step,total_loss,total_loss_epoch
5.533039093017578,0,5.533143997192383,-0.23563739657402039,9,11.056757926940918,
5.52810525894165,0,5.522395610809326,-0.23938722908496857,19,11.040925025939941,
5.529603958129883,0,5.522151947021484,-0.2938612103462219,29,11.04000186920166,
5.522982597351074,0,5.510018825531006,-0.2790856659412384,39,11.02183723449707,
5.5083770751953125,0,5.495977401733398,-0.2549850046634674,49,10.994154930114746,
5.524079322814941,0,5.48422908782959,-0.2533465623855591,59,10.998174667358398,
5.487814426422119,0,5.461726188659668,-0.17086061835289001,69,10.942707061767578,
5.45651912689209,0,5.445614337921143,-0.1218123808503151,79,10.897261619567871,
5.4586181640625,0,5.418951511383057,-0.16695599257946014,89,10.870890617370605,
5.416221618652344,0,5.38543176651001,-0.0752100721001625,99,10.798644065856934,
5.428256988525391,0,5.372699737548828,-0.14393478631973267,109,10.795199394226074,
5.367099761962891,0,5.3232293128967285,-0.03579051420092583,119,10.688897132873535,
5.374148368835449,0,5.31929874420166,-0.05856344476342201,129,10.691104888916016,
5.297492980957031,0,5.282115936279297,-0.07174666970968246,139,10.576739311218262,
5.310652732849121,0,5.241043567657471,0.060954801738262177,149,10.5541353225708,
5.202763080596924,0,5.201889991760254,0.04947056248784065,159,10.406632423400879,
5.214152812957764,0,5.177570343017578,0.029850978404283524,169,10.39291763305664,
5.118060111999512,0,5.127044200897217,0.0482582151889801,179,10.247034072875977,
5.125057220458984,0,5.11804723739624,0.08309876918792725,189,10.246428489685059,
5.142073154449463,0,5.080915451049805,0.11452487111091614,199,10.227569580078125,
4.977517127990723,0,5.053076267242432,0.17229187488555908,209,10.037485122680664,
5.078880310058594,0,5.022531986236572,0.20896309614181519,219,10.109770774841309,
4.915776252746582,0,4.992840766906738,0.20076923072338104,229,9.916647911071777,
4.853388786315918,0,4.960409164428711,0.2539161145687103,239,9.823954582214355,
4.8405609130859375,0,4.934812068939209,0.3184936046600342,249,9.788113594055176,
4.8154706954956055,0,4.9254655838012695,0.35940003395080566,259,9.755311965942383,
4.867283821105957,0,4.898797988891602,0.402728408575058,269,9.782191276550293,
4.719703197479248,0,4.892799377441406,0.46477606892585754,279,9.631093978881836,
4.797157287597656,0,4.904372692108154,0.4826897382736206,289,9.720837593078613,
4.6883392333984375,0,4.823777198791504,0.5708925724029541,299,9.534952163696289,
4.689978122711182,0,4.840172290802002,0.6592082381248474,309,9.5565185546875,
4.640091419219971,0,4.840500831604004,0.6762336492538452,319,9.507641792297363,
4.593697547912598,0,4.809055328369141,0.7105458974838257,329,9.431174278259277,
4.6179914474487305,0,4.7902326583862305,0.7013996839523315,339,9.436280250549316,
4.57877779006958,0,4.78425407409668,0.7913262248039246,349,9.394684791564941,
4.5334930419921875,0,4.780594825744629,0.8028560876846313,359,9.34620189666748,
4.4857587814331055,0,4.751648426055908,0.9541581273078918,369,9.27557373046875,
4.572108268737793,0,4.776352882385254,0.884351372718811,379,9.383834838867188,
4.493512153625488,0,4.760812282562256,0.9682008028030396,389,9.293051719665527,
4.492531776428223,0,4.743391990661621,0.959010660648346,399,9.274284362792969,
4.441452980041504,0,4.739353656768799,1.0347859859466553,409,9.222198486328125,
4.442107200622559,0,4.728044509887695,0.989912211894989,419,9.209748268127441,
4.435667514801025,0,4.718504905700684,1.0918477773666382,429,9.197846412658691,
4.440988540649414,0,4.720156192779541,1.0195331573486328,439,9.201925277709961,
4.454550266265869,0,4.720894813537598,0.9729679226875305,449,9.214364051818848,
4.437169075012207,0,4.676168918609619,1.0455330610275269,459,9.155159950256348,
4.449085235595703,0,4.706093788146973,1.0685056447982788,469,9.197918891906738,
4.373391151428223,0,4.6705217361450195,1.115488886833191,479,9.088532447814941,
4.370899677276611,0,4.663398742675781,1.0499074459075928,489,9.0762939453125,
4.393101692199707,0,4.64837646484375,1.1146082878112793,499,9.08606243133545,
4.353370189666748,0,4.6470723152160645,1.124280571937561,509,9.045413970947266,
4.408976078033447,0,4.671146392822266,1.0754027366638184,519,9.123138427734375,
4.353228569030762,0,4.638599872589111,1.1162962913513184,529,9.036480903625488,
4.383668899536133,0,4.651735782623291,1.0608775615692139,539,9.077838897705078,
4.360943794250488,0,4.644275665283203,1.1511179208755493,549,9.051263809204102,
4.358340263366699,0,4.661709308624268,1.1902871131896973,559,9.06766128540039,
4.359197616577148,0,4.639727592468262,1.1219356060028076,569,9.043802261352539,
4.370265007019043,0,4.646849632263184,1.025107502937317,579,9.05811882019043,
4.353087425231934,0,4.614879131317139,1.1465225219726562,589,9.013827323913574,
4.361664295196533,0,4.627274036407471,1.1271088123321533,599,9.034022331237793,
4.283477783203125,0,4.601800441741943,1.2033814191818237,609,8.9334135055542,
4.404550552368164,0,4.64442777633667,1.0961451530456543,619,9.092824935913086,
4.342487335205078,0,4.609499454498291,1.0678123235702515,629,8.994698524475098,
4.301080703735352,0,4.605162143707275,1.2067492008209229,639,8.954512596130371,
4.296111106872559,0,4.586628437042236,1.1875649690628052,649,8.930242538452148,
4.292746067047119,0,4.589521884918213,1.212409257888794,659,8.930764198303223,
4.254765510559082,0,4.599475860595703,1.1848399639129639,669,8.90163516998291,
4.287545204162598,0,4.593100070953369,1.1916331052780151,679,8.928311347961426,
4.3147292137146,0,4.585285663604736,1.2611685991287231,689,8.950461387634277,
4.242849349975586,0,4.564356327056885,1.2719365358352661,699,8.85808277130127,
4.320096492767334,0,4.5709943771362305,1.320386528968811,709,8.9439058303833,
4.285421371459961,0,4.555307388305664,1.1973310708999634,719,8.888622283935547,
4.30794620513916,0,4.560406684875488,1.237461805343628,729,8.917851448059082,
4.370222091674805,0,4.559126377105713,1.2379816770553589,739,8.978867530822754,
4.2764081954956055,0,4.565478324890137,1.101605772972107,749,8.885951042175293,
4.325074195861816,0,4.579537868499756,1.2447705268859863,759,8.954401969909668,
4.284689426422119,0,4.552016735076904,1.466359257698059,769,8.895360946655273,
4.271177768707275,0,4.570353031158447,1.2492763996124268,779,8.891501426696777,
4.2589192390441895,0,4.590608596801758,1.28946852684021,789,8.901105880737305,
4.2366437911987305,0,4.605827808380127,1.3842138051986694,799,8.89784049987793,
4.2568511962890625,0,4.568212032318115,1.2106579542160034,809,8.873490333557129,
4.280733585357666,0,4.555203437805176,1.2402223348617554,819,8.885546684265137,
4.230820655822754,0,4.572452545166016,1.1860909461975098,829,8.850716590881348,
4.258573055267334,0,4.578722953796387,1.2982383966445923,839,8.889225006103516,
4.268742561340332,0,4.579191207885742,1.2989635467529297,849,8.89989185333252,
4.305609703063965,0,4.555339813232422,1.2638663053512573,859,8.911503791809082,
