epoch,step,total_grad_norm,total_weight_norm,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_auc_eval,val_f1,val_f1_eval,val_loss,val_loss_eval,val_map,val_map_eval
0,0,,,0.511521577835083,0.019323747605085373,,,0.04652727311866491,0.015684444457292557,,0.5057188272476196,,0.018336091190576553,,0.04601511474442193,,0.016967909410595894
0,9,,,,,0.05376577749848366,,,,,,,,,,,
0,19,,,,,0.04801787808537483,,,,,,,,,,,
0,29,,,,,0.0421246699988842,,,,,,,,,,,
0,39,,,,,0.048632994294166565,,,,,,,,,,,
0,49,,,,,0.042376697063446045,,,,,,,,,,,
0,59,,,,,0.04071902111172676,,,,,,,,,,,
0,69,,,,,0.043242283165454865,,,,,,,,,,,
0,79,,,,,0.041912104934453964,,,,,,,,,,,
0,89,,,,,0.04446572810411453,,,,,,,,,,,
0,99,,,,,0.033284302800893784,,,,,,,,,,,
0,109,,,,,0.03523588180541992,,,,,,,,,,,
0,119,,,,,0.03988582640886307,,,,,,,,,,,
0,129,,,,,0.0325220450758934,,,,,,,,,,,
0,139,,,,,0.032982319593429565,,,,,,,,,,,
0,149,,,,,0.036227937787771225,,,,,,,,,,,
0,159,,,,,0.039865635335445404,,,,,,,,,,,
0,169,,,,,0.03069070726633072,,,,,,,,,,,
0,179,,,,,0.025438880547881126,,,,,,,,,,,
0,189,,,,,0.034272219985723495,,,,,,,,,,,
0,199,,,,,0.029525330290198326,,,,,,,,,,,
0,209,,,,,0.03026745282113552,,,,,,,,,,,
0,219,,,,,0.03539817035198212,,,,,,,,,,,
0,229,,,,,0.028606513515114784,,,,,,,,,,,
0,239,,,,,0.03189384564757347,,,,,,,,,,,
0,249,,,,,0.0325855128467083,,,,,,,,,,,
0,259,,,,,0.03193707391619682,,,,,,,,,,,
0,269,,,,,0.031132303178310394,,,,,,,,,,,
0,279,,,,,0.03150419145822525,,,,,,,,,,,
0,0,0.08381131370332935,73.10287347556638,,,,,,,,,,,,,,
0,282,,,,,,0.03579039126634598,,,,,,,,,,
1,289,,,,,0.027795424684882164,,,,,,,,,,,
1,299,,,,,0.02502688392996788,,,,,,,,,,,
1,309,,,,,0.02957659400999546,,,,,,,,,,,
1,319,,,,,0.02669871225953102,,,,,,,,,,,
1,329,,,,,0.0260989461094141,,,,,,,,,,,
1,339,,,,,0.029524609446525574,,,,,,,,,,,
1,349,,,,,0.02549402229487896,,,,,,,,,,,
1,359,,,,,0.027548614889383316,,,,,,,,,,,
1,369,,,,,0.025035984814167023,,,,,,,,,,,
1,379,,,,,0.02986963652074337,,,,,,,,,,,
1,389,,,,,0.024810338392853737,,,,,,,,,,,
1,399,,,,,0.03105236031115055,,,,,,,,,,,
1,409,,,,,0.02532043680548668,,,,,,,,,,,
1,419,,,,,0.026488758623600006,,,,,,,,,,,
1,429,,,,,0.022206518799066544,,,,,,,,,,,
1,439,,,,,0.024680975824594498,,,,,,,,,,,
